category,split_label,split_seed,split_mode,model_name,pooling,layer,n_stored,n_probe,chance_accuracy,corruption_mode,corruption_label,noise_std,max_shift,occlusion_frac,mask_frac,n_chunks,affine_strength,decision_noise_std,ident_accuracy,ident_avg_target_sim,ident_avg_margin,gen_accuracy,gen_avg_target_sim,gen_avg_margin,gen_avg_retrieved_human_similarity,gen_avg_human_similarity_regret,gen_same_concept_accuracy,human_rdm_spearman,exact_accuracy,clean_reextract_accuracy,exact_avg_target_sim,clean_reextract_avg_target_sim
animals,stored_80_seed_0,0,random_storage_curve,vit_base_patch16_224,cls,layer_0,80,40,1.25,noise_shift,noise30_shift16_dnoise0,30.0,16,0.3,0.3,6,0.05,0.0,75.0,0.999953842908144,2.697855234146118e-05,0.0,0.9997375413775444,-0.0002072840929031372,0.27825,0.6325000000000001,nan,0.14354816418179295,100.0,100.0,1.0000000342726707,1.0000000342726707
animals,stored_80_seed_0,0,random_storage_curve,vit_base_patch16_224,cls,layer_11,80,40,1.25,noise_shift,noise30_shift16_dnoise0,30.0,16,0.3,0.3,6,0.05,0.0,98.75,0.9835871547460556,0.03759479522705078,62.5,0.94275853484869,0.009107846021652221,0.8682500000000001,0.04250000000000001,nan,0.10526453273126307,100.0,100.0,1.0000000610947608,1.0000000610947608
animals,stored_80_seed_0,0,random_storage_curve,vit_base_patch16_224,cls,layer_6,80,40,1.25,noise_shift,noise30_shift16_dnoise0,30.0,16,0.3,0.3,6,0.05,0.0,82.5,0.9504961207509041,0.009258216619491577,10.0,0.9451825767755508,-0.02162352055311203,0.46325000000000005,0.44749999999999995,nan,0.28781926605807334,100.0,100.0,1.0000000417232513,1.0000000417232513
animals,stored_80_seed_1,1,random_storage_curve,vit_base_patch16_224,cls,layer_0,80,40,1.25,noise_shift,noise30_shift16_dnoise0,30.0,16,0.3,0.3,6,0.05,0.0,71.25,0.9999504394829273,1.932904124259949e-05,5.0,0.9997187241911888,-0.0002116471529006958,0.23099999999999996,0.67925,nan,0.14354816418179295,100.0,100.0,1.000000038743019,1.000000038743019
animals,stored_80_seed_1,1,random_storage_curve,vit_base_patch16_224,cls,layer_11,80,40,1.25,noise_shift,noise30_shift16_dnoise0,30.0,16,0.3,0.3,6,0.05,0.0,98.75,0.9821986563503742,0.03562601432204247,70.0,0.942026610672474,0.009674730896949767,0.86425,0.046,nan,0.10526453273126307,100.0,100.0,1.000000062584877,1.000000062584877
animals,stored_80_seed_1,1,random_storage_curve,vit_base_patch16_224,cls,layer_6,80,40,1.25,noise_shift,noise30_shift16_dnoise0,30.0,16,0.3,0.3,6,0.05,0.0,78.75,0.9494871310889721,0.008044762164354324,10.0,0.9443408235907554,-0.021280302107334136,0.47174999999999995,0.4385,nan,0.28781926605807334,100.0,100.0,1.000000038743019,1.000000038743019
animals,stored_80_seed_2,2,random_storage_curve,vit_base_patch16_224,cls,layer_0,80,40,1.25,noise_shift,noise30_shift16_dnoise0,30.0,16,0.3,0.3,6,0.05,0.0,65.0,0.9999468952417374,1.6233325004577638e-05,2.5,0.9997546911239624,-0.00018352717161178588,0.32025000000000003,0.57675,nan,0.14354816418179295,100.0,100.0,1.000000035762787,1.000000035762787
animals,stored_80_seed_2,2,random_storage_curve,vit_base_patch16_224,cls,layer_11,80,40,1.25,noise_shift,noise30_shift16_dnoise0,30.0,16,0.3,0.3,6,0.05,0.0,100.0,0.9822562232613563,0.03432531729340553,70.0,0.9464424878358841,0.013994443416595458,0.8547499999999999,0.04225000000000002,nan,0.10526453273126307,100.0,100.0,1.0000000521540642,1.0000000521540642
animals,stored_80_seed_2,2,random_storage_curve,vit_base_patch16_224,cls,layer_6,80,40,1.25,noise_shift,noise30_shift16_dnoise0,30.0,16,0.3,0.3,6,0.05,0.0,76.25,0.9493153005838394,0.007278034090995788,12.5,0.9492240935564041,-0.017878332734107973,0.47456249999999994,0.4224375,nan,0.28781926605807334,100.0,100.0,1.0000000476837159,1.0000000476837159
animals,stored_80_seed_3,3,random_storage_curve,vit_base_patch16_224,cls,layer_0,80,40,1.25,noise_shift,noise30_shift16_dnoise0,30.0,16,0.3,0.3,6,0.05,0.0,72.5,0.9999504767358303,2.480819821357727e-05,0.0,0.9997755631804466,-0.00016431361436843872,0.255375,0.673875,nan,0.14354816418179295,100.0,100.0,1.00000002682209,1.00000002682209
animals,stored_80_seed_3,3,random_storage_curve,vit_base_patch16_224,cls,layer_11,80,40,1.25,noise_shift,noise30_shift16_dnoise0,30.0,16,0.3,0.3,6,0.05,0.0,97.5,0.9823943041265011,0.03721991255879402,55.00000000000001,0.9478201568126678,0.008794569969177246,0.8877500000000002,0.04149999999999998,nan,0.10526453273126307,100.0,100.0,1.0000000551342965,1.0000000551342965
animals,stored_80_seed_3,3,random_storage_curve,vit_base_patch16_224,cls,layer_6,80,40,1.25,noise_shift,noise30_shift16_dnoise0,30.0,16,0.3,0.3,6,0.05,0.0,81.25,0.9501710310578346,0.008841978758573532,12.5,0.9499521210789681,-0.017513883113861085,0.537125,0.392125,nan,0.28781926605807334,100.0,100.0,1.0000000417232513,1.0000000417232513
animals,stored_80_seed_4,4,random_storage_curve,vit_base_patch16_224,cls,layer_0,80,40,1.25,noise_shift,noise30_shift16_dnoise0,30.0,16,0.3,0.3,6,0.05,0.0,77.5,0.9999515414237976,1.8762797117233278e-05,2.5,0.9997835010290146,-0.00015519559383392334,0.25975000000000004,0.63525,nan,0.14354816418179295,100.0,100.0,1.0000000327825547,1.0000000327825547
animals,stored_80_seed_4,4,random_storage_curve,vit_base_patch16_224,cls,layer_11,80,40,1.25,noise_shift,noise30_shift16_dnoise0,30.0,16,0.3,0.3,6,0.05,0.0,100.0,0.9838288448750973,0.04026880711317062,57.49999999999999,0.9424418196082115,0.010826285183429717,0.8640000000000001,0.03100000000000001,nan,0.10526453273126307,100.0,100.0,1.0000000536441802,1.0000000536441802
animals,stored_80_seed_4,4,random_storage_curve,vit_base_patch16_224,cls,layer_6,80,40,1.25,noise_shift,noise30_shift16_dnoise0,30.0,16,0.3,0.3,6,0.05,0.0,80.0,0.9506485626101494,0.008408586680889129,7.5,0.9490754812955856,-0.018111908435821535,0.537,0.358,nan,0.28781926605807334,100.0,100.0,1.0000000461935996,1.0000000461935996
