category,model_name,pooling,layer,split_label,split_seed,split_mode,n_stored,n_probe,chance_accuracy,ident_accuracy_baseline,ident_avg_margin_baseline,gen_accuracy_baseline,gen_avg_margin_baseline,gen_avg_retrieved_human_similarity_baseline,gen_avg_human_similarity_regret_baseline,gen_same_concept_accuracy_baseline,human_rdm_spearman_baseline,exact_accuracy_dam,clean_reextract_accuracy_dam,exact_avg_target_sim_dam,clean_reextract_avg_target_sim_dam,ident_accuracy_dam,ident_avg_target_sim_dam,ident_avg_margin_dam,gen_accuracy_dam,gen_avg_target_sim_dam,gen_avg_margin_dam,gen_avg_retrieved_human_similarity_dam,gen_avg_human_similarity_regret_dam,gen_same_concept_accuracy_dam,probe_rdm_spearman_pre,probe_rdm_spearman_post,probe_rdm_spearman_delta,gen_winners_dam,ident_accuracy_delta,gen_accuracy_delta,gen_avg_margin_delta,gen_avg_human_similarity_regret_delta,qualifying_win,dam_n,dam_beta,dam_alpha,dam_lmbda,dam_steps_multiplier
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_0,0,random_storage_curve,40,80,2.5,100.0,0.05702209174633026,52.5,0.00837167575955391,0.7635,0.08574999999999999,100.0,0.10526453273126307,100.0,100.0,0.9998242855072021,0.9998199835419654,100.0,0.9641346380114555,0.49336729375645516,53.75,0.40153244517860004,0.10172899354365654,0.764875,0.084375,100.0,0.10383836426826253,0.2406005230300457,0.13676215876178316,"[8, 0, 36, 14, 15, 6, 15, 6, 18, 29, 6, 0, 32, 8, 27, 27, 31, 35, 5, 14, 19, 27, 10, 34, 28, 10, 11, 36, 14, 28, 8, 0, 0, 38, 39, 33, 2, 39, 27, 32, 38, 9, 14, 32, 4, 32, 27, 4, 6, 19, 5, 0, 38, 13, 27, 4, 38, 14, 16, 29, 38, 15, 14, 0, 36, 6, 0, 38, 28, 38, 8, 31, 0, 32, 0, 15, 2, 27, 38, 4]",0.0,1.25,0.09335731778410263,-0.0013749999999999873,True,2,0.02,0.02,0.0,1
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_0,0,random_storage_curve,40,80,2.5,100.0,0.05702209174633026,52.5,0.00837167575955391,0.7635,0.08574999999999999,100.0,0.10526453273126307,100.0,100.0,0.9996385589241982,0.9996551379561425,100.0,0.9640290170907975,0.4929862244054675,53.75,0.40157971647859086,0.10163238081440795,0.764875,0.084375,100.0,0.10383836426826253,0.24030920557649227,0.13647084130822973,"[8, 0, 36, 14, 15, 6, 15, 6, 18, 29, 6, 0, 32, 8, 27, 27, 31, 35, 5, 14, 19, 27, 10, 34, 28, 10, 11, 36, 14, 28, 8, 0, 0, 38, 39, 33, 2, 39, 27, 32, 38, 9, 14, 32, 4, 32, 27, 4, 6, 19, 5, 0, 38, 13, 27, 4, 38, 14, 16, 29, 38, 15, 14, 0, 36, 6, 0, 38, 28, 38, 8, 31, 0, 32, 0, 15, 2, 27, 38, 4]",0.0,1.25,0.09326070505485404,-0.0013749999999999873,True,2,0.02,0.02,0.0,2
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_0,0,random_storage_curve,40,80,2.5,100.0,0.05702209174633026,52.5,0.00837167575955391,0.7635,0.08574999999999999,100.0,0.10526453273126307,100.0,100.0,0.9994562283158303,0.9994722306728363,100.0,0.9639520600438118,0.49273188058286904,55.00000000000001,0.4017678512813291,0.10161596886755433,0.764875,0.084375,100.0,0.10383836426826253,0.24011899787676624,0.13628063360850373,"[8, 0, 36, 14, 15, 6, 15, 6, 18, 29, 6, 0, 32, 8, 27, 27, 31, 35, 5, 14, 19, 27, 10, 34, 28, 10, 11, 36, 14, 28, 8, 0, 0, 38, 39, 33, 2, 39, 27, 32, 38, 9, 14, 32, 4, 32, 27, 4, 6, 19, 5, 0, 38, 13, 27, 4, 38, 14, 16, 29, 38, 15, 14, 0, 36, 6, 0, 38, 28, 38, 8, 20, 0, 32, 0, 15, 2, 27, 38, 4]",0.0,2.500000000000007,0.09324429310800042,-0.0013749999999999873,True,2,0.02,0.02,0.0,3
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_0,0,random_storage_curve,40,80,2.5,100.0,0.05702209174633026,52.5,0.00837167575955391,0.7635,0.08574999999999999,100.0,0.10526453273126307,100.0,100.0,0.9991141468286514,0.9991255447268486,100.0,0.9636958211660385,0.4924327851273119,53.75,0.40200190712639594,0.1016009306156775,0.764875,0.084375,100.0,0.10383836426826253,0.24168215659279702,0.13784379232453448,"[8, 0, 36, 14, 15, 6, 15, 6, 18, 29, 6, 0, 32, 8, 27, 27, 31, 35, 5, 14, 19, 27, 10, 34, 28, 10, 11, 36, 14, 28, 8, 0, 0, 38, 39, 33, 2, 39, 27, 32, 38, 9, 14, 32, 4, 32, 27, 4, 6, 19, 5, 0, 38, 13, 27, 4, 38, 14, 16, 29, 38, 15, 14, 0, 36, 6, 0, 38, 28, 38, 8, 31, 0, 32, 0, 15, 2, 27, 38, 4]",0.0,1.25,0.09322925485612359,-0.0013749999999999873,True,2,0.02,0.02,0.0,5
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_0,0,random_storage_curve,40,80,2.5,100.0,0.05702209174633026,52.5,0.00837167575955391,0.7635,0.08574999999999999,100.0,0.10526453273126307,100.0,100.0,0.998587717115879,0.9985748335719109,100.0,0.9634716212749481,0.49161636447533963,53.75,0.4025266790675232,0.10177275858877692,0.764875,0.084375,100.0,0.10383836426826253,0.2419420680189315,0.138103703750669,"[8, 0, 36, 14, 15, 6, 15, 6, 18, 29, 6, 0, 32, 8, 27, 27, 31, 35, 5, 14, 19, 27, 10, 34, 28, 10, 11, 36, 14, 28, 8, 0, 0, 38, 39, 33, 2, 39, 27, 32, 38, 9, 14, 32, 4, 32, 27, 4, 6, 19, 5, 0, 38, 13, 27, 4, 38, 14, 16, 29, 38, 15, 14, 0, 36, 6, 0, 38, 28, 38, 8, 31, 0, 32, 0, 15, 2, 27, 38, 4]",0.0,1.25,0.093401082829223,-0.0013749999999999873,True,2,0.02,0.02,0.0,8
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_0,0,random_storage_curve,40,80,2.5,100.0,0.05702209174633026,52.5,0.00837167575955391,0.7635,0.08574999999999999,100.0,0.10526453273126307,100.0,100.0,0.9989043176174164,0.9988770455121994,100.0,0.963383324444294,0.4926104181446135,53.75,0.4015291302872356,0.10152397048077547,0.764875,0.084375,100.0,0.10383836426826253,0.24105103490012508,0.13721267063186254,"[8, 0, 36, 14, 15, 6, 15, 6, 18, 29, 6, 0, 32, 8, 27, 27, 31, 35, 5, 14, 19, 27, 10, 34, 28, 10, 11, 36, 14, 28, 8, 0, 0, 38, 39, 33, 2, 39, 27, 32, 38, 9, 14, 32, 4, 32, 27, 4, 6, 19, 5, 0, 38, 13, 27, 4, 38, 14, 16, 29, 38, 15, 14, 0, 36, 6, 0, 38, 28, 38, 8, 31, 0, 32, 0, 15, 2, 27, 38, 4]",0.0,1.25,0.09315229472122155,-0.0013749999999999873,True,2,0.02,0.05,0.0,1
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_0,0,random_storage_curve,40,80,2.5,100.0,0.05702209174633026,52.5,0.00837167575955391,0.7635,0.08574999999999999,100.0,0.10526453273126307,100.0,100.0,0.9977533280849457,0.9978503450751305,100.0,0.9624875038862228,0.4913415152579546,53.75,0.401364222727716,0.10118612311780453,0.759375,0.089875,100.0,0.10383836426826253,0.24009333934892738,0.13625497508066486,"[8, 0, 36, 14, 15, 6, 15, 6, 18, 29, 6, 0, 32, 8, 27, 27, 31, 35, 5, 14, 19, 27, 10, 34, 28, 10, 11, 36, 14, 28, 8, 0, 0, 38, 39, 33, 2, 39, 27, 32, 38, 9, 6, 32, 4, 32, 27, 4, 6, 19, 5, 0, 38, 13, 27, 4, 38, 14, 16, 29, 38, 15, 14, 0, 36, 6, 0, 38, 28, 38, 8, 31, 0, 32, 0, 15, 2, 27, 38, 4]",0.0,1.25,0.09281444735825062,0.004125000000000004,True,2,0.02,0.05,0.0,2
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_0,0,random_storage_curve,40,80,2.5,100.0,0.05702209174633026,52.5,0.00837167575955391,0.7635,0.08574999999999999,100.0,0.10526453273126307,100.0,100.0,0.9966269955039024,0.996728852391243,100.0,0.9616529285907746,0.49036850975826385,55.00000000000001,0.401543637184659,0.10105856606387534,0.759375,0.089875,100.0,0.10383836426826253,0.23975037108322333,0.1359120068149608,"[8, 0, 36, 14, 15, 6, 15, 6, 18, 29, 6, 0, 32, 8, 27, 27, 31, 35, 5, 14, 19, 27, 10, 34, 28, 10, 11, 36, 14, 28, 8, 0, 0, 38, 39, 33, 2, 39, 27, 32, 38, 9, 6, 32, 4, 32, 27, 4, 6, 19, 5, 0, 38, 13, 27, 4, 38, 14, 16, 29, 38, 15, 14, 0, 36, 6, 0, 38, 28, 38, 8, 20, 0, 32, 0, 15, 2, 27, 38, 4]",0.0,2.500000000000007,0.09268689030432142,0.004125000000000004,True,2,0.02,0.05,0.0,3
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_0,0,random_storage_curve,40,80,2.5,100.0,0.05702209174633026,52.5,0.00837167575955391,0.7635,0.08574999999999999,100.0,0.10526453273126307,100.0,100.0,0.9945257633924485,0.9945998206734658,100.0,0.9597722485661506,0.4889601546339691,55.00000000000001,0.4015957402356435,0.1008828492660541,0.759,0.09024999999999998,100.0,0.10383836426826253,0.24323276271646563,0.13939439844820312,"[8, 0, 36, 14, 15, 6, 15, 6, 18, 29, 6, 0, 32, 8, 27, 27, 31, 35, 5, 14, 19, 27, 38, 34, 28, 10, 11, 36, 14, 28, 8, 0, 0, 38, 39, 33, 2, 39, 27, 32, 38, 9, 6, 32, 4, 32, 27, 4, 6, 19, 5, 0, 38, 13, 27, 4, 38, 14, 16, 29, 38, 15, 14, 0, 36, 6, 0, 38, 28, 38, 8, 20, 0, 32, 0, 15, 2, 27, 38, 4]",0.0,2.500000000000007,0.09251117350650019,0.00449999999999999,True,2,0.02,0.05,0.0,5
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_0,0,random_storage_curve,40,80,2.5,100.0,0.05702209174633026,52.5,0.00837167575955391,0.7635,0.08574999999999999,100.0,0.10526453273126307,100.0,100.0,0.9913067579269409,0.9912488728761673,100.0,0.957500296831131,0.4859515679068863,53.75,0.4020098625245737,0.10101776728697587,0.7645,0.08474999999999999,100.0,0.10383836426826253,0.2430230000080708,0.13918463573980827,"[8, 0, 36, 14, 15, 6, 15, 6, 18, 29, 6, 0, 32, 8, 27, 27, 31, 35, 5, 14, 19, 27, 38, 34, 28, 10, 11, 36, 14, 28, 8, 0, 0, 38, 39, 33, 2, 39, 27, 32, 38, 9, 14, 32, 4, 32, 27, 4, 6, 19, 5, 0, 38, 13, 27, 4, 38, 14, 16, 29, 38, 15, 14, 0, 36, 6, 0, 38, 28, 38, 8, 31, 0, 32, 0, 15, 2, 27, 38, 4]",0.0,1.25,0.09264609152742195,-0.0010000000000000009,True,2,0.02,0.05,0.0,8
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_0,0,random_storage_curve,40,80,2.5,100.0,0.05702209174633026,52.5,0.00837167575955391,0.7635,0.08574999999999999,100.0,0.10526453273126307,100.0,100.0,0.9956369519233703,0.995526234805584,100.0,0.960416017472744,0.49043754963204267,53.75,0.4007502031745389,0.10099121497478336,0.764875,0.084375,100.0,0.10383836426826253,0.2412260443119366,0.13738768004367408,"[8, 0, 36, 14, 15, 6, 15, 6, 18, 29, 6, 0, 32, 8, 27, 27, 31, 35, 5, 14, 19, 27, 10, 34, 28, 10, 11, 36, 14, 28, 8, 0, 0, 38, 39, 33, 2, 39, 27, 32, 38, 9, 14, 32, 4, 32, 27, 4, 6, 19, 5, 0, 38, 13, 27, 4, 38, 14, 16, 29, 38, 15, 14, 0, 36, 6, 0, 38, 28, 38, 8, 31, 0, 32, 0, 15, 2, 27, 38, 4]",0.0,1.25,0.09261953921522945,-0.0013749999999999873,True,2,0.02,0.1,0.0,1
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_0,0,random_storage_curve,40,80,2.5,100.0,0.05702209174633026,52.5,0.00837167575955391,0.7635,0.08574999999999999,100.0,0.10526453273126307,100.0,100.0,0.991104032099247,0.9914507120847702,100.0,0.9565666377544403,0.48668326511979104,53.75,0.3994857281228178,0.0999769453672343,0.759,0.09024999999999998,100.0,0.10383836426826253,0.239375338220458,0.1355369739521955,"[8, 0, 36, 14, 15, 6, 15, 6, 18, 29, 6, 0, 32, 8, 27, 27, 31, 35, 5, 14, 19, 27, 38, 34, 28, 10, 11, 36, 14, 28, 8, 0, 0, 38, 39, 33, 2, 39, 27, 32, 38, 9, 6, 32, 4, 32, 27, 4, 6, 19, 5, 0, 38, 13, 27, 4, 38, 14, 16, 29, 38, 15, 14, 0, 36, 6, 0, 38, 28, 38, 8, 31, 0, 32, 0, 15, 2, 27, 38, 4]",0.0,1.25,0.09160526960768038,0.00449999999999999,True,2,0.02,0.1,0.0,2
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_0,0,random_storage_curve,40,80,2.5,100.0,0.05702209174633026,52.5,0.00837167575955391,0.7635,0.08574999999999999,100.0,0.10526453273126307,100.0,100.0,0.9867034330964088,0.9871151715517044,100.0,0.9528284281492233,0.4836193673312664,53.75,0.39888994963257574,0.09926027999608777,0.75125,0.09799999999999999,100.0,0.10383836426826253,0.23855170830596367,0.13471334403770113,"[8, 0, 36, 14, 29, 6, 15, 6, 18, 29, 6, 0, 32, 8, 27, 27, 31, 35, 5, 14, 19, 27, 38, 34, 28, 10, 11, 36, 14, 28, 8, 0, 0, 38, 39, 33, 2, 39, 27, 32, 38, 9, 6, 32, 4, 32, 27, 4, 6, 19, 5, 0, 38, 13, 27, 4, 38, 14, 16, 29, 38, 15, 14, 0, 36, 6, 0, 38, 28, 38, 8, 20, 0, 32, 0, 15, 2, 27, 38, 4]",0.0,1.25,0.09088860423653386,0.012249999999999997,False,2,0.02,0.1,0.0,3
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_0,0,random_storage_curve,40,80,2.5,100.0,0.05702209174633026,52.5,0.00837167575955391,0.7635,0.08574999999999999,100.0,0.10526453273126307,100.0,100.0,0.9785660222172737,0.9788917779922486,100.0,0.9451628252863884,0.47874600971117615,53.75,0.3972919478910626,0.09844314175570616,0.75025,0.09899999999999999,100.0,0.10383836426826253,0.2449724230440002,0.14113405877573765,"[8, 0, 36, 14, 29, 6, 15, 6, 18, 29, 6, 0, 32, 8, 27, 27, 31, 35, 5, 14, 19, 27, 38, 34, 28, 10, 11, 36, 14, 23, 8, 0, 0, 38, 39, 33, 2, 39, 27, 32, 38, 9, 6, 32, 4, 32, 27, 4, 6, 19, 5, 0, 38, 13, 27, 4, 38, 14, 16, 29, 38, 15, 14, 0, 36, 6, 0, 38, 28, 38, 8, 20, 0, 32, 0, 15, 2, 27, 38, 4]",0.0,1.25,0.09007146599615225,0.013249999999999998,False,2,0.02,0.1,0.0,5
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_0,0,random_storage_curve,40,80,2.5,100.0,0.05702209174633026,52.5,0.00837167575955391,0.7635,0.08574999999999999,100.0,0.10526453273126307,100.0,100.0,0.9662468448281288,0.9661400437355041,100.0,0.935337495803833,0.4699322724714875,52.5,0.3952367725785734,0.09772056392430387,0.75575,0.0935,100.0,0.10383836426826253,0.24333853269251507,0.13950016842425256,"[8, 0, 36, 14, 29, 6, 15, 6, 18, 29, 6, 0, 32, 8, 27, 27, 31, 35, 5, 14, 19, 27, 38, 34, 28, 10, 11, 36, 14, 23, 8, 0, 0, 38, 39, 33, 2, 39, 27, 32, 38, 9, 14, 32, 4, 32, 27, 4, 6, 19, 5, 0, 38, 13, 27, 4, 38, 14, 16, 29, 38, 15, 14, 0, 36, 6, 0, 38, 28, 38, 8, 31, 0, 32, 0, 15, 2, 27, 38, 4]",0.0,0.0,0.08934888816474995,0.007750000000000007,False,2,0.02,0.1,0.0,8
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_0,0,random_storage_curve,40,80,2.5,100.0,0.05702209174633026,52.5,0.00837167575955391,0.7635,0.08574999999999999,100.0,0.10526453273126307,100.0,100.0,0.9998553439974784,0.9998514488339424,100.0,0.9642709851264953,0.49308131812140343,53.75,0.4018764324486256,0.10173463127575814,0.764875,0.084375,100.0,0.10383836426826253,0.24068817330248607,0.13684980903422356,"[8, 0, 36, 14, 15, 6, 15, 6, 18, 29, 6, 0, 32, 8, 27, 27, 31, 35, 5, 14, 19, 27, 10, 34, 28, 10, 11, 36, 14, 28, 8, 0, 0, 38, 39, 33, 2, 39, 27, 32, 38, 9, 14, 32, 4, 32, 27, 4, 6, 19, 5, 0, 38, 13, 27, 4, 38, 14, 16, 29, 38, 15, 14, 0, 36, 6, 0, 38, 28, 38, 8, 31, 0, 32, 0, 15, 2, 27, 38, 4]",0.0,1.25,0.09336295551620423,-0.0013749999999999873,True,2,0.05,0.02,0.0,1
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_0,0,random_storage_curve,40,80,2.5,100.0,0.05702209174633026,52.5,0.00837167575955391,0.7635,0.08574999999999999,100.0,0.10526453273126307,100.0,100.0,0.9997017443180084,0.9997146010398865,100.0,0.9643018960952758,0.49242613194510343,53.75,0.40227078851894477,0.10163985170074738,0.764875,0.084375,100.0,0.10383836426826253,0.24046547914817293,0.13662711487991042,"[8, 0, 36, 14, 15, 6, 15, 6, 18, 29, 6, 0, 32, 8, 27, 27, 31, 35, 5, 14, 19, 27, 10, 34, 28, 10, 11, 36, 14, 28, 8, 0, 0, 38, 39, 33, 2, 39, 27, 32, 38, 9, 14, 32, 4, 32, 27, 4, 6, 19, 5, 0, 38, 13, 27, 4, 38, 14, 16, 29, 38, 15, 14, 0, 36, 6, 0, 38, 28, 38, 8, 31, 0, 32, 0, 15, 2, 27, 38, 4]",0.0,1.25,0.09326817594119347,-0.0013749999999999873,True,2,0.05,0.02,0.0,2
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_0,0,random_storage_curve,40,80,2.5,100.0,0.05702209174633026,52.5,0.00837167575955391,0.7635,0.08574999999999999,100.0,0.10526453273126307,100.0,100.0,0.9995505690574646,0.9995627850294113,100.0,0.9643599212169647,0.4918932982720435,53.75,0.40280272051750216,0.10162938897556159,0.764875,0.084375,100.0,0.10383836426826253,0.240394194740453,0.1365558304721905,"[8, 0, 36, 14, 15, 6, 15, 6, 18, 29, 6, 0, 32, 8, 27, 27, 31, 35, 5, 14, 19, 27, 10, 34, 28, 10, 11, 36, 14, 28, 8, 0, 0, 38, 39, 33, 2, 39, 27, 32, 38, 9, 14, 32, 4, 32, 27, 4, 6, 19, 5, 0, 38, 13, 27, 4, 38, 14, 16, 29, 38, 15, 14, 0, 36, 6, 0, 38, 28, 38, 8, 31, 0, 32, 0, 15, 2, 27, 38, 4]",0.0,1.25,0.09325771321600768,-0.0013749999999999873,True,2,0.05,0.02,0.0,3
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_0,0,random_storage_curve,40,80,2.5,100.0,0.05702209174633026,52.5,0.00837167575955391,0.7635,0.08574999999999999,100.0,0.10526453273126307,100.0,100.0,0.9992630869150162,0.9992719158530236,100.0,0.9643758937716485,0.4910216727294028,53.75,0.4037229714449495,0.10162265975959599,0.764875,0.084375,100.0,0.10383836426826253,0.24214126354832693,0.1383028992800644,"[8, 0, 36, 14, 15, 6, 15, 6, 18, 29, 6, 0, 32, 8, 27, 27, 31, 35, 5, 14, 19, 27, 10, 34, 28, 10, 11, 36, 14, 28, 8, 0, 0, 38, 39, 33, 2, 39, 27, 32, 38, 9, 14, 32, 4, 32, 27, 4, 6, 19, 5, 0, 38, 13, 27, 4, 38, 14, 16, 29, 38, 15, 14, 0, 36, 6, 0, 38, 28, 38, 8, 31, 0, 32, 0, 15, 2, 27, 38, 4]",0.0,1.25,0.09325098400004207,-0.0013749999999999873,True,2,0.05,0.02,0.0,5
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_0,0,random_storage_curve,40,80,2.5,100.0,0.05702209174633026,52.5,0.00837167575955391,0.7635,0.08574999999999999,100.0,0.10526453273126307,100.0,100.0,0.9988161221146583,0.9988070756196976,100.0,0.9645386457443237,0.48933912375941874,53.75,0.40524951058614533,0.1017857226281194,0.764875,0.084375,100.0,0.10383836426826253,0.24255859252784953,0.13872022825958702,"[8, 0, 36, 14, 15, 6, 15, 6, 18, 29, 6, 0, 32, 8, 27, 27, 31, 35, 5, 14, 19, 27, 10, 34, 28, 10, 11, 36, 14, 28, 8, 0, 0, 38, 39, 33, 2, 39, 27, 32, 38, 9, 14, 32, 4, 32, 27, 4, 6, 19, 5, 0, 38, 13, 27, 4, 38, 14, 16, 29, 38, 15, 14, 0, 36, 6, 0, 38, 28, 38, 8, 31, 0, 32, 0, 15, 2, 27, 38, 4]",0.0,1.25,0.09341404686856548,-0.0013749999999999873,True,2,0.05,0.02,0.0,8
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_0,0,random_storage_curve,40,80,2.5,100.0,0.05702209174633026,52.5,0.00837167575955391,0.7635,0.08574999999999999,100.0,0.10526453273126307,100.0,100.0,0.9991000980138779,0.9990757539868355,100.0,0.9638290897011756,0.49194429311901333,53.75,0.40241375904297455,0.10154388182563708,0.764875,0.084375,100.0,0.10383836426826253,0.24118526551223443,0.13734690124397192,"[8, 0, 36, 14, 15, 6, 15, 6, 18, 29, 6, 0, 32, 8, 27, 27, 31, 35, 5, 14, 19, 27, 10, 34, 28, 10, 11, 36, 14, 28, 8, 0, 0, 38, 39, 33, 2, 39, 27, 32, 38, 9, 14, 32, 4, 32, 27, 4, 6, 19, 5, 0, 38, 13, 27, 4, 38, 14, 16, 29, 38, 15, 14, 0, 36, 6, 0, 38, 28, 38, 8, 31, 0, 32, 0, 15, 2, 27, 38, 4]",0.0,1.25,0.09317220606608316,-0.0013749999999999873,True,2,0.05,0.05,0.0,1
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_0,0,random_storage_curve,40,80,2.5,100.0,0.05702209174633026,52.5,0.00837167575955391,0.7635,0.08574999999999999,100.0,0.10526453273126307,100.0,100.0,0.9981552615761757,0.9982299894094467,100.0,0.9633747130632401,0.490038862451911,53.75,0.403141463373322,0.10121737114386634,0.759375,0.089875,100.0,0.10383836426826253,0.24053097628715492,0.13669261201889238,"[8, 0, 36, 14, 15, 6, 15, 6, 18, 29, 6, 0, 32, 8, 27, 27, 31, 35, 5, 14, 19, 27, 10, 34, 28, 10, 11, 36, 14, 28, 8, 0, 0, 38, 39, 33, 2, 39, 27, 32, 38, 9, 6, 32, 4, 32, 27, 4, 6, 19, 5, 0, 38, 13, 27, 4, 38, 14, 16, 29, 38, 15, 14, 0, 36, 6, 0, 38, 28, 38, 8, 31, 0, 32, 0, 15, 2, 27, 38, 4]",0.0,1.25,0.09284569538431242,0.004125000000000004,True,2,0.05,0.05,0.0,2
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_0,0,random_storage_curve,40,80,2.5,100.0,0.05702209174633026,52.5,0.00837167575955391,0.7635,0.08574999999999999,100.0,0.10526453273126307,100.0,100.0,0.9972329288721085,0.9973102048039436,100.0,0.9629807397723198,0.4884232138283551,53.75,0.404201336058577,0.10110870869157225,0.759375,0.089875,100.0,0.10383836426826253,0.2403637094927218,0.13652534522445925,"[8, 0, 36, 14, 15, 6, 15, 6, 18, 29, 6, 0, 32, 8, 27, 27, 31, 35, 5, 14, 19, 27, 10, 34, 28, 10, 11, 36, 14, 28, 8, 0, 0, 38, 39, 33, 2, 39, 27, 32, 38, 9, 6, 32, 4, 32, 27, 4, 6, 19, 5, 0, 38, 13, 27, 4, 38, 14, 16, 29, 38, 15, 14, 0, 36, 6, 0, 38, 28, 38, 8, 31, 0, 32, 0, 15, 2, 27, 38, 4]",0.0,1.25,0.09273703293201833,0.004125000000000004,True,2,0.05,0.05,0.0,3
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_0,0,random_storage_curve,40,80,2.5,100.0,0.05702209174633026,52.5,0.00837167575955391,0.7635,0.08574999999999999,100.0,0.10526453273126307,100.0,100.0,0.9955036237835884,0.9955588191747665,100.0,0.9619747862219811,0.48570284228771926,53.75,0.4060060041490942,0.10095603978261351,0.759,0.09024999999999998,100.0,0.10383836426826253,0.24418788716306727,0.14034952289480473,"[8, 0, 36, 14, 15, 6, 15, 6, 18, 29, 6, 0, 32, 8, 27, 27, 31, 35, 5, 14, 19, 27, 38, 34, 28, 10, 11, 36, 14, 28, 8, 0, 0, 38, 39, 33, 2, 39, 27, 32, 38, 9, 6, 32, 4, 32, 27, 4, 6, 19, 5, 0, 38, 13, 27, 4, 38, 14, 16, 29, 38, 15, 14, 0, 36, 6, 0, 38, 28, 38, 8, 31, 0, 32, 0, 15, 2, 27, 38, 4]",0.0,1.25,0.0925843640230596,0.00449999999999999,True,2,0.05,0.05,0.0,5
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_0,0,random_storage_curve,40,80,2.5,100.0,0.05702209174633026,52.5,0.00837167575955391,0.7635,0.08574999999999999,100.0,0.10526453273126307,100.0,100.0,0.9928583666682244,0.9928136527538299,100.0,0.9609242022037506,0.48072280660271643,53.75,0.40897486487810963,0.10108349005167838,0.7645,0.08474999999999999,100.0,0.10383836426826253,0.24459847555576242,0.14076011128749988,"[8, 0, 36, 14, 15, 6, 15, 6, 18, 29, 6, 0, 32, 8, 27, 27, 31, 35, 5, 14, 19, 27, 38, 34, 28, 10, 11, 36, 14, 28, 8, 0, 0, 38, 39, 33, 2, 39, 27, 32, 38, 9, 14, 32, 4, 32, 27, 4, 6, 19, 5, 0, 38, 13, 27, 4, 38, 14, 16, 29, 38, 15, 14, 0, 36, 6, 0, 38, 28, 38, 8, 31, 0, 32, 0, 15, 2, 27, 38, 4]",0.0,1.25,0.09271181429212447,-0.0010000000000000009,True,2,0.05,0.05,0.0,8
animals,vit_base_patch16_224,cls,layer_11,stored_40_seed_0,0,random_storage_curve,40,80,2.5,100.0,0.05702209174633026,52.5,0.00837167575955391,0.7635,0.08574999999999999,100.0,0.10526453273126307,100.0,100.0,0.9964297547936439,0.9963321208953857,100.0,0.9616647943854332,0.4892730982042849,53.75,0.40260176987503654,0.10105115303886122,0.764875,0.084375,100.0,0.10383836426826253,0.2416063166185336,0.13776795235027106,"[8, 0, 36, 14, 15, 6, 15, 6, 18, 29, 6, 0, 32, 8, 27, 27, 31, 35, 5, 14, 19, 27, 10, 34, 28, 10, 11, 36, 14, 28, 8, 0, 0, 38, 39, 33, 2, 39, 27, 32, 38, 9, 14, 32, 4, 32, 27, 4, 6, 19, 5, 0, 38, 13, 27, 4, 38, 14, 16, 29, 38, 15, 14, 0, 36, 6, 0, 38, 28, 38, 8, 31, 0, 32, 0, 15, 2, 27, 38, 4]",0.0,1.25,0.09267947727930731,-0.0013749999999999873,True,2,0.05,0.1,0.0,1
