setting_name,split_label,split_seed,model_name,pooling,layer,n_stored,n_probe,decision_noise_std,corruption_mode,noise_std,max_shift,occlusion_frac,ident_accuracy,gen_accuracy
easy_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_0,40,80,0.0,noise_shift,5.0,2,0.0,100.0,6.25
easy_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_1,40,80,0.0,noise_shift,5.0,2,0.0,100.0,5.0
easy_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_2,40,80,0.0,noise_shift,5.0,2,0.0,77.5,5.0
easy_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_3,40,80,0.0,noise_shift,5.0,2,0.0,62.5,8.75
easy_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_4,40,80,0.0,noise_shift,5.0,2,0.0,17.5,6.25
easy_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_5,40,80,0.0,noise_shift,5.0,2,0.0,17.5,6.25
easy_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_6,40,80,0.0,noise_shift,5.0,2,0.0,12.5,3.75
easy_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_7,40,80,0.0,noise_shift,5.0,2,0.0,67.5,6.25
easy_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_8,40,80,0.0,noise_shift,5.0,2,0.0,90.0,7.5
easy_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_9,40,80,0.0,noise_shift,5.0,2,0.0,100.0,13.750000000000002
easy_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_10,40,80,0.0,noise_shift,5.0,2,0.0,100.0,33.75
easy_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_11,40,80,0.0,noise_shift,5.0,2,0.0,100.0,61.25000000000001
easy_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_0,40,80,0.0,noise_shift,5.0,2,0.0,100.0,7.5
easy_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_1,40,80,0.0,noise_shift,5.0,2,0.0,100.0,12.5
easy_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_2,40,80,0.0,noise_shift,5.0,2,0.0,100.0,13.750000000000002
easy_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_3,40,80,0.0,noise_shift,5.0,2,0.0,95.0,6.25
easy_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_4,40,80,0.0,noise_shift,5.0,2,0.0,97.5,8.75
easy_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_5,40,80,0.0,noise_shift,5.0,2,0.0,100.0,10.0
easy_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_6,40,80,0.0,noise_shift,5.0,2,0.0,100.0,11.25
easy_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_7,40,80,0.0,noise_shift,5.0,2,0.0,100.0,22.5
easy_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_8,40,80,0.0,noise_shift,5.0,2,0.0,100.0,32.5
easy_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_9,40,80,0.0,noise_shift,5.0,2,0.0,100.0,42.5
easy_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_10,40,80,0.0,noise_shift,5.0,2,0.0,100.0,51.24999999999999
easy_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_11,40,80,0.0,noise_shift,5.0,2,0.0,100.0,56.25
easy_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_0,40,80,0.0,noise_shift,5.0,2,0.0,100.0,8.75
easy_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_1,40,80,0.0,noise_shift,5.0,2,0.0,100.0,12.5
easy_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_2,40,80,0.0,noise_shift,5.0,2,0.0,60.0,10.0
easy_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_3,40,80,0.0,noise_shift,5.0,2,0.0,50.0,8.75
easy_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_4,40,80,0.0,noise_shift,5.0,2,0.0,20.0,6.25
easy_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_5,40,80,0.0,noise_shift,5.0,2,0.0,27.500000000000004,7.5
easy_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_6,40,80,0.0,noise_shift,5.0,2,0.0,20.0,8.75
easy_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_7,40,80,0.0,noise_shift,5.0,2,0.0,67.5,6.25
easy_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_8,40,80,0.0,noise_shift,5.0,2,0.0,95.0,8.75
easy_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_9,40,80,0.0,noise_shift,5.0,2,0.0,100.0,16.25
easy_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_10,40,80,0.0,noise_shift,5.0,2,0.0,100.0,32.5
easy_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_11,40,80,0.0,noise_shift,5.0,2,0.0,100.0,63.74999999999999
