setting_name,split_label,split_seed,model_name,pooling,layer,n_stored,n_probe,decision_noise_std,corruption_mode,noise_std,max_shift,occlusion_frac,ident_accuracy,gen_accuracy
hard_s40,stored_40_seed_3,3,vit_base_patch16_224,cls,layer_6,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,65.0,6.25
hard_s40,stored_40_seed_3,3,vit_base_patch16_224,cls,layer_7,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,47.5,10.0
hard_s40,stored_40_seed_3,3,vit_base_patch16_224,cls,layer_8,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,42.5,11.25
hard_s40,stored_40_seed_3,3,vit_base_patch16_224,cls,layer_9,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,45.0,17.5
hard_s40,stored_40_seed_3,3,vit_base_patch16_224,cls,layer_10,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,70.0,48.75
hard_s40,stored_40_seed_3,3,vit_base_patch16_224,cls,layer_11,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,82.5,47.5
hard_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_0,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,0.0,2.5
hard_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_1,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,0.0,2.5
hard_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,10.0,1.25
hard_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_3,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,12.5,2.5
hard_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_4,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,22.5,1.25
hard_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_5,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,15.0,5.0
hard_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_6,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,15.0,5.0
hard_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_7,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,35.0,5.0
hard_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_8,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,25.0,2.5
hard_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_9,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,20.0,8.75
hard_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_10,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,30.0,30.0
hard_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_11,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,40.0,63.74999999999999
hard_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_0,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,0.0,2.5
hard_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_1,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,2.5,1.25
hard_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,2.5,1.25
hard_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_3,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,5.0,1.25
hard_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_4,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,7.5,1.25
hard_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_5,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,40.0,1.25
hard_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_6,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,40.0,6.25
hard_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_7,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,30.0,7.5
hard_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_8,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,25.0,8.75
hard_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_9,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,35.0,18.75
hard_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_10,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,70.0,46.25
hard_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_11,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,77.5,47.5
hard_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_0,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,2.5,1.25
hard_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_1,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,5.0,1.25
hard_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,5.0,2.5
hard_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_3,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,7.5,2.5
hard_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_4,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,15.0,2.5
hard_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_5,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,22.5,1.25
hard_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_6,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,17.5,3.75
hard_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_7,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,32.5,2.5
hard_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_8,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,32.5,3.75
hard_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_9,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,17.5,7.5
hard_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_10,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,17.5,21.25
hard_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_11,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,50.0,55.00000000000001
