setting_name,split_label,split_seed,model_name,pooling,layer,n_stored,n_probe,decision_noise_std,corruption_mode,noise_std,max_shift,occlusion_frac,ident_accuracy,gen_accuracy
occ50_s40,stored_40_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_7,40,80,0.0,occlusion,5.0,2,0.5,100.0,6.25
occ50_s40,stored_40_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_8,40,80,0.0,occlusion,5.0,2,0.5,97.5,8.75
occ50_s40,stored_40_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_9,40,80,0.0,occlusion,5.0,2,0.5,82.5,11.25
occ50_s40,stored_40_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_10,40,80,0.0,occlusion,5.0,2,0.5,55.00000000000001,21.25
occ50_s40,stored_40_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_11,40,80,0.0,occlusion,5.0,2,0.5,52.5,50.0
occ50_s40,stored_40_seed_2,2,vit_base_patch16_224,cls,layer_0,40,80,0.0,occlusion,5.0,2,0.5,7.5,6.25
occ50_s40,stored_40_seed_2,2,vit_base_patch16_224,cls,layer_1,40,80,0.0,occlusion,5.0,2,0.5,20.0,6.25
occ50_s40,stored_40_seed_2,2,vit_base_patch16_224,cls,layer_2,40,80,0.0,occlusion,5.0,2,0.5,35.0,5.0
occ50_s40,stored_40_seed_2,2,vit_base_patch16_224,cls,layer_3,40,80,0.0,occlusion,5.0,2,0.5,90.0,6.25
occ50_s40,stored_40_seed_2,2,vit_base_patch16_224,cls,layer_4,40,80,0.0,occlusion,5.0,2,0.5,100.0,7.5
occ50_s40,stored_40_seed_2,2,vit_base_patch16_224,cls,layer_5,40,80,0.0,occlusion,5.0,2,0.5,100.0,7.5
occ50_s40,stored_40_seed_2,2,vit_base_patch16_224,cls,layer_6,40,80,0.0,occlusion,5.0,2,0.5,100.0,10.0
occ50_s40,stored_40_seed_2,2,vit_base_patch16_224,cls,layer_7,40,80,0.0,occlusion,5.0,2,0.5,95.0,13.750000000000002
occ50_s40,stored_40_seed_2,2,vit_base_patch16_224,cls,layer_8,40,80,0.0,occlusion,5.0,2,0.5,100.0,26.25
occ50_s40,stored_40_seed_2,2,vit_base_patch16_224,cls,layer_9,40,80,0.0,occlusion,5.0,2,0.5,95.0,38.75
occ50_s40,stored_40_seed_2,2,vit_base_patch16_224,cls,layer_10,40,80,0.0,occlusion,5.0,2,0.5,82.5,52.5
occ50_s40,stored_40_seed_2,2,vit_base_patch16_224,cls,layer_11,40,80,0.0,occlusion,5.0,2,0.5,90.0,48.75
occ50_s40,stored_40_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_0,40,80,0.0,occlusion,5.0,2,0.5,5.0,3.75
occ50_s40,stored_40_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_1,40,80,0.0,occlusion,5.0,2,0.5,25.0,5.0
occ50_s40,stored_40_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_2,40,80,0.0,occlusion,5.0,2,0.5,80.0,6.25
occ50_s40,stored_40_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_3,40,80,0.0,occlusion,5.0,2,0.5,100.0,3.75
occ50_s40,stored_40_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_4,40,80,0.0,occlusion,5.0,2,0.5,100.0,6.25
occ50_s40,stored_40_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_5,40,80,0.0,occlusion,5.0,2,0.5,100.0,6.25
occ50_s40,stored_40_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_6,40,80,0.0,occlusion,5.0,2,0.5,100.0,2.5
occ50_s40,stored_40_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_7,40,80,0.0,occlusion,5.0,2,0.5,100.0,8.75
occ50_s40,stored_40_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_8,40,80,0.0,occlusion,5.0,2,0.5,97.5,3.75
occ50_s40,stored_40_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_9,40,80,0.0,occlusion,5.0,2,0.5,67.5,10.0
occ50_s40,stored_40_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_10,40,80,0.0,occlusion,5.0,2,0.5,52.5,25.0
occ50_s40,stored_40_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_11,40,80,0.0,occlusion,5.0,2,0.5,55.00000000000001,52.5
occ50_s40,stored_40_seed_3,3,vit_base_patch16_224,cls,layer_0,40,80,0.0,occlusion,5.0,2,0.5,7.5,3.75
occ50_s40,stored_40_seed_3,3,vit_base_patch16_224,cls,layer_1,40,80,0.0,occlusion,5.0,2,0.5,15.0,3.75
occ50_s40,stored_40_seed_3,3,vit_base_patch16_224,cls,layer_2,40,80,0.0,occlusion,5.0,2,0.5,40.0,5.0
occ50_s40,stored_40_seed_3,3,vit_base_patch16_224,cls,layer_3,40,80,0.0,occlusion,5.0,2,0.5,90.0,10.0
occ50_s40,stored_40_seed_3,3,vit_base_patch16_224,cls,layer_4,40,80,0.0,occlusion,5.0,2,0.5,100.0,10.0
occ50_s40,stored_40_seed_3,3,vit_base_patch16_224,cls,layer_5,40,80,0.0,occlusion,5.0,2,0.5,100.0,10.0
occ50_s40,stored_40_seed_3,3,vit_base_patch16_224,cls,layer_6,40,80,0.0,occlusion,5.0,2,0.5,100.0,13.750000000000002
occ50_s40,stored_40_seed_3,3,vit_base_patch16_224,cls,layer_7,40,80,0.0,occlusion,5.0,2,0.5,97.5,16.25
occ50_s40,stored_40_seed_3,3,vit_base_patch16_224,cls,layer_8,40,80,0.0,occlusion,5.0,2,0.5,97.5,32.5
occ50_s40,stored_40_seed_3,3,vit_base_patch16_224,cls,layer_9,40,80,0.0,occlusion,5.0,2,0.5,97.5,47.5
occ50_s40,stored_40_seed_3,3,vit_base_patch16_224,cls,layer_10,40,80,0.0,occlusion,5.0,2,0.5,75.0,58.75
occ50_s40,stored_40_seed_3,3,vit_base_patch16_224,cls,layer_11,40,80,0.0,occlusion,5.0,2,0.5,92.5,56.25
occ50_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_0,40,80,0.0,occlusion,5.0,2,0.5,2.5,6.25
occ50_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_1,40,80,0.0,occlusion,5.0,2,0.5,15.0,5.0
occ50_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_2,40,80,0.0,occlusion,5.0,2,0.5,77.5,5.0
occ50_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_3,40,80,0.0,occlusion,5.0,2,0.5,100.0,8.75
occ50_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_4,40,80,0.0,occlusion,5.0,2,0.5,100.0,6.25
occ50_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_5,40,80,0.0,occlusion,5.0,2,0.5,100.0,6.25
occ50_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_6,40,80,0.0,occlusion,5.0,2,0.5,100.0,3.75
occ50_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_7,40,80,0.0,occlusion,5.0,2,0.5,100.0,6.25
occ50_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_8,40,80,0.0,occlusion,5.0,2,0.5,95.0,7.5
occ50_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_9,40,80,0.0,occlusion,5.0,2,0.5,67.5,13.750000000000002
occ50_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_10,40,80,0.0,occlusion,5.0,2,0.5,40.0,33.75
occ50_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_11,40,80,0.0,occlusion,5.0,2,0.5,52.5,61.25000000000001
occ50_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_0,40,80,0.0,occlusion,5.0,2,0.5,2.5,7.5
occ50_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_1,40,80,0.0,occlusion,5.0,2,0.5,10.0,12.5
occ50_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_2,40,80,0.0,occlusion,5.0,2,0.5,20.0,13.750000000000002
occ50_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_3,40,80,0.0,occlusion,5.0,2,0.5,85.0,6.25
occ50_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_4,40,80,0.0,occlusion,5.0,2,0.5,95.0,8.75
occ50_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_5,40,80,0.0,occlusion,5.0,2,0.5,100.0,10.0
occ50_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_6,40,80,0.0,occlusion,5.0,2,0.5,100.0,11.25
occ50_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_7,40,80,0.0,occlusion,5.0,2,0.5,92.5,22.5
occ50_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_8,40,80,0.0,occlusion,5.0,2,0.5,100.0,32.5
occ50_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_9,40,80,0.0,occlusion,5.0,2,0.5,100.0,42.5
occ50_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_10,40,80,0.0,occlusion,5.0,2,0.5,80.0,51.24999999999999
occ50_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_11,40,80,0.0,occlusion,5.0,2,0.5,95.0,56.25
occ50_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_0,40,80,0.0,occlusion,5.0,2,0.5,5.0,8.75
occ50_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_1,40,80,0.0,occlusion,5.0,2,0.5,22.5,12.5
occ50_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_2,40,80,0.0,occlusion,5.0,2,0.5,75.0,10.0
occ50_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_3,40,80,0.0,occlusion,5.0,2,0.5,95.0,8.75
occ50_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_4,40,80,0.0,occlusion,5.0,2,0.5,100.0,6.25
occ50_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_5,40,80,0.0,occlusion,5.0,2,0.5,100.0,7.5
occ50_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_6,40,80,0.0,occlusion,5.0,2,0.5,100.0,8.75
occ50_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_7,40,80,0.0,occlusion,5.0,2,0.5,100.0,6.25
occ50_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_8,40,80,0.0,occlusion,5.0,2,0.5,97.5,8.75
occ50_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_9,40,80,0.0,occlusion,5.0,2,0.5,70.0,16.25
occ50_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_10,40,80,0.0,occlusion,5.0,2,0.5,45.0,32.5
occ50_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_11,40,80,0.0,occlusion,5.0,2,0.5,55.00000000000001,63.74999999999999
