setting_name,split_label,split_seed,model_name,pooling,layer,dam_n,dam_beta,dam_alpha,dam_lmbda,dam_steps_multiplier,n_stored,n_probe,decision_noise_std,corruption_mode,noise_std,max_shift,occlusion_frac,neurons,mean_pairwise_cosine_similarity,mean_pairwise_cosine_distance,pairwise_cosine_similarity_std,pairwise_cosine_distance_std,ident_accuracy,gen_accuracy
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_7,8,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9112428062101068,0.0887571937898933,0.021526324853027815,0.021526324853027815,98.75,2.5
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_8,8,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9366333697151408,0.06336663028485917,0.015433050906008597,0.015433050906008597,82.5,7.5
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_9,8,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9470902424611092,0.05290975753889076,0.011702288868465563,0.011702288868465563,51.24999999999999,10.0
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_10,8,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.8825059547268608,0.1174940452731393,0.029307387927535507,0.029307387927535507,31.25,27.500000000000004
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_11,8,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.5585098777987391,0.44149012220126094,0.07957550213839165,0.07957550213839165,41.25,60.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_0,2,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9997555785148808,0.00024442148511912357,0.00018724779942517022,0.00018724779942517022,11.25,5.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_1,2,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9978574874286406,0.0021425125713595236,0.0010864825186794483,0.0010864825186794483,11.25,7.5
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_2,2,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9971104389232408,0.0028895610767591495,0.001273617624924007,0.001273617624924007,13.750000000000002,7.5
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_3,2,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9935897569380255,0.006410243061974548,0.002195914965506935,0.002195914965506935,58.75,7.5
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_4,2,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9846291064708349,0.01537089352916513,0.005777680961667263,0.005777680961667263,93.75,10.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_5,2,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9648592491942247,0.03514075080577513,0.010422907569468629,0.010422907569468629,100.0,5.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_6,2,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9373775771229025,0.06262242287709754,0.017310847697939696,0.017310847697939696,97.5,12.5
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_7,2,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9500706773946982,0.04992932260530183,0.0114453321185385,0.0114453321185385,100.0,20.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_8,2,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9551498563971514,0.044850143602848475,0.008419743844191132,0.008419743844191132,96.25,27.500000000000004
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_9,2,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9482610299006516,0.051738970099348275,0.009186350161843557,0.009186350161843557,95.0,40.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_10,2,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.8567304953634486,0.1432695046365514,0.037498267398276906,0.037498267398276906,95.0,65.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_11,2,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.8815703375189451,0.11842966248105483,0.023204390328797852,0.023204390328797852,91.25,70.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_0,4,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9997555785148808,0.00024442148511912357,0.00018724779942517022,0.00018724779942517022,11.25,5.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_1,4,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9978574874286406,0.0021425125713595236,0.0010864825186794483,0.0010864825186794483,12.5,7.5
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_2,4,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9971104389232408,0.0028895610767591495,0.001273617624924007,0.001273617624924007,16.25,7.5
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_3,4,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9935897569380255,0.006410243061974548,0.002195914965506935,0.002195914965506935,60.0,7.5
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_4,4,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9846291064708349,0.01537089352916513,0.005777680961667263,0.005777680961667263,93.75,10.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_5,4,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9648592491942247,0.03514075080577513,0.010422907569468629,0.010422907569468629,100.0,7.5
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_6,4,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9373775771229025,0.06262242287709754,0.017310847697939696,0.017310847697939696,97.5,7.5
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_7,4,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9500706773946982,0.04992932260530183,0.0114453321185385,0.0114453321185385,100.0,17.5
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_8,4,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9551498563971514,0.044850143602848475,0.008419743844191132,0.008419743844191132,97.5,30.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_9,4,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9482610299006516,0.051738970099348275,0.009186350161843557,0.009186350161843557,95.0,37.5
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_10,4,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.8567304953634486,0.1432695046365514,0.037498267398276906,0.037498267398276906,96.25,65.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_11,4,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.8815703375189451,0.11842966248105483,0.023204390328797852,0.023204390328797852,92.5,72.5
