setting_name,split_label,split_seed,model_name,pooling,layer,dam_n,dam_beta,dam_alpha,dam_lmbda,dam_steps_multiplier,n_stored,n_probe,decision_noise_std,corruption_mode,noise_std,max_shift,occlusion_frac,neurons,mean_pairwise_cosine_similarity,mean_pairwise_cosine_distance,pairwise_cosine_similarity_std,pairwise_cosine_distance_std,ident_accuracy,gen_accuracy
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_4,4,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9535691759614017,0.04643082403859831,0.015769077800522877,0.015769077800522877,98.75,5.0
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_5,4,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9189416878798485,0.08105831212015158,0.02336620818555723,0.02336620818555723,100.0,5.0
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_6,4,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9004041981029196,0.09959580189708045,0.024680968682924954,0.024680968682924954,100.0,5.0
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_7,4,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9112428062101068,0.0887571937898933,0.02152632485302781,0.02152632485302781,98.75,2.5
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_8,4,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9366333697151409,0.06336663028485914,0.015433050906008603,0.015433050906008603,82.5,7.5
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_9,4,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9470902424611092,0.05290975753889076,0.01170228886846556,0.011702288868465562,48.75,10.0
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_10,4,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.8825059547268608,0.1174940452731393,0.029307387927535507,0.029307387927535507,32.5,27.500000000000004
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_11,4,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.5585098777987391,0.44149012220126094,0.07957550213839165,0.07957550213839165,37.5,57.49999999999999
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_0,6,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9957039617851003,0.004296038214899554,0.0025645600050321032,0.0025645600050321032,3.75,5.0
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_1,6,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9956279237403514,0.004372076259648708,0.0018852585128285816,0.0018852585128285814,11.25,5.0
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_2,6,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9883527810213063,0.011647218978693688,0.004566830493825779,0.004566830493825779,56.25,7.5
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_3,6,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9774881653027494,0.02251183469725068,0.00788650624206971,0.00788650624206971,93.75,5.0
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_4,6,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9535691759614017,0.04643082403859831,0.015769077800522877,0.015769077800522877,98.75,5.0
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_5,6,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9189416878798485,0.08105831212015158,0.02336620818555723,0.02336620818555723,100.0,5.0
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_6,6,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9004041981029196,0.09959580189708045,0.024680968682924954,0.024680968682924954,100.0,5.0
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_7,6,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9112428062101068,0.0887571937898933,0.02152632485302781,0.02152632485302781,98.75,5.0
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_8,6,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9366333697151409,0.06336663028485914,0.015433050906008603,0.015433050906008603,81.25,7.5
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_9,6,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9470902424611092,0.05290975753889076,0.01170228886846556,0.011702288868465562,47.5,10.0
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_10,6,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.8825059547268608,0.1174940452731393,0.029307387927535507,0.029307387927535507,32.5,27.500000000000004
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_11,6,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.5585098777987391,0.44149012220126094,0.07957550213839165,0.07957550213839165,42.5,57.49999999999999
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_0,8,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9957039617851003,0.004296038214899554,0.0025645600050321032,0.0025645600050321032,3.75,2.5
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_1,8,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9956279237403514,0.004372076259648708,0.0018852585128285816,0.0018852585128285814,11.25,5.0
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_2,8,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9883527810213063,0.011647218978693688,0.004566830493825779,0.004566830493825779,52.5,7.5
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_3,8,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9774881653027494,0.02251183469725068,0.00788650624206971,0.00788650624206971,91.25,5.0
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_4,8,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9535691759614017,0.04643082403859831,0.015769077800522877,0.015769077800522877,98.75,5.0
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_5,8,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9189416878798485,0.08105831212015158,0.02336620818555723,0.02336620818555723,100.0,5.0
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_6,8,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9004041981029196,0.09959580189708045,0.024680968682924954,0.024680968682924954,100.0,5.0
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_7,8,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9112428062101068,0.0887571937898933,0.02152632485302781,0.02152632485302781,98.75,2.5
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_8,8,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9366333697151409,0.06336663028485914,0.015433050906008603,0.015433050906008603,82.5,7.5
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_9,8,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9470902424611092,0.05290975753889076,0.01170228886846556,0.011702288868465562,51.24999999999999,10.0
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_10,8,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.8825059547268608,0.1174940452731393,0.029307387927535507,0.029307387927535507,31.25,27.500000000000004
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_11,8,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.5585098777987391,0.44149012220126094,0.07957550213839165,0.07957550213839165,41.25,60.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_0,2,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9997555785148808,0.00024442148511912194,0.00018724779942516144,0.00018724779942516144,11.25,5.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_1,2,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9978574874286406,0.002142512571359526,0.0010864825186794414,0.0010864825186794414,11.25,7.5
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_2,2,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9971104389232409,0.0028895610767591456,0.0012736176249240007,0.0012736176249240007,13.750000000000002,7.5
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_3,2,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9935897569380255,0.00641024306197454,0.0021959149655069376,0.0021959149655069376,58.75,7.5
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_4,2,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9846291064708349,0.015370893529165134,0.0057776809616672566,0.0057776809616672566,93.75,10.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_5,2,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9648592491942247,0.03514075080577514,0.010422907569468624,0.010422907569468624,100.0,5.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_6,2,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9373775771229025,0.06262242287709754,0.017310847697939686,0.017310847697939686,97.5,12.5
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_7,2,0.02,0.1,0.05,2,80,40,0.0,occlusion,5.0,2,0.5,768,0.9500706773946982,0.04992932260530183,0.0114453321185385,0.0114453321185385,100.0,20.0
