setting_name,split_label,split_seed,model_name,pooling,layer,n_stored,n_probe,decision_noise_std,corruption_mode,noise_std,max_shift,occlusion_frac,mean_pairwise_cosine_similarity,mean_pairwise_cosine_distance,pairwise_cosine_similarity_std,pairwise_cosine_distance_std,ident_accuracy,gen_accuracy
occ50_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_10,80,40,0.0,occlusion,5.0,2,0.5,0.8530090026943087,0.1469909973056912,0.0364411172661316,0.0364411172661316,81.25,60.0
occ50_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_11,80,40,0.0,occlusion,5.0,2,0.5,0.881036275217115,0.11896372478288508,0.02383691321229146,0.02383691321229146,90.0,62.5
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_0,80,40,0.0,occlusion,5.0,2,0.5,0.9957039617851003,0.004296038214899554,0.0025645600050321032,0.0025645600050321032,2.5,2.5
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_1,80,40,0.0,occlusion,5.0,2,0.5,0.9956279237403514,0.004372076259648708,0.0018852585128285816,0.0018852585128285814,8.75,5.0
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_2,80,40,0.0,occlusion,5.0,2,0.5,0.9883527810213063,0.011647218978693688,0.004566830493825779,0.004566830493825779,65.0,2.5
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_3,80,40,0.0,occlusion,5.0,2,0.5,0.9774881653027494,0.02251183469725068,0.00788650624206971,0.00788650624206971,93.75,2.5
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_4,80,40,0.0,occlusion,5.0,2,0.5,0.9535691759614017,0.04643082403859831,0.015769077800522877,0.015769077800522877,100.0,2.5
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_5,80,40,0.0,occlusion,5.0,2,0.5,0.9189416878798485,0.08105831212015158,0.02336620818555723,0.02336620818555723,100.0,2.5
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_6,80,40,0.0,occlusion,5.0,2,0.5,0.9004041981029196,0.09959580189708045,0.024680968682924954,0.024680968682924954,100.0,5.0
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_7,80,40,0.0,occlusion,5.0,2,0.5,0.9112428062101068,0.0887571937898933,0.02152632485302781,0.02152632485302781,98.75,2.5
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_8,80,40,0.0,occlusion,5.0,2,0.5,0.9366333697151409,0.06336663028485914,0.015433050906008603,0.015433050906008603,91.25,10.0
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_9,80,40,0.0,occlusion,5.0,2,0.5,0.9470902424611092,0.05290975753889076,0.01170228886846556,0.011702288868465562,57.49999999999999,12.5
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_10,80,40,0.0,occlusion,5.0,2,0.5,0.8825059547268608,0.1174940452731393,0.029307387927535507,0.029307387927535507,33.75,32.5
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_11,80,40,0.0,occlusion,5.0,2,0.5,0.5585098777987391,0.44149012220126094,0.07957550213839165,0.07957550213839165,37.5,57.49999999999999
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_0,80,40,0.0,occlusion,5.0,2,0.5,0.9997555785148808,0.00024442148511912194,0.00018724779942516144,0.00018724779942516144,8.75,5.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_1,80,40,0.0,occlusion,5.0,2,0.5,0.9978574874286406,0.002142512571359526,0.0010864825186794414,0.0010864825186794414,11.25,5.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_2,80,40,0.0,occlusion,5.0,2,0.5,0.9971104389232409,0.0028895610767591456,0.0012736176249240007,0.0012736176249240007,18.75,2.5
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_3,80,40,0.0,occlusion,5.0,2,0.5,0.9935897569380255,0.00641024306197454,0.0021959149655069376,0.0021959149655069376,80.0,2.5
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_4,80,40,0.0,occlusion,5.0,2,0.5,0.9846291064708349,0.015370893529165134,0.0057776809616672566,0.0057776809616672566,97.5,5.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_5,80,40,0.0,occlusion,5.0,2,0.5,0.9648592491942247,0.03514075080577514,0.010422907569468624,0.010422907569468624,100.0,7.5
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_6,80,40,0.0,occlusion,5.0,2,0.5,0.9373775771229025,0.06262242287709754,0.017310847697939686,0.017310847697939686,100.0,10.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_7,80,40,0.0,occlusion,5.0,2,0.5,0.9500706773946982,0.04992932260530183,0.0114453321185385,0.0114453321185385,96.25,20.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_8,80,40,0.0,occlusion,5.0,2,0.5,0.9551498563971514,0.044850143602848495,0.008419743844191127,0.008419743844191127,93.75,25.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_9,80,40,0.0,occlusion,5.0,2,0.5,0.9482610299006516,0.05173897009934829,0.009186350161843547,0.009186350161843547,91.25,47.5
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_10,80,40,0.0,occlusion,5.0,2,0.5,0.8567304953634486,0.14326950463655144,0.037498267398276906,0.037498267398276906,83.75,62.5
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_11,80,40,0.0,occlusion,5.0,2,0.5,0.8815703375189451,0.11842966248105484,0.02320439032879785,0.02320439032879785,88.75,70.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_0,80,40,0.0,occlusion,5.0,2,0.5,0.9960648456582496,0.003935154341750462,0.0021961505077154092,0.0021961505077154092,2.5,0.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_1,80,40,0.0,occlusion,5.0,2,0.5,0.9959053233486537,0.004094676651346372,0.0018243953077875649,0.001824395307787565,15.0,5.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_2,80,40,0.0,occlusion,5.0,2,0.5,0.988528504175474,0.01147149582452594,0.004648237822394219,0.00464823782239422,62.5,2.5
occ50_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_3,80,40,0.0,occlusion,5.0,2,0.5,0.977597386381464,0.022402613618535974,0.007874164781119354,0.007874164781119353,95.0,2.5
occ50_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_4,80,40,0.0,occlusion,5.0,2,0.5,0.9532057224608578,0.04679427753914235,0.016152703425226858,0.016152703425226858,100.0,5.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_5,80,40,0.0,occlusion,5.0,2,0.5,0.9183346964184825,0.08166530358151751,0.02417692711336132,0.02417692711336132,100.0,5.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_6,80,40,0.0,occlusion,5.0,2,0.5,0.9001791237368816,0.09982087626311839,0.0246694243182016,0.0246694243182016,100.0,0.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_7,80,40,0.0,occlusion,5.0,2,0.5,0.9109208714991874,0.08907912850081244,0.021871622583826997,0.021871622583826997,98.75,2.5
occ50_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_8,80,40,0.0,occlusion,5.0,2,0.5,0.937559772768182,0.062440227231818045,0.01510876383966991,0.01510876383966991,96.25,5.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_9,80,40,0.0,occlusion,5.0,2,0.5,0.9489016510749986,0.05109834892500136,0.011244573425014365,0.011244573425014365,70.0,10.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_10,80,40,0.0,occlusion,5.0,2,0.5,0.8817947659799789,0.11820523402002127,0.030236982375939078,0.030236982375939078,41.25,15.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_11,80,40,0.0,occlusion,5.0,2,0.5,0.5578729274384033,0.44212707256159667,0.08249192421509706,0.08249192421509706,46.25,55.00000000000001
occ50_s80,stored_80_seed_2,2,vit_base_patch16_224,cls,layer_0,80,40,0.0,occlusion,5.0,2,0.5,0.9997491140380215,0.0002508859619785296,0.00019491420610937238,0.00019491420610937238,6.25,2.5
occ50_s80,stored_80_seed_2,2,vit_base_patch16_224,cls,layer_1,80,40,0.0,occlusion,5.0,2,0.5,0.9978642870690301,0.0021357129309700603,0.0010531765542525914,0.0010531765542525914,10.0,5.0
occ50_s80,stored_80_seed_2,2,vit_base_patch16_224,cls,layer_2,80,40,0.0,occlusion,5.0,2,0.5,0.997116443080488,0.0028835569195120973,0.0012388880115701926,0.0012388880115701928,15.0,5.0
occ50_s80,stored_80_seed_2,2,vit_base_patch16_224,cls,layer_3,80,40,0.0,occlusion,5.0,2,0.5,0.9934766092466543,0.006523390753345775,0.0022545776656289094,0.0022545776656289094,77.5,2.5
occ50_s80,stored_80_seed_2,2,vit_base_patch16_224,cls,layer_4,80,40,0.0,occlusion,5.0,2,0.5,0.9843925120951081,0.015607487904891963,0.0059712429445454235,0.0059712429445454235,96.25,5.0
occ50_s80,stored_80_seed_2,2,vit_base_patch16_224,cls,layer_5,80,40,0.0,occlusion,5.0,2,0.5,0.9649644366149508,0.03503556338504908,0.01027597817234555,0.01027597817234555,100.0,7.5
occ50_s80,stored_80_seed_2,2,vit_base_patch16_224,cls,layer_6,80,40,0.0,occlusion,5.0,2,0.5,0.9368565229026171,0.06314347709738295,0.01742689839047234,0.01742689839047234,98.75,12.5
occ50_s80,stored_80_seed_2,2,vit_base_patch16_224,cls,layer_7,80,40,0.0,occlusion,5.0,2,0.5,0.9502621598025032,0.04973784019749696,0.011373693632040842,0.011373693632040842,97.5,17.5
occ50_s80,stored_80_seed_2,2,vit_base_patch16_224,cls,layer_8,80,40,0.0,occlusion,5.0,2,0.5,0.9558057803609181,0.04419421963908172,0.008029758139228137,0.008029758139228137,88.75,35.0
occ50_s80,stored_80_seed_2,2,vit_base_patch16_224,cls,layer_9,80,40,0.0,occlusion,5.0,2,0.5,0.9494791149045199,0.05052088509548018,0.009423703619693798,0.009423703619693798,76.25,55.00000000000001
occ50_s80,stored_80_seed_2,2,vit_base_patch16_224,cls,layer_10,80,40,0.0,occlusion,5.0,2,0.5,0.8598622692520731,0.140137730747927,0.03734883057514481,0.03734883057514482,78.75,62.5
occ50_s80,stored_80_seed_2,2,vit_base_patch16_224,cls,layer_11,80,40,0.0,occlusion,5.0,2,0.5,0.8817113565574303,0.11828864344256981,0.024581563510728526,0.024581563510728526,90.0,70.0
occ50_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_0,80,40,0.0,occlusion,5.0,2,0.5,0.9960726726043386,0.003927327395661333,0.0022380712649185666,0.0022380712649185666,1.25,5.0
occ50_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_1,80,40,0.0,occlusion,5.0,2,0.5,0.9957862907629631,0.004213709237036902,0.001863168260119854,0.001863168260119854,13.750000000000002,7.5
occ50_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_2,80,40,0.0,occlusion,5.0,2,0.5,0.9883577442624901,0.011642255737509963,0.004708343756724669,0.004708343756724669,58.75,10.0
occ50_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_3,80,40,0.0,occlusion,5.0,2,0.5,0.9774112779613127,0.02258872203868741,0.008417952245903759,0.00841795224590376,96.25,7.5
occ50_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_4,80,40,0.0,occlusion,5.0,2,0.5,0.9533500136244192,0.04664998637558075,0.016140915352336308,0.016140915352336308,100.0,10.0
occ50_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_5,80,40,0.0,occlusion,5.0,2,0.5,0.9185656743752276,0.08143432562477246,0.024277459521176072,0.024277459521176072,100.0,12.5
occ50_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_6,80,40,0.0,occlusion,5.0,2,0.5,0.9001650184283968,0.09983498157160313,0.025482245687647294,0.025482245687647294,100.0,5.0
occ50_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_7,80,40,0.0,occlusion,5.0,2,0.5,0.9112270438289896,0.08877295617101051,0.022297007812489066,0.022297007812489066,98.75,7.5
occ50_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_8,80,40,0.0,occlusion,5.0,2,0.5,0.9369841170585975,0.06301588294140263,0.01582858753211526,0.015828587532115263,92.5,10.0
occ50_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_9,80,40,0.0,occlusion,5.0,2,0.5,0.94863887243224,0.051361127567760075,0.01191285577437811,0.01191285577437811,65.0,17.5
occ50_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_10,80,40,0.0,occlusion,5.0,2,0.5,0.8855887377653375,0.11441126223466261,0.028601557100212838,0.028601557100212838,40.0,32.5
occ50_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_11,80,40,0.0,occlusion,5.0,2,0.5,0.5639473038088425,0.43605269619115744,0.08310723964382598,0.08310723964382596,45.0,55.00000000000001
occ50_s80,stored_80_seed_3,3,vit_base_patch16_224,cls,layer_0,80,40,0.0,occlusion,5.0,2,0.5,0.9997433623115164,0.00025663768848364557,0.00017777350560998402,0.00017777350560998402,3.75,0.0
occ50_s80,stored_80_seed_3,3,vit_base_patch16_224,cls,layer_1,80,40,0.0,occlusion,5.0,2,0.5,0.9978346059271473,0.0021653940728525024,0.0010469616710937232,0.0010469616710937232,7.5,0.0
occ50_s80,stored_80_seed_3,3,vit_base_patch16_224,cls,layer_2,80,40,0.0,occlusion,5.0,2,0.5,0.9971321644388881,0.0028678355611118094,0.0011771031435078836,0.0011771031435078838,21.25,0.0
occ50_s80,stored_80_seed_3,3,vit_base_patch16_224,cls,layer_3,80,40,0.0,occlusion,5.0,2,0.5,0.9935707279038709,0.0064292720961290515,0.002176112412259407,0.002176112412259407,81.25,5.0
occ50_s80,stored_80_seed_3,3,vit_base_patch16_224,cls,layer_4,80,40,0.0,occlusion,5.0,2,0.5,0.9847827214911952,0.015217278508804773,0.0056764013007260875,0.005676401300726088,97.5,12.5
occ50_s80,stored_80_seed_3,3,vit_base_patch16_224,cls,layer_5,80,40,0.0,occlusion,5.0,2,0.5,0.9655943010215332,0.0344056989784667,0.009650240402442948,0.009650240402442948,100.0,7.5
occ50_s80,stored_80_seed_3,3,vit_base_patch16_224,cls,layer_6,80,40,0.0,occlusion,5.0,2,0.5,0.9373349051910906,0.0626650948089093,0.01705666730302285,0.01705666730302285,100.0,12.5
occ50_s80,stored_80_seed_3,3,vit_base_patch16_224,cls,layer_7,80,40,0.0,occlusion,5.0,2,0.5,0.9502903924288446,0.04970960757115542,0.011477745348409747,0.011477745348409747,93.75,17.5
occ50_s80,stored_80_seed_3,3,vit_base_patch16_224,cls,layer_8,80,40,0.0,occlusion,5.0,2,0.5,0.9555904725406857,0.044409527459314306,0.008253561221997227,0.008253561221997227,92.5,30.0
occ50_s80,stored_80_seed_3,3,vit_base_patch16_224,cls,layer_9,80,40,0.0,occlusion,5.0,2,0.5,0.9492046750669342,0.050795324933065794,0.009309675704260875,0.009309675704260875,88.75,40.0
occ50_s80,stored_80_seed_3,3,vit_base_patch16_224,cls,layer_10,80,40,0.0,occlusion,5.0,2,0.5,0.8609864479604339,0.13901355203956617,0.034960614739698505,0.034960614739698505,78.75,50.0
occ50_s80,stored_80_seed_3,3,vit_base_patch16_224,cls,layer_11,80,40,0.0,occlusion,5.0,2,0.5,0.8798531336075976,0.12014686639240231,0.02360106862570624,0.02360106862570624,86.25,55.00000000000001
occ50_s80,stored_80_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_0,80,40,0.0,occlusion,5.0,2,0.5,0.995767194660775,0.004232805339224952,0.0025125586670718385,0.0025125586670718385,2.5,5.0
occ50_s80,stored_80_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_1,80,40,0.0,occlusion,5.0,2,0.5,0.9957080810495427,0.0042919189504572,0.0018359063242537265,0.0018359063242537265,15.0,0.0
occ50_s80,stored_80_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_2,80,40,0.0,occlusion,5.0,2,0.5,0.988271711803295,0.011728288196704914,0.00467807247705793,0.00467807247705793,65.0,5.0
occ50_s80,stored_80_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_3,80,40,0.0,occlusion,5.0,2,0.5,0.9774937327513291,0.022506267248670844,0.007986861656367548,0.007986861656367548,96.25,10.0
occ50_s80,stored_80_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_4,80,40,0.0,occlusion,5.0,2,0.5,0.9526577031551012,0.04734229684489881,0.016522724364804172,0.016522724364804172,100.0,12.5
occ50_s80,stored_80_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_5,80,40,0.0,occlusion,5.0,2,0.5,0.9178669640251972,0.08213303597480275,0.026388231959961,0.026388231959961,100.0,7.5
occ50_s80,stored_80_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_6,80,40,0.0,occlusion,5.0,2,0.5,0.8995735562673428,0.1004264437326571,0.026890462008246532,0.026890462008246532,100.0,0.0
occ50_s80,stored_80_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_7,80,40,0.0,occlusion,5.0,2,0.5,0.9112230746266977,0.0887769253733023,0.021398759227368468,0.021398759227368468,100.0,0.0
occ50_s80,stored_80_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_8,80,40,0.0,occlusion,5.0,2,0.5,0.9373691112161935,0.06263088878380652,0.015016459379081151,0.015016459379081151,93.75,5.0
occ50_s80,stored_80_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_9,80,40,0.0,occlusion,5.0,2,0.5,0.9479154067453985,0.05208459325460138,0.011475730259789676,0.011475730259789676,63.74999999999999,15.0
occ50_s80,stored_80_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_10,80,40,0.0,occlusion,5.0,2,0.5,0.8807416786042386,0.11925832139576138,0.028765534526597632,0.028765534526597632,41.25,17.5
occ50_s80,stored_80_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_11,80,40,0.0,occlusion,5.0,2,0.5,0.5546889257968673,0.44531107420313265,0.08202264841863253,0.08202264841863253,53.75,47.5
occ50_s80,stored_80_seed_4,4,vit_base_patch16_224,cls,layer_0,80,40,0.0,occlusion,5.0,2,0.5,0.9997543278023117,0.0002456721976882763,0.00014700135613897626,0.00014700135613897626,3.75,2.5
occ50_s80,stored_80_seed_4,4,vit_base_patch16_224,cls,layer_1,80,40,0.0,occlusion,5.0,2,0.5,0.9978498642277761,0.002150135772223853,0.0009797310874745224,0.0009797310874745224,7.5,5.0
occ50_s80,stored_80_seed_4,4,vit_base_patch16_224,cls,layer_2,80,40,0.0,occlusion,5.0,2,0.5,0.9971012014936488,0.0028987985063512298,0.0011209339417896714,0.0011209339417896714,13.750000000000002,5.0
occ50_s80,stored_80_seed_4,4,vit_base_patch16_224,cls,layer_3,80,40,0.0,occlusion,5.0,2,0.5,0.993504964197212,0.006495035802788005,0.0020188189900302734,0.0020188189900302734,82.5,7.5
occ50_s80,stored_80_seed_4,4,vit_base_patch16_224,cls,layer_4,80,40,0.0,occlusion,5.0,2,0.5,0.9843859467560487,0.01561405324395141,0.005462960512168243,0.005462960512168243,96.25,5.0
occ50_s80,stored_80_seed_4,4,vit_base_patch16_224,cls,layer_5,80,40,0.0,occlusion,5.0,2,0.5,0.9643607720844684,0.03563922791553158,0.010013713250560514,0.010013713250560512,100.0,7.5
occ50_s80,stored_80_seed_4,4,vit_base_patch16_224,cls,layer_6,80,40,0.0,occlusion,5.0,2,0.5,0.9362766092030629,0.06372339079693697,0.017132139382733412,0.017132139382733412,100.0,7.5
occ50_s80,stored_80_seed_4,4,vit_base_patch16_224,cls,layer_7,80,40,0.0,occlusion,5.0,2,0.5,0.9492630521472611,0.05073694785273889,0.01142214411894416,0.01142214411894416,91.25,15.0
occ50_s80,stored_80_seed_4,4,vit_base_patch16_224,cls,layer_8,80,40,0.0,occlusion,5.0,2,0.5,0.955093620575799,0.04490637942420101,0.008596526508810256,0.008596526508810256,92.5,22.5
occ50_s80,stored_80_seed_4,4,vit_base_patch16_224,cls,layer_9,80,40,0.0,occlusion,5.0,2,0.5,0.9480131530387734,0.051986846961226615,0.009902332480607972,0.009902332480607972,81.25,42.5
occ50_s80,stored_80_seed_4,4,vit_base_patch16_224,cls,layer_10,80,40,0.0,occlusion,5.0,2,0.5,0.854037498319179,0.14596250168082106,0.03705508089750352,0.03705508089750352,68.75,50.0
occ50_s80,stored_80_seed_4,4,vit_base_patch16_224,cls,layer_11,80,40,0.0,occlusion,5.0,2,0.5,0.8819510697971861,0.11804893020281407,0.023506396323878107,0.023506396323878107,85.0,57.49999999999999
occ50_s80,stored_80_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_0,80,40,0.0,occlusion,5.0,2,0.5,0.9956649429803315,0.00433505701966847,0.0025429776025096586,0.002542977602509658,3.75,2.5
occ50_s80,stored_80_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_1,80,40,0.0,occlusion,5.0,2,0.5,0.9956497474557723,0.0043502525442277095,0.001805724705722331,0.001805724705722331,8.75,5.0
occ50_s80,stored_80_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_2,80,40,0.0,occlusion,5.0,2,0.5,0.9880623585283691,0.011937641471630716,0.004597410873598249,0.004597410873598248,66.25,2.5
occ50_s80,stored_80_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_3,80,40,0.0,occlusion,5.0,2,0.5,0.9770820348442939,0.02291796515570613,0.008046090812832567,0.008046090812832567,95.0,2.5
occ50_s80,stored_80_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_4,80,40,0.0,occlusion,5.0,2,0.5,0.9525841006609819,0.047415899339018165,0.015837689535691084,0.015837689535691084,100.0,5.0
occ50_s80,stored_80_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_5,80,40,0.0,occlusion,5.0,2,0.5,0.9187134715062784,0.0812865284937216,0.02369460951440985,0.02369460951440985,100.0,5.0
occ50_s80,stored_80_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_6,80,40,0.0,occlusion,5.0,2,0.5,0.8998901741144255,0.10010982588557456,0.024596689349797404,0.024596689349797404,100.0,0.0
occ50_s80,stored_80_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_7,80,40,0.0,occlusion,5.0,2,0.5,0.9117265092776008,0.0882734907223992,0.021260664829529107,0.021260664829529107,100.0,0.0
occ50_s80,stored_80_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_8,80,40,0.0,occlusion,5.0,2,0.5,0.9372322658245029,0.06276773417549705,0.015425915742148482,0.01542591574214848,95.0,0.0
occ50_s80,stored_80_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_9,80,40,0.0,occlusion,5.0,2,0.5,0.9478862095590663,0.05211379044093364,0.011927908081875197,0.011927908081875197,58.75,2.5
occ50_s80,stored_80_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_10,80,40,0.0,occlusion,5.0,2,0.5,0.8787685352237647,0.12123146477623532,0.032076449758667004,0.032076449758667004,31.25,20.0
occ50_s80,stored_80_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_11,80,40,0.0,occlusion,5.0,2,0.5,0.555953030917004,0.444046969082996,0.08692772445989899,0.08692772445989899,40.0,50.0
