category,split_label,split_seed,split_mode,model_name,pooling,layer,anchor_kind,n_stored,n_probe,chance_accuracy,ident_accuracy_baseline,ident_avg_margin_baseline,gen_accuracy_baseline,gen_avg_margin_baseline,gen_avg_retrieved_human_similarity_baseline,gen_avg_human_similarity_regret_baseline,gen_same_concept_accuracy_baseline,human_rdm_spearman_baseline,exact_accuracy_dam,clean_reextract_accuracy_dam,exact_avg_target_sim_dam,clean_reextract_avg_target_sim_dam,ident_accuracy_dam,ident_avg_target_sim_dam,ident_avg_margin_dam,gen_accuracy_dam,gen_avg_target_sim_dam,gen_avg_margin_dam,gen_avg_retrieved_human_similarity_dam,gen_avg_human_similarity_regret_dam,gen_same_concept_accuracy_dam,probe_rdm_spearman_pre,probe_rdm_spearman_post,probe_rdm_spearman_delta,cue_recovered_cosine_mean,cue_recovered_cosine_std,cue_displacement_mean,target_pull_gain_mean,target_pull_gain_std,gen_winners_dam,ident_accuracy_delta,gen_accuracy_delta,gen_avg_margin_delta,gen_avg_human_similarity_regret_delta,qualifying_win,dam_stage,dam_n,dam_beta,dam_alpha,dam_lmbda,dam_steps_multiplier
vegetables,fold_2,2,balanced_exemplar_folds,vit_base_patch16_224,mean_tokens,layer_11,retrieval,78,39,1.2820512820512822,73.07692307692307,0.016335371887445462,43.58974358974359,-0.010544280827292578,0.6938461538461538,0.12846153846153846,69.23076923076923,0.3153889234267674,100.0,100.0,0.9939788307341811,0.993962650659538,91.02564102564102,0.5157799038607183,0.1103359862699326,51.28205128205128,0.6390385303097911,-0.013030322485330217,0.7217948717948718,0.10051282051282052,74.35897435897436,0.25195243094060343,0.34695383088340287,0.09500139994279944,0.9930064948242614,0.0013252427724544076,0.00699350517573873,0.007399183663284863,0.006857003313778687,"[1, 3, 45, 6, 8, 10, 12, 15, 17, 19, 4, 22, 25, 68, 11, 31, 32, 34, 36, 39, 41, 42, 44, 46, 48, 8, 75, 54, 57, 8, 60, 63, 65, 36, 69, 38, 70, 74, 76]",17.948717948717956,7.692307692307686,-0.0024860416580376396,-0.027948717948717935,False,A,2,0.05,0.1,0.0,2
vegetables,fold_2,2,balanced_exemplar_folds,vit_base_patch16_224,mean_tokens,layer_6,alignment,78,39,1.2820512820512822,88.46153846153845,0.04305061224437223,17.94871794871795,-0.04588698263029746,0.4982051282051282,0.3241025641025641,33.33333333333333,0.46154232330192874,100.0,100.0,0.999236346529379,0.9992174200554995,62.82051282051282,0.36759657974189885,0.021541227723587932,28.205128205128204,0.33698515112812255,-0.11420733642617656,0.5948717948717949,0.22743589743589745,51.28205128205128,0.4112057122846075,0.49410480459109135,0.08289909230648385,0.9989912950795747,0.0002206170826127601,0.0010087049204252972,0.002448223662210523,0.0034506943546057647,"[63, 2, 45, 66, 8, 10, 12, 15, 16, 19, 21, 41, 25, 26, 28, 31, 32, 45, 37, 38, 50, 67, 14, 46, 45, 64, 64, 54, 57, 58, 9, 61, 56, 37, 29, 38, 11, 50, 76]",-25.641025641025635,10.256410256410255,-0.0683203537958791,-0.09666666666666665,False,A,2,0.05,0.05,0.0,1
vegetables,fold_2,2,balanced_exemplar_folds,vit_base_patch16_224,mean_tokens,layer_6,alignment,78,39,1.2820512820512822,88.46153846153845,0.04305061224437223,17.94871794871795,-0.04588698263029746,0.4982051282051282,0.3241025641025641,33.33333333333333,0.46154232330192874,100.0,100.0,0.9984010431547887,0.9983950255052877,62.82051282051282,0.37041913603706844,0.021800699998409667,28.205128205128204,0.33928467102271526,-0.11559307515164353,0.5948717948717949,0.22743589743589745,51.28205128205128,0.4112057122846075,0.4955468086142903,0.08434109632968279,0.9979077256411474,0.0004658376493863273,0.002092274358852514,0.00474773796841962,0.00561323656256752,"[63, 2, 45, 66, 8, 10, 12, 15, 16, 19, 21, 41, 25, 26, 28, 31, 32, 45, 37, 38, 50, 67, 14, 46, 45, 64, 64, 54, 57, 58, 9, 61, 56, 37, 29, 38, 11, 50, 76]",-25.641025641025635,10.256410256410255,-0.06970609252134607,-0.09666666666666665,False,A,2,0.05,0.05,0.0,2
vegetables,fold_2,2,balanced_exemplar_folds,vit_base_patch16_224,mean_tokens,layer_6,alignment,78,39,1.2820512820512822,88.46153846153845,0.04305061224437223,17.94871794871795,-0.04588698263029746,0.4982051282051282,0.3241025641025641,33.33333333333333,0.46154232330192874,100.0,100.0,0.9992318259890374,0.9992128187910035,62.82051282051282,0.36759353714671344,0.02154080555488664,28.205128205128204,0.33698474450372845,-0.11420458663434153,0.5948717948717949,0.22743589743589745,51.28205128205128,0.4112057122846075,0.49411123953939506,0.08290552725478756,0.9989858955721354,0.00022173758607348326,0.0010141044278646598,0.0024478223662391125,0.003458048606981847,"[63, 2, 45, 66, 8, 10, 12, 15, 16, 19, 21, 41, 25, 26, 28, 31, 32, 45, 37, 38, 50, 67, 14, 46, 45, 64, 64, 54, 57, 58, 9, 61, 56, 37, 29, 38, 11, 50, 76]",-25.641025641025635,10.256410256410255,-0.06831760400404407,-0.09666666666666665,False,A,2,0.05,0.05,0.05,1
vegetables,fold_2,2,balanced_exemplar_folds,vit_base_patch16_224,mean_tokens,layer_6,alignment,78,39,1.2820512820512822,88.46153846153845,0.04305061224437223,17.94871794871795,-0.04588698263029746,0.4982051282051282,0.3241025641025641,33.33333333333333,0.46154232330192874,100.0,100.0,0.9983919704217669,0.9983859770487887,62.82051282051282,0.3704152449688243,0.02180028066510178,28.205128205128204,0.3392836928674465,-0.11558978888553607,0.5948717948717949,0.22743589743589745,51.28205128205128,0.4112057122846075,0.4955593538116714,0.08435364152706387,0.9978968597310648,0.0004683200755906851,0.002103140268935504,0.0047467644673851,0.005622331180900229,"[63, 2, 45, 66, 8, 10, 12, 15, 16, 19, 21, 41, 25, 26, 28, 31, 32, 45, 37, 38, 50, 67, 14, 46, 45, 64, 64, 54, 57, 58, 9, 61, 56, 37, 29, 38, 11, 50, 76]",-25.641025641025635,10.256410256410255,-0.06970280625523861,-0.09666666666666665,False,A,2,0.05,0.05,0.05,2
vegetables,fold_2,2,balanced_exemplar_folds,vit_base_patch16_224,mean_tokens,layer_6,alignment,78,39,1.2820512820512822,88.46153846153845,0.04305061224437223,17.94871794871795,-0.04588698263029746,0.4982051282051282,0.3241025641025641,33.33333333333333,0.46154232330192874,100.0,100.0,0.9969758380930193,0.9969071016985541,62.82051282051282,0.3689043567204637,0.021621996432746322,28.205128205128204,0.3388299039014565,-0.11460090008818163,0.5948717948717949,0.22743589743589745,51.28205128205128,0.4112057122846075,0.4964558778936872,0.08525016560907972,0.9959999506002669,0.0008552146899155195,0.00400004939973341,0.004292982427506378,0.006849122130528419,"[63, 2, 45, 66, 8, 10, 12, 15, 16, 19, 21, 41, 25, 26, 28, 31, 32, 45, 37, 38, 50, 67, 14, 46, 45, 64, 64, 54, 57, 58, 9, 61, 56, 37, 29, 38, 11, 50, 76]",-25.641025641025635,10.256410256410255,-0.06871391745788417,-0.09666666666666665,False,A,2,0.05,0.1,0.0,1
vegetables,fold_2,2,balanced_exemplar_folds,vit_base_patch16_224,mean_tokens,layer_6,alignment,78,39,1.2820512820512822,88.46153846153845,0.04305061224437223,17.94871794871795,-0.04588698263029746,0.4982051282051282,0.3241025641025641,33.33333333333333,0.46154232330192874,100.0,100.0,0.993756773325205,0.9937442798546565,64.1025641025641,0.3738449109967859,0.022148449730944337,28.205128205128204,0.3428205030469225,-0.11729180677486803,0.5900000000000001,0.23230769230769233,51.28205128205128,0.4112057122846075,0.49862345185623785,0.08741773957163035,0.9917999561150425,0.0017320371882723624,0.008200043884957554,0.008283580937797278,0.010898831270566683,"[63, 2, 45, 66, 8, 10, 12, 15, 16, 19, 21, 41, 25, 26, 28, 31, 26, 35, 37, 38, 50, 67, 14, 46, 45, 64, 64, 54, 57, 58, 9, 61, 56, 37, 29, 38, 11, 50, 76]",-24.35897435897435,10.256410256410255,-0.07140482414457057,-0.09179487179487178,False,A,2,0.05,0.1,0.0,2
vegetables,fold_0,0,balanced_exemplar_folds,vit_base_patch16_clip_224.openai,cls,layer_11,retrieval,78,39,1.2820512820512822,79.48717948717949,0.03796687435515843,46.15384615384615,-0.015055125082689774,0.7387179487179486,0.0812820512820513,82.05128205128204,0.49362566321357754,100.0,100.0,0.999180073152875,0.9991885023904508,67.94871794871796,0.4013939311051383,0.05223413705150369,43.58974358974359,0.5173660860525414,-0.0354681971751995,0.733076923076923,0.08692307692307694,82.05128205128204,0.5108646899932573,0.5688934722566169,0.05802878226335961,0.9990736381718673,0.00011509317968798615,0.0009263618281326972,0.0029282935820837807,0.0018342287017715695,"[0, 3, 21, 6, 8, 11, 12, 15, 16, 19, 21, 22, 24, 26, 29, 7, 33, 34, 37, 39, 66, 42, 26, 47, 48, 50, 53, 55, 56, 59, 60, 62, 65, 66, 27, 73, 72, 53, 77]",-11.538461538461533,-2.564102564102562,-0.020413072092509726,0.005641025641025629,False,A,2,0.05,0.05,0.0,1
vegetables,fold_0,0,balanced_exemplar_folds,vit_base_patch16_clip_224.openai,cls,layer_11,retrieval,78,39,1.2820512820512822,79.48717948717949,0.03796687435515843,46.15384615384615,-0.015055125082689774,0.7387179487179486,0.0812820512820513,82.05128205128204,0.49362566321357754,100.0,100.0,0.9983234745323427,0.998342934976664,67.94871794871796,0.4033693163306704,0.05132390428999141,43.58974358974359,0.5202512605272199,-0.035557417862379447,0.733076923076923,0.08692307692307694,82.05128205128204,0.5108646899932573,0.5706110267208545,0.059746336727597216,0.9981294214439873,0.00021041448354263594,0.0018705785560128086,0.005813467843741869,0.0029346539731331237,"[0, 3, 21, 6, 8, 11, 12, 15, 16, 19, 21, 22, 24, 26, 29, 7, 33, 34, 37, 39, 66, 42, 26, 47, 48, 50, 53, 55, 56, 59, 60, 62, 65, 66, 27, 73, 72, 53, 77]",-11.538461538461533,-2.564102564102562,-0.020502292779689672,0.005641025641025629,False,A,2,0.05,0.05,0.0,2
vegetables,fold_0,0,balanced_exemplar_folds,vit_base_patch16_clip_224.openai,cls,layer_11,retrieval,78,39,1.2820512820512822,79.48717948717949,0.03796687435515843,46.15384615384615,-0.015055125082689774,0.7387179487179486,0.0812820512820513,82.05128205128204,0.49362566321357754,100.0,100.0,0.9991751707017719,0.9991836298604926,67.94871794871796,0.40139210655163804,0.052234332964693875,43.58974358974359,0.5173644251764642,-0.03546750852101779,0.733076923076923,0.08692307692307694,82.05128205128204,0.5108646899932573,0.5688970434547572,0.05803235346149993,0.9990685164364331,0.0001156642672984744,0.0009314835635669645,0.0029266409285348825,0.0018378904987222634,"[0, 3, 21, 6, 8, 11, 12, 15, 16, 19, 21, 22, 24, 26, 29, 7, 33, 34, 37, 39, 66, 42, 26, 47, 48, 50, 53, 55, 56, 59, 60, 62, 65, 66, 27, 73, 72, 53, 77]",-11.538461538461533,-2.564102564102562,-0.02041238343832802,0.005641025641025629,False,A,2,0.05,0.05,0.05,1
vegetables,fold_0,0,balanced_exemplar_folds,vit_base_patch16_clip_224.openai,cls,layer_11,retrieval,78,39,1.2820512820512822,79.48717948717949,0.03796687435515843,46.15384615384615,-0.015055125082689774,0.7387179487179486,0.0812820512820513,82.05128205128204,0.49362566321357754,100.0,100.0,0.998313789043838,0.9983332654300654,67.94871794871796,0.4033645778357418,0.051322753524696056,43.58974358974359,0.5202477176941772,-0.03555628204385174,0.733076923076923,0.08692307692307694,82.05128205128204,0.5108646899932573,0.5705953547686853,0.05973066477542799,0.998119402944881,0.00021143435343270114,0.0018805970551187367,0.005809927134669504,0.0029397777855030604,"[0, 3, 21, 6, 8, 11, 12, 15, 16, 19, 21, 22, 24, 26, 29, 7, 33, 34, 37, 39, 66, 42, 26, 47, 48, 50, 53, 55, 56, 59, 60, 62, 65, 66, 27, 73, 72, 53, 77]",-11.538461538461533,-2.564102564102562,-0.02050115696116197,0.005641025641025629,False,A,2,0.05,0.05,0.05,2
vegetables,fold_0,0,balanced_exemplar_folds,vit_base_patch16_clip_224.openai,cls,layer_11,retrieval,78,39,1.2820512820512822,79.48717948717949,0.03796687435515843,46.15384615384615,-0.015055125082689774,0.7387179487179486,0.0812820512820513,82.05128205128204,0.49362566321357754,100.0,100.0,0.9967634989150056,0.9967940462427524,67.94871794871796,0.4028127731911,0.05163889440421812,43.58974358974359,0.5193857325553319,-0.035395856289415877,0.733076923076923,0.08692307692307694,82.05128205128204,0.5108646899932573,0.5717854196563807,0.06092072966312345,0.9963302041455588,0.0004469880527009844,0.003669795854441146,0.004947939438452899,0.003663756919912352,"[0, 3, 21, 6, 8, 11, 12, 15, 16, 19, 21, 22, 24, 26, 29, 7, 33, 34, 37, 39, 66, 42, 26, 47, 48, 50, 53, 55, 56, 59, 60, 62, 65, 66, 27, 73, 72, 53, 77]",-11.538461538461533,-2.564102564102562,-0.020340731206726102,0.005641025641025629,False,A,2,0.05,0.1,0.0,1
vegetables,fold_0,0,balanced_exemplar_folds,vit_base_patch16_clip_224.openai,cls,layer_11,retrieval,78,39,1.2820512820512822,79.48717948717949,0.03796687435515843,46.15384615384615,-0.015055125082689774,0.7387179487179486,0.0812820512820513,82.05128205128204,0.49362566321357754,100.0,100.0,0.99347842632566,0.993523092711135,69.23076923076923,0.4059007820741065,0.0496124934423948,43.58974358974359,0.5242132455661237,-0.035553764327458465,0.733076923076923,0.08692307692307694,82.05128205128204,0.5108646899932573,0.5755909149572614,0.06472622496400415,0.9926533804712097,0.0008207711176300313,0.007346619528790563,0.009775454387712407,0.005916473072546924,"[0, 3, 21, 6, 8, 11, 12, 15, 16, 19, 21, 22, 24, 26, 29, 7, 33, 34, 37, 39, 66, 42, 26, 47, 48, 50, 53, 55, 56, 59, 60, 62, 65, 66, 27, 73, 72, 53, 77]",-10.256410256410263,-2.564102564102562,-0.02049863924476869,0.005641025641025629,False,A,2,0.05,0.1,0.0,2
vegetables,fold_1,1,balanced_exemplar_folds,vit_base_patch16_clip_224.openai,cls,layer_11,retrieval,78,39,1.2820512820512822,69.23076923076923,0.028730329706904707,48.717948717948715,-0.01942394021057647,0.7376923076923078,0.08743589743589744,69.23076923076923,0.49362566321357754,100.0,100.0,0.9992017819977701,0.9992244586549487,74.35897435897436,0.37687480231003795,0.062331573978807404,51.28205128205128,0.4967363627168368,-0.02747544864710631,0.7523076923076923,0.07282051282051281,74.35897435897436,0.4633094799415726,0.5172284634974353,0.05391898355586272,0.9990483736594944,0.00012329707765986348,0.0009516263405057493,0.0028784796243508984,0.0015734611726526968,"[0, 3, 27, 6, 8, 29, 12, 23, 16, 19, 21, 22, 24, 44, 28, 31, 33, 34, 37, 38, 67, 42, 5, 47, 48, 50, 52, 54, 57, 58, 60, 62, 57, 66, 31, 74, 72, 53, 77]",5.128205128205138,2.564102564102562,-0.008051508436529839,-0.014615384615384627,False,A,2,0.05,0.05,0.0,1
vegetables,fold_1,1,balanced_exemplar_folds,vit_base_patch16_clip_224.openai,cls,layer_11,retrieval,78,39,1.2820512820512822,69.23076923076923,0.028730329706904707,48.717948717948715,-0.01942394021057647,0.7376923076923078,0.08743589743589744,69.23076923076923,0.49362566321357754,100.0,100.0,0.9983795503021605,0.9984083485024465,71.7948717948718,0.37939497074883183,0.06192240929263692,51.28205128205128,0.4993407747430547,-0.028068487149589372,0.7523076923076923,0.07282051282051281,74.35897435897436,0.4633094799415726,0.5207339375529475,0.05742445761137488,0.9980353190426217,0.0002684974181706338,0.001964680957378405,0.0054829011470408345,0.0025473131127468447,"[0, 3, 27, 6, 8, 29, 12, 23, 16, 19, 21, 22, 24, 44, 28, 31, 33, 34, 37, 38, 67, 42, 5, 47, 48, 50, 52, 54, 57, 58, 60, 62, 57, 66, 31, 74, 72, 53, 77]",2.564102564102569,2.564102564102562,-0.008644546939012902,-0.014615384615384627,False,A,2,0.05,0.05,0.0,2
vegetables,fold_1,1,balanced_exemplar_folds,vit_base_patch16_clip_224.openai,cls,layer_11,retrieval,78,39,1.2820512820512822,69.23076923076923,0.028730329706904707,48.717948717948715,-0.01942394021057647,0.7376923076923078,0.08743589743589744,69.23076923076923,0.49362566321357754,100.0,100.0,0.9991969475303856,0.9992197890487038,74.35897435897436,0.37687381987918717,0.06233303565908558,51.28205128205128,0.49673395956695654,-0.027476045051076054,0.7523076923076923,0.07282051282051281,74.35897435897436,0.4633094799415726,0.5172405799902953,0.05393110004872265,0.9990431812393725,0.00012384262105037788,0.0009568187606274417,0.002876083910182801,0.0015760620235747641,"[0, 3, 27, 6, 8, 29, 12, 23, 16, 19, 21, 22, 24, 44, 28, 31, 33, 34, 37, 38, 67, 42, 5, 47, 48, 50, 52, 54, 57, 58, 60, 62, 57, 66, 31, 74, 72, 53, 77]",5.128205128205138,2.564102564102562,-0.008052104840499584,-0.014615384615384627,False,A,2,0.05,0.05,0.05,1
