setting_name,split_label,split_seed,model_name,pooling,layer,n_stored,n_probe,decision_noise_std,corruption_mode,noise_std,max_shift,occlusion_frac,mean_pairwise_cosine_similarity,mean_pairwise_cosine_distance,pairwise_cosine_similarity_std,pairwise_cosine_distance_std,ident_accuracy,gen_accuracy
occ50_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_0,40,80,0.0,occlusion,5.0,2,0.5,0.9996831065972192,0.00031689340278073113,0.00024657614363836816,0.00024657614363836816,7.5,3.75
occ50_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_1,40,80,0.0,occlusion,5.0,2,0.5,0.9976179364460642,0.0023820635539358137,0.0011547042203526052,0.0011547042203526054,20.0,11.25
occ50_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_2,40,80,0.0,occlusion,5.0,2,0.5,0.9969202573288691,0.0030797426711308955,0.0012413207947665266,0.0012413207947665266,25.0,12.5
occ50_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_3,40,80,0.0,occlusion,5.0,2,0.5,0.9932528338373692,0.006747166162630909,0.0020917904537601354,0.002091790453760136,90.0,12.5
occ50_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_4,40,80,0.0,occlusion,5.0,2,0.5,0.9841937517896671,0.015806248210332996,0.0054903237593464166,0.005490323759346416,100.0,13.750000000000002
occ50_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_5,40,80,0.0,occlusion,5.0,2,0.5,0.963692454479044,0.03630754552095611,0.01004495340993451,0.01004495340993451,100.0,11.25
occ50_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_6,40,80,0.0,occlusion,5.0,2,0.5,0.9367296757343165,0.06327032426568338,0.016805570741162183,0.016805570741162183,100.0,15.0
occ50_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_7,40,80,0.0,occlusion,5.0,2,0.5,0.9484413892988041,0.05155861070119601,0.011258182568871929,0.011258182568871929,95.0,17.5
occ50_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_8,40,80,0.0,occlusion,5.0,2,0.5,0.9534901063596959,0.046509893640304154,0.008714797560528934,0.008714797560528934,95.0,28.749999999999996
occ50_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_9,40,80,0.0,occlusion,5.0,2,0.5,0.9472651272726124,0.05273487272738768,0.009627269988837697,0.009627269988837697,95.0,40.0
occ50_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_10,40,80,0.0,occlusion,5.0,2,0.5,0.861039813253649,0.13896018674635102,0.0343236597584973,0.0343236597584973,82.5,42.5
occ50_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_11,40,80,0.0,occlusion,5.0,2,0.5,0.8842113597851722,0.11578864021482783,0.02401951174771293,0.02401951174771293,90.0,50.0
occ50_s40,stored_40_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_0,40,80,0.0,occlusion,5.0,2,0.5,0.9952143538253868,0.004785646174613168,0.0028306854379171954,0.0028306854379171954,5.0,6.25
occ50_s40,stored_40_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_1,40,80,0.0,occlusion,5.0,2,0.5,0.9953986396427962,0.004601360357203908,0.0018773437920691217,0.0018773437920691217,25.0,10.0
occ50_s40,stored_40_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_2,40,80,0.0,occlusion,5.0,2,0.5,0.9878962441144324,0.012103755885567582,0.004721356246728211,0.004721356246728211,77.5,11.25
occ50_s40,stored_40_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_3,40,80,0.0,occlusion,5.0,2,0.5,0.9776096599322738,0.02239034006772628,0.007557105978850784,0.007557105978850784,97.5,8.75
occ50_s40,stored_40_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_4,40,80,0.0,occlusion,5.0,2,0.5,0.9529638831646138,0.04703611683538619,0.01659865726002819,0.016598657260028186,100.0,5.0
occ50_s40,stored_40_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_5,40,80,0.0,occlusion,5.0,2,0.5,0.9191023662793374,0.08089763372066251,0.025095138291507033,0.025095138291507033,100.0,5.0
occ50_s40,stored_40_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_6,40,80,0.0,occlusion,5.0,2,0.5,0.9000817984195031,0.09991820158049682,0.027778902674238905,0.027778902674238905,100.0,3.75
