category,split_label,split_seed,split_mode,model_name,pooling,layer,n_stored,n_probe,chance_accuracy,corruption_mode,corruption_label,noise_std,max_shift,occlusion_frac,mask_frac,n_chunks,affine_strength,decision_noise_std,ident_accuracy,ident_avg_target_sim,ident_avg_margin,gen_accuracy,gen_avg_target_sim,gen_avg_margin,gen_avg_retrieved_human_similarity,gen_avg_human_similarity_regret,gen_same_concept_accuracy,human_rdm_spearman,exact_accuracy,clean_reextract_accuracy,exact_avg_target_sim,clean_reextract_avg_target_sim
animals,stored_40_seed_3,3,random_storage_curve,vit_base_patch16_224,cls,layer_11,40,80,2.5,occlusion,occ0.5_dnoise0,5.0,2,0.5,0.3,6,0.05,0.0,92.5,0.9306184023618698,0.02515213340520859,56.25,0.9285663045942784,0.0074663512408733364,0.7073750000000001,0.14875,nan,0.10526453273126307,100.0,100.0,1.0000000566244125,1.0000000566244125
animals,stored_40_seed_3,3,random_storage_curve,vit_base_patch16_224,cls,layer_6,40,80,2.5,occlusion,occ0.5_dnoise0,5.0,2,0.5,0.3,6,0.05,0.0,100.0,0.973920202255249,0.017369911074638367,13.750000000000002,0.9486920304596425,-0.01621391475200653,0.45190625000000006,0.40421875000000007,nan,0.28781926605807334,100.0,100.0,1.0000000566244125,1.0000000566244125
animals,stored_40_seed_4,4,random_storage_curve,vit_base_patch16_224,cls,layer_0,40,80,2.5,occlusion,occ0.5_dnoise0,5.0,2,0.5,0.3,6,0.05,0.0,2.5,0.9998466581106186,-9.577572345733642e-05,7.5,0.9997544035315513,-0.00017368122935295104,0.290125,0.57625,nan,0.14354816418179295,100.0,100.0,1.0000000506639481,1.0000000506639481
animals,stored_40_seed_4,4,random_storage_curve,vit_base_patch16_224,cls,layer_11,40,80,2.5,occlusion,occ0.5_dnoise0,5.0,2,0.5,0.3,6,0.05,0.0,95.0,0.9329825907945632,0.02021470367908478,56.25,0.9320300549268723,0.007788906246423722,0.7835000000000001,0.08287499999999999,nan,0.10526453273126307,100.0,100.0,1.000000062584877,1.000000062584877
animals,stored_40_seed_4,4,random_storage_curve,vit_base_patch16_224,cls,layer_6,40,80,2.5,occlusion,occ0.5_dnoise0,5.0,2,0.5,0.3,6,0.05,0.0,100.0,0.9746712416410446,0.015226911008358001,11.25,0.9488656759262085,-0.015651850402355193,0.47137499999999993,0.3949999999999999,nan,0.28781926605807334,100.0,100.0,1.000000035762787,1.000000035762787
animals,stored_80_seed_0,0,random_storage_curve,vit_base_patch16_224,cls,layer_0,80,40,1.25,occlusion,occ0.5_dnoise0,5.0,2,0.5,0.3,6,0.05,0.0,2.5,0.9998594559729099,-9.483098983764648e-05,0.0,0.9997375413775444,-0.0002072840929031372,0.27825,0.6325000000000001,nan,0.14354816418179295,100.0,100.0,1.0000000342726707,1.0000000342726707
animals,stored_80_seed_0,0,random_storage_curve,vit_base_patch16_224,cls,layer_11,80,40,1.25,occlusion,occ0.5_dnoise0,5.0,2,0.5,0.3,6,0.05,0.0,90.0,0.9347129374742508,0.01740204617381096,62.5,0.94275853484869,0.009107846021652221,0.8682500000000001,0.04250000000000001,nan,0.10526453273126307,100.0,100.0,1.0000000610947608,1.0000000610947608
animals,stored_80_seed_0,0,random_storage_curve,vit_base_patch16_224,cls,layer_6,80,40,1.25,occlusion,occ0.5_dnoise0,5.0,2,0.5,0.3,6,0.05,0.0,98.75,0.9733404599130153,0.014215550571680068,10.0,0.9451825767755508,-0.02162352055311203,0.46325000000000005,0.44749999999999995,nan,0.28781926605807334,100.0,100.0,1.0000000417232513,1.0000000417232513
animals,stored_80_seed_1,1,random_storage_curve,vit_base_patch16_224,cls,layer_0,80,40,1.25,occlusion,occ0.5_dnoise0,5.0,2,0.5,0.3,6,0.05,0.0,8.75,0.9998695999383926,-8.326321840286255e-05,5.0,0.9997187241911888,-0.0002116471529006958,0.23099999999999996,0.67925,nan,0.14354816418179295,100.0,100.0,1.000000038743019,1.000000038743019
animals,stored_80_seed_1,1,random_storage_curve,vit_base_patch16_224,cls,layer_11,80,40,1.25,occlusion,occ0.5_dnoise0,5.0,2,0.5,0.3,6,0.05,0.0,88.75,0.9368475444614888,0.01679061949253082,70.0,0.942026610672474,0.009674730896949767,0.86425,0.046,nan,0.10526453273126307,100.0,100.0,1.000000062584877,1.000000062584877
animals,stored_80_seed_1,1,random_storage_curve,vit_base_patch16_224,cls,layer_6,80,40,1.25,occlusion,occ0.5_dnoise0,5.0,2,0.5,0.3,6,0.05,0.0,100.0,0.9732794761657715,0.013651430606842041,10.0,0.9443408235907554,-0.021280302107334136,0.47174999999999995,0.4385,nan,0.28781926605807334,100.0,100.0,1.000000038743019,1.000000038743019
animals,stored_80_seed_2,2,random_storage_curve,vit_base_patch16_224,cls,layer_0,80,40,1.25,occlusion,occ0.5_dnoise0,5.0,2,0.5,0.3,6,0.05,0.0,6.25,0.9998676978051663,-8.548498153686524e-05,2.5,0.9997546911239624,-0.00018352717161178588,0.32025000000000003,0.57675,nan,0.14354816418179295,100.0,100.0,1.000000035762787,1.000000035762787
animals,stored_80_seed_2,2,random_storage_curve,vit_base_patch16_224,cls,layer_11,80,40,1.25,occlusion,occ0.5_dnoise0,5.0,2,0.5,0.3,6,0.05,0.0,90.0,0.9346106618642807,0.01617352068424225,70.0,0.9464424878358841,0.013994443416595458,0.8547499999999999,0.04225000000000002,nan,0.10526453273126307,100.0,100.0,1.0000000521540642,1.0000000521540642
animals,stored_80_seed_2,2,random_storage_curve,vit_base_patch16_224,cls,layer_6,80,40,1.25,occlusion,occ0.5_dnoise0,5.0,2,0.5,0.3,6,0.05,0.0,98.75,0.9729459993541241,0.012910038977861405,12.5,0.9492240935564041,-0.017878332734107973,0.47456249999999994,0.4224375,nan,0.28781926605807334,100.0,100.0,1.0000000476837159,1.0000000476837159
animals,stored_80_seed_3,3,random_storage_curve,vit_base_patch16_224,cls,layer_0,80,40,1.25,occlusion,occ0.5_dnoise0,5.0,2,0.5,0.3,6,0.05,0.0,3.75,0.9998622298240661,-9.510740637779236e-05,0.0,0.9997755631804466,-0.00016431361436843872,0.255375,0.673875,nan,0.14354816418179295,100.0,100.0,1.00000002682209,1.00000002682209
animals,stored_80_seed_3,3,random_storage_curve,vit_base_patch16_224,cls,layer_11,80,40,1.25,occlusion,occ0.5_dnoise0,5.0,2,0.5,0.3,6,0.05,0.0,86.25,0.9336962550878525,0.01642235741019249,55.00000000000001,0.9478201568126678,0.008794569969177246,0.8877500000000002,0.04149999999999998,nan,0.10526453273126307,100.0,100.0,1.0000000551342965,1.0000000551342965
animals,stored_80_seed_3,3,random_storage_curve,vit_base_patch16_224,cls,layer_6,80,40,1.25,occlusion,occ0.5_dnoise0,5.0,2,0.5,0.3,6,0.05,0.0,100.0,0.9736101925373077,0.013695582002401351,12.5,0.9499521210789681,-0.017513883113861085,0.537125,0.392125,nan,0.28781926605807334,100.0,100.0,1.0000000417232513,1.0000000417232513
animals,stored_80_seed_4,4,random_storage_curve,vit_base_patch16_224,cls,layer_0,80,40,1.25,occlusion,occ0.5_dnoise0,5.0,2,0.5,0.3,6,0.05,0.0,3.75,0.9998634271323681,-9.381398558616638e-05,2.5,0.9997835010290146,-0.00015519559383392334,0.25975000000000004,0.63525,nan,0.14354816418179295,100.0,100.0,1.0000000327825547,1.0000000327825547
animals,stored_80_seed_4,4,random_storage_curve,vit_base_patch16_224,cls,layer_11,80,40,1.25,occlusion,occ0.5_dnoise0,5.0,2,0.5,0.3,6,0.05,0.0,85.0,0.9338899731636048,0.015636371076107027,57.49999999999999,0.9424418196082115,0.010826285183429717,0.8640000000000001,0.03100000000000001,nan,0.10526453273126307,100.0,100.0,1.0000000536441802,1.0000000536441802
animals,stored_80_seed_4,4,random_storage_curve,vit_base_patch16_224,cls,layer_6,80,40,1.25,occlusion,occ0.5_dnoise0,5.0,2,0.5,0.3,6,0.05,0.0,100.0,0.9732909999787808,0.014187484979629517,7.5,0.9490754812955856,-0.018111908435821535,0.537,0.358,nan,0.28781926605807334,100.0,100.0,1.0000000461935996,1.0000000461935996
