category,model_name,pooling,layer,split_label,split_seed,split_mode,n_stored,n_probe,chance_accuracy,corruption_mode,occlusion_frac,decision_noise_std,corruption_label,ident_accuracy_baseline,ident_avg_margin_baseline,gen_accuracy_baseline,gen_avg_margin_baseline,gen_avg_retrieved_human_similarity_baseline,gen_avg_human_similarity_regret_baseline,gen_same_concept_accuracy_baseline,human_rdm_spearman_baseline,exact_accuracy_dam,clean_reextract_accuracy_dam,exact_avg_target_sim_dam,clean_reextract_avg_target_sim_dam,ident_accuracy_dam,ident_avg_target_sim_dam,ident_avg_margin_dam,gen_accuracy_dam,gen_avg_target_sim_dam,gen_avg_margin_dam,gen_avg_retrieved_human_similarity_dam,gen_avg_human_similarity_regret_dam,gen_same_concept_accuracy_dam,probe_rdm_spearman_pre,probe_rdm_spearman_post,probe_rdm_spearman_delta,gen_winners_dam,ident_accuracy_delta,gen_accuracy_delta,gen_avg_margin_delta,gen_avg_human_similarity_regret_delta,qualifying_hard_ident_win,dam_n,dam_beta,dam_alpha,dam_lmbda,dam_steps_multiplier
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_2,2,random_storage_curve,80,40,1.25,occlusion,0.5,0.0,occ0.5_dnoise0,90.0,0.01617352068424225,70.0,0.013994443416595458,0.8547499999999999,0.04225000000000002,100.0,0.10526453273126307,100.0,100.0,0.9983882203698158,0.9983883671462536,91.25,0.5094395512714982,0.14491612687706948,62.5,0.5655416190857068,0.14462954795453697,0.8480000000000001,0.04900000000000002,100.0,-0.03688995470722831,0.07890982133711913,0.11579977604434744,"[19, 49, 22, 40, 46, 53, 60, 62, 49, 29, 49, 6, 64, 21, 21, 21, 31, 51, 5, 21, 76, 73, 22, 79, 1, 42, 8, 49, 21, 76, 31, 62, 22, 7, 42, 49, 38, 68, 74, 30]",1.25,-7.5,0.13063510453794153,0.006750000000000006,False,2,0.05,0.05,0.0,2
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_2,2,random_storage_curve,80,40,1.25,occlusion,0.5,0.0,occ0.5_dnoise0,90.0,0.01617352068424225,70.0,0.013994443416595458,0.8547499999999999,0.04225000000000002,100.0,0.10526453273126307,100.0,100.0,0.9991931669414044,0.9991959787905216,92.5,0.5060645435005426,0.14491576943546533,62.5,0.5639095792197623,0.14467193108284845,0.8487500000000001,0.04825000000000002,100.0,-0.03688995470722831,0.07759105836048627,0.11448101306771458,"[19, 49, 22, 40, 46, 53, 60, 62, 49, 29, 49, 6, 64, 21, 21, 21, 31, 51, 5, 21, 76, 73, 22, 64, 1, 42, 8, 49, 21, 76, 31, 62, 22, 7, 42, 49, 38, 68, 74, 30]",2.5,-7.5,0.130677487666253,0.006000000000000005,False,2,0.05,0.05,0.05,1
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_2,2,random_storage_curve,80,40,1.25,occlusion,0.5,0.0,occ0.5_dnoise0,90.0,0.01617352068424225,70.0,0.013994443416595458,0.8547499999999999,0.04225000000000002,100.0,0.10526453273126307,100.0,100.0,0.9983786284923554,0.99837881103158,91.25,0.5094341507181526,0.14491462651640177,62.5,0.5655357429757715,0.1446278730407357,0.8480000000000001,0.04900000000000002,100.0,-0.03688995470722831,0.07891965425781547,0.11580960896504378,"[19, 49, 22, 40, 46, 53, 60, 62, 49, 29, 49, 6, 64, 21, 21, 21, 31, 51, 5, 21, 76, 73, 22, 79, 1, 42, 8, 49, 21, 76, 31, 62, 22, 7, 42, 49, 38, 68, 74, 30]",1.25,-7.5,0.13063342962414026,0.006750000000000006,False,2,0.05,0.05,0.05,2
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_2,2,random_storage_curve,80,40,1.25,occlusion,0.5,0.0,occ0.5_dnoise0,90.0,0.01617352068424225,70.0,0.013994443416595458,0.8547499999999999,0.04225000000000002,100.0,0.10526453273126307,100.0,100.0,0.9968261994421482,0.9968370340764523,91.25,0.5083691729232669,0.14436907451599837,62.5,0.5644640874699689,0.14424807528266684,0.8480000000000001,0.04900000000000002,100.0,-0.03688995470722831,0.0763980732458879,0.11328802795311621,"[19, 49, 22, 40, 46, 53, 60, 62, 49, 29, 49, 6, 64, 21, 21, 21, 31, 51, 5, 21, 76, 73, 22, 79, 1, 42, 8, 49, 21, 76, 31, 62, 22, 7, 42, 49, 38, 68, 74, 30]",1.25,-7.5,0.1302536318660714,0.006750000000000006,False,2,0.05,0.1,0.0,1
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_2,2,random_storage_curve,80,40,1.25,occlusion,0.5,0.0,occ0.5_dnoise0,90.0,0.01617352068424225,70.0,0.013994443416595458,0.8547499999999999,0.04225000000000002,100.0,0.10526453273126307,100.0,100.0,0.9936874069273471,0.993696453422308,91.25,0.5139743462204933,0.14403895270079375,62.5,0.5665722517762333,0.14367698491550981,0.8480000000000001,0.04900000000000002,100.0,-0.03688995470722831,0.07911361716066312,0.11600357186789143,"[19, 49, 22, 40, 46, 53, 60, 62, 49, 29, 49, 6, 64, 21, 21, 21, 31, 51, 5, 21, 76, 73, 22, 79, 1, 42, 8, 49, 21, 76, 31, 62, 22, 7, 42, 49, 38, 68, 74, 30]",1.25,-7.5,0.12968254149891437,0.006750000000000006,False,2,0.05,0.1,0.0,2
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_2,2,random_storage_curve,80,40,1.25,occlusion,0.5,0.0,occ0.5_dnoise0,90.0,0.01617352068424225,70.0,0.013994443416595458,0.8547499999999999,0.04225000000000002,100.0,0.10526453273126307,100.0,100.0,0.9968070007860661,0.9968179158866406,91.25,0.5083577040582895,0.1443650657311082,62.5,0.5644521351088769,0.14424459441797807,0.8480000000000001,0.04900000000000002,100.0,-0.03688995470722831,0.07636538542843795,0.11325534013566627,"[19, 49, 22, 40, 46, 53, 60, 62, 49, 29, 49, 6, 64, 21, 21, 21, 31, 51, 5, 21, 76, 73, 22, 79, 1, 42, 8, 49, 21, 76, 31, 62, 22, 7, 42, 49, 38, 68, 74, 30]",1.25,-7.5,0.13025015100138262,0.006750000000000006,False,2,0.05,0.1,0.05,1
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_2,2,random_storage_curve,80,40,1.25,occlusion,0.5,0.0,occ0.5_dnoise0,90.0,0.01617352068424225,70.0,0.013994443416595458,0.8547499999999999,0.04225000000000002,100.0,0.10526453273126307,100.0,100.0,0.9936498768627644,0.9936591066420078,91.25,0.5139515057206154,0.14403255209326743,62.5,0.5665482809767127,0.14366993494331837,0.8480000000000001,0.04900000000000002,100.0,-0.03688995470722831,0.07914111643566071,0.11603107114288902,"[19, 49, 22, 40, 46, 53, 60, 62, 49, 29, 49, 6, 64, 21, 21, 21, 31, 51, 5, 21, 76, 73, 22, 79, 1, 42, 8, 49, 21, 76, 31, 62, 22, 7, 42, 49, 38, 68, 74, 30]",1.25,-7.5,0.12967549152672292,0.006750000000000006,False,2,0.05,0.1,0.05,2
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_2,2,random_storage_curve,80,40,1.25,occlusion,0.5,0.0,occ0.5_dnoise0,90.0,0.01617352068424225,70.0,0.013994443416595458,0.8547499999999999,0.04225000000000002,100.0,0.10526453273126307,100.0,100.0,0.9994403727352619,0.9994381986558437,92.5,0.5100163919851184,0.1449815358966589,62.5,0.5661374043906108,0.14471829703543335,0.8487500000000001,0.04825000000000002,100.0,-0.03688995470722831,0.0796586039428863,0.11654855865011463,"[19, 49, 22, 40, 46, 53, 60, 62, 49, 29, 49, 6, 64, 21, 21, 21, 31, 51, 5, 21, 76, 73, 22, 64, 1, 42, 8, 49, 21, 76, 31, 62, 22, 7, 42, 49, 38, 68, 74, 30]",2.5,-7.5,0.1307238536188379,0.006000000000000005,False,2,0.1,0.05,0.0,1
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_2,2,random_storage_curve,80,40,1.25,occlusion,0.5,0.0,occ0.5_dnoise0,90.0,0.01617352068424225,70.0,0.013994443416595458,0.8547499999999999,0.04225000000000002,100.0,0.10526453273126307,100.0,100.0,0.9987925678491593,0.99878054484725,91.25,0.5172451242804528,0.14495484326034785,62.5,0.569978570425883,0.1447293956298381,0.8480000000000001,0.04900000000000002,100.0,-0.03688995470722831,0.08233222190365003,0.11922217661087833,"[19, 49, 22, 40, 46, 53, 60, 62, 49, 29, 49, 6, 64, 21, 21, 21, 31, 51, 5, 21, 76, 73, 22, 79, 1, 42, 8, 49, 21, 76, 31, 62, 22, 7, 42, 49, 38, 68, 74, 30]",1.25,-7.5,0.13073495221324266,0.006750000000000006,False,2,0.1,0.05,0.0,2
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_2,2,random_storage_curve,80,40,1.25,occlusion,0.5,0.0,occ0.5_dnoise0,90.0,0.01617352068424225,70.0,0.013994443416595458,0.8547499999999999,0.04225000000000002,100.0,0.10526453273126307,100.0,100.0,0.9994333885610104,0.9994312591850758,92.5,0.5100113771855831,0.14497941248118879,62.5,0.5661326174624264,0.14471709141507744,0.8487500000000001,0.04825000000000002,100.0,-0.03688995470722831,0.07960502275082934,0.11649497745805765,"[19, 49, 22, 40, 46, 53, 60, 62, 49, 29, 49, 6, 64, 21, 21, 21, 31, 51, 5, 21, 76, 73, 22, 64, 1, 42, 8, 49, 21, 76, 31, 62, 22, 7, 42, 49, 38, 68, 74, 30]",2.5,-7.5,0.130722647998482,0.006000000000000005,False,2,0.1,0.05,0.05,1
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_2,2,random_storage_curve,80,40,1.25,occlusion,0.5,0.0,occ0.5_dnoise0,90.0,0.01617352068424225,70.0,0.013994443416595458,0.8547499999999999,0.04225000000000002,100.0,0.10526453273126307,100.0,100.0,0.9987789548933506,0.9987669698894024,91.25,0.5172352716326714,0.14495207834988832,62.5,0.5699684806168079,0.1447262316942215,0.8480000000000001,0.04900000000000002,100.0,-0.03688995470722831,0.08231749150507792,0.11920744621230622,"[19, 49, 22, 40, 46, 53, 60, 62, 49, 29, 49, 6, 64, 21, 21, 21, 31, 51, 5, 21, 76, 73, 22, 79, 1, 42, 8, 49, 21, 76, 31, 62, 22, 7, 42, 49, 38, 68, 74, 30]",1.25,-7.5,0.13073178827762605,0.006750000000000006,False,2,0.1,0.05,0.05,2
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_2,2,random_storage_curve,80,40,1.25,occlusion,0.5,0.0,occ0.5_dnoise0,90.0,0.01617352068424225,70.0,0.013994443416595458,0.8547499999999999,0.04225000000000002,100.0,0.10526453273126307,100.0,100.0,0.9978096321225166,0.9978034615516662,91.25,0.5163912869989872,0.14450963642448186,62.5,0.5690426996094174,0.14432834984036164,0.8480000000000001,0.04900000000000002,100.0,-0.03688995470722831,0.07962839650182822,0.11651835120905654,"[19, 49, 22, 40, 46, 53, 60, 62, 49, 29, 49, 6, 64, 21, 21, 21, 31, 51, 5, 21, 76, 73, 22, 79, 1, 42, 8, 49, 21, 76, 31, 62, 22, 7, 42, 49, 38, 68, 74, 30]",1.25,-7.5,0.1303339064237662,0.006750000000000006,False,2,0.1,0.1,0.0,1
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_2,2,random_storage_curve,80,40,1.25,occlusion,0.5,0.0,occ0.5_dnoise0,90.0,0.01617352068424225,70.0,0.013994443416595458,0.8547499999999999,0.04225000000000002,100.0,0.10526453273126307,100.0,100.0,0.9953645460307599,0.9953290358185768,91.25,0.529835494235158,0.14410619717091322,65.0,0.5755841879174113,0.14385979063808918,0.84825,0.04875000000000002,100.0,-0.03688995470722831,0.08616197367261864,0.12305192837984696,"[19, 49, 22, 40, 46, 53, 60, 62, 49, 29, 49, 6, 64, 21, 21, 21, 31, 51, 5, 21, 76, 73, 22, 79, 1, 42, 8, 49, 21, 76, 31, 62, 22, 7, 42, 49, 38, 68, 11, 30]",1.25,-5.0,0.12986534722149373,0.006500000000000006,False,2,0.1,0.1,0.0,2
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_2,2,random_storage_curve,80,40,1.25,occlusion,0.5,0.0,occ0.5_dnoise0,90.0,0.01617352068424225,70.0,0.013994443416595458,0.8547499999999999,0.04225000000000002,100.0,0.10526453273126307,100.0,100.0,0.9977822721004486,0.9977762386202812,91.25,0.5163702044636012,0.1445020589977503,62.5,0.5690222220611758,0.14432183859171346,0.8480000000000001,0.04900000000000002,100.0,-0.03688995470722831,0.07963240813099262,0.11652236283822093,"[19, 49, 22, 40, 46, 53, 60, 62, 49, 29, 49, 6, 64, 21, 21, 21, 31, 51, 5, 21, 76, 73, 22, 79, 1, 42, 8, 49, 21, 76, 31, 62, 22, 7, 42, 49, 38, 68, 74, 30]",1.25,-7.5,0.13032739517511802,0.006750000000000006,False,2,0.1,0.1,0.05,1
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_2,2,random_storage_curve,80,40,1.25,occlusion,0.5,0.0,occ0.5_dnoise0,90.0,0.01617352068424225,70.0,0.013994443416595458,0.8547499999999999,0.04225000000000002,100.0,0.10526453273126307,100.0,100.0,0.995312312990427,0.995277064293623,91.25,0.5297935161739588,0.14409442767500877,65.0,0.5755429700016975,0.14384659081697465,0.84825,0.04875000000000002,100.0,-0.03688995470722831,0.08613818230722729,0.12302813701445561,"[19, 49, 22, 40, 46, 53, 60, 62, 49, 29, 49, 6, 64, 21, 21, 21, 31, 51, 5, 21, 76, 73, 22, 79, 1, 42, 8, 49, 21, 76, 31, 62, 22, 7, 42, 49, 38, 68, 11, 30]",1.25,-5.0,0.1298521474003792,0.006500000000000006,False,2,0.1,0.1,0.05,2
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_2,2,random_storage_curve,80,40,1.25,occlusion,0.5,0.0,occ0.5_dnoise0,90.0,0.01617352068424225,70.0,0.013994443416595458,0.8547499999999999,0.04225000000000002,100.0,0.10526453273126307,100.0,100.0,0.9993382155895233,0.9993249118328095,92.5,0.5178393930196762,0.1450665697455406,62.5,0.570370314491447,0.14475450854515656,0.8487500000000001,0.04825000000000002,100.0,-0.03688995470722831,0.08305183477684956,0.11994178948407788,"[19, 49, 22, 40, 46, 53, 60, 62, 49, 29, 49, 6, 64, 21, 21, 21, 31, 51, 5, 21, 76, 73, 22, 64, 1, 42, 8, 49, 21, 76, 31, 62, 22, 7, 42, 49, 38, 68, 74, 30]",2.5,-7.5,0.13076006512856111,0.006000000000000005,False,2,0.2,0.05,0.0,1
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_2,2,random_storage_curve,80,40,1.25,occlusion,0.5,0.0,occ0.5_dnoise0,90.0,0.01617352068424225,70.0,0.013994443416595458,0.8547499999999999,0.04225000000000002,100.0,0.10526453273126307,100.0,100.0,0.9982708290219307,0.998226185888052,92.5,0.5326986975967885,0.14491991586983205,65.0,0.5783097907551564,0.14484419334912674,0.84825,0.04875000000000002,100.0,-0.03688995470722831,0.08932250470508372,0.12621245941231204,"[19, 49, 22, 40, 46, 53, 60, 62, 49, 29, 49, 6, 64, 21, 21, 21, 31, 51, 5, 21, 76, 73, 22, 79, 1, 42, 8, 49, 21, 76, 31, 62, 22, 7, 42, 49, 38, 68, 11, 30]",2.5,-5.0,0.1308497499325313,0.006500000000000006,False,2,0.2,0.05,0.0,2
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_2,2,random_storage_curve,80,40,1.25,occlusion,0.5,0.0,occ0.5_dnoise0,90.0,0.01617352068424225,70.0,0.013994443416595458,0.8547499999999999,0.04225000000000002,100.0,0.10526453273126307,100.0,100.0,0.9993347443640233,0.9993214190006257,92.5,0.5178314130753279,0.14506299290806055,62.5,0.5703641436411999,0.14475255043944343,0.8487500000000001,0.04825000000000002,100.0,-0.03688995470722831,0.08301484426565862,0.11990479897288694,"[19, 49, 22, 40, 46, 53, 60, 62, 49, 29, 49, 6, 64, 21, 21, 21, 31, 51, 5, 21, 76, 73, 22, 64, 1, 42, 8, 49, 21, 76, 31, 62, 22, 7, 42, 49, 38, 68, 74, 30]",2.5,-7.5,0.13075810702284799,0.006000000000000005,False,2,0.2,0.05,0.05,1
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_2,2,random_storage_curve,80,40,1.25,occlusion,0.5,0.0,occ0.5_dnoise0,90.0,0.01617352068424225,70.0,0.013994443416595458,0.8547499999999999,0.04225000000000002,100.0,0.10526453273126307,100.0,100.0,0.9982643947005272,0.9982196927070618,92.5,0.5326832540333271,0.14491534996777772,65.0,0.5782963173347525,0.1448387438314967,0.84825,0.04875000000000002,100.0,-0.03688995470722831,0.0892162155146996,0.1261061702219279,"[19, 49, 22, 40, 46, 53, 60, 62, 49, 29, 49, 6, 64, 21, 21, 21, 31, 51, 5, 21, 76, 73, 22, 79, 1, 42, 8, 49, 21, 76, 31, 62, 22, 7, 42, 49, 38, 68, 11, 30]",2.5,-5.0,0.13084430041490125,0.006500000000000006,False,2,0.2,0.05,0.05,2
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_2,2,random_storage_curve,80,40,1.25,occlusion,0.5,0.0,occ0.5_dnoise0,90.0,0.01617352068424225,70.0,0.013994443416595458,0.8547499999999999,0.04225000000000002,100.0,0.10526453273126307,100.0,100.0,0.997467677295208,0.9974182732403278,92.5,0.5320982782170176,0.1445789024233818,62.5,0.5773449408006854,0.14436731004389003,0.8480000000000001,0.04900000000000002,100.0,-0.03688995470722831,0.08713779930311276,0.12402775401034108,"[19, 49, 22, 40, 46, 53, 60, 62, 49, 29, 49, 6, 64, 21, 21, 21, 31, 51, 5, 21, 76, 73, 22, 79, 1, 42, 8, 49, 21, 76, 31, 62, 22, 7, 42, 49, 38, 68, 74, 30]",2.5,-7.5,0.13037286662729458,0.006750000000000006,False,2,0.2,0.1,0.0,1
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_2,2,random_storage_curve,80,40,1.25,occlusion,0.5,0.0,occ0.5_dnoise0,90.0,0.01617352068424225,70.0,0.013994443416595458,0.8547499999999999,0.04225000000000002,100.0,0.10526453273126307,100.0,100.0,0.9935854375362396,0.9934345506131649,92.5,0.5605909517034888,0.14355463143438102,65.0,0.591458755498752,0.1438672502990812,0.84825,0.04875000000000002,100.0,-0.03688995470722831,0.09812972648846778,0.1350196811956961,"[19, 49, 22, 40, 46, 53, 60, 62, 49, 29, 49, 6, 64, 21, 21, 21, 31, 51, 5, 21, 76, 73, 22, 79, 1, 42, 8, 49, 21, 76, 31, 62, 22, 7, 42, 49, 38, 68, 11, 30]",2.5,-5.0,0.12987280688248576,0.006500000000000006,False,2,0.2,0.1,0.0,2
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_2,2,random_storage_curve,80,40,1.25,occlusion,0.5,0.0,occ0.5_dnoise0,90.0,0.01617352068424225,70.0,0.013994443416595458,0.8547499999999999,0.04225000000000002,100.0,0.10526453273126307,100.0,100.0,0.9974543280899525,0.9974049635231494,92.5,0.5320644922554493,0.1445660637691617,62.5,0.5773176277987659,0.14435483394190668,0.8480000000000001,0.04900000000000002,100.0,-0.03688995470722831,0.08706083170507535,0.12395078641230367,"[19, 49, 22, 40, 46, 53, 60, 62, 49, 29, 49, 6, 64, 21, 21, 21, 31, 51, 5, 21, 76, 73, 22, 79, 1, 42, 8, 49, 21, 76, 31, 62, 22, 7, 42, 49, 38, 68, 74, 30]",2.5,-7.5,0.13036039052531123,0.006750000000000006,False,2,0.2,0.1,0.05,1
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_2,2,random_storage_curve,80,40,1.25,occlusion,0.5,0.0,occ0.5_dnoise0,90.0,0.01617352068424225,70.0,0.013994443416595458,0.8547499999999999,0.04225000000000002,100.0,0.10526453273126307,100.0,100.0,0.9935618005692959,0.9934108942747116,92.5,0.5605257349088788,0.14353791885077954,65.0,0.5914035486057401,0.14384480454027654,0.84825,0.04875000000000002,100.0,-0.03688995470722831,0.09806108586831737,0.1349510405755457,"[19, 49, 22, 40, 46, 53, 60, 62, 49, 29, 49, 6, 64, 21, 21, 21, 31, 51, 5, 21, 76, 73, 22, 79, 1, 42, 8, 49, 21, 76, 31, 62, 22, 7, 42, 49, 38, 68, 11, 30]",2.5,-5.0,0.1298503611236811,0.006500000000000006,False,2,0.2,0.1,0.05,2
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_2,2,random_storage_curve,80,40,1.25,occlusion,0.5,0.0,occ0.5_dnoise0,90.0,0.01617352068424225,70.0,0.013994443416595458,0.8547499999999999,0.04225000000000002,100.0,0.10526453273126307,100.0,100.0,0.9993607878684998,0.9993632048368454,91.25,0.5037371324375272,0.14509149212390185,62.5,0.5634364992729388,0.14500785566633567,0.8487500000000001,0.04825000000000002,100.0,-0.03688995470722831,0.07655615927592464,0.11344611398315296,"[19, 49, 22, 40, 46, 53, 60, 62, 49, 29, 49, 6, 64, 21, 21, 21, 31, 51, 5, 21, 76, 73, 22, 64, 1, 42, 8, 49, 21, 76, 31, 62, 22, 7, 42, 49, 38, 68, 74, 30]",1.25,-7.5,0.13101341224974022,0.006000000000000005,False,4,0.05,0.05,0.0,1
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_2,2,random_storage_curve,80,40,1.25,occlusion,0.5,0.0,occ0.5_dnoise0,90.0,0.01617352068424225,70.0,0.013994443416595458,0.8547499999999999,0.04225000000000002,100.0,0.10526453273126307,100.0,100.0,0.9986911363899708,0.998694009333849,91.25,0.5047100758180022,0.14530119486153126,62.5,0.5644458431052044,0.14527396720368416,0.8480000000000001,0.04900000000000002,100.0,-0.03688995470722831,0.07638136867018758,0.11327132337741588,"[19, 49, 22, 40, 46, 53, 60, 62, 49, 29, 49, 6, 64, 21, 21, 21, 31, 51, 5, 21, 76, 73, 22, 79, 1, 42, 8, 49, 21, 76, 31, 62, 22, 7, 42, 49, 38, 68, 74, 30]",1.25,-7.5,0.1312795237870887,0.006750000000000006,False,4,0.05,0.05,0.0,2
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_2,2,random_storage_curve,80,40,1.25,occlusion,0.5,0.0,occ0.5_dnoise0,90.0,0.01617352068424225,70.0,0.013994443416595458,0.8547499999999999,0.04225000000000002,100.0,0.10526453273126307,100.0,100.0,0.9993564657866955,0.9993589043617248,91.25,0.5037340510636568,0.14509032275527717,62.5,0.5634334337315522,0.1450071705854498,0.8487500000000001,0.04825000000000002,100.0,-0.03688995470722831,0.07654313729986734,0.11343309200709564,"[19, 49, 22, 40, 46, 53, 60, 62, 49, 29, 49, 6, 64, 21, 21, 21, 31, 51, 5, 21, 76, 73, 22, 64, 1, 42, 8, 49, 21, 76, 31, 62, 22, 7, 42, 49, 38, 68, 74, 30]",1.25,-7.5,0.13101272716885434,0.006000000000000005,False,4,0.05,0.05,0.05,1
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_2,2,random_storage_curve,80,40,1.25,occlusion,0.5,0.0,occ0.5_dnoise0,90.0,0.01617352068424225,70.0,0.013994443416595458,0.8547499999999999,0.04225000000000002,100.0,0.10526453273126307,100.0,100.0,0.9986823804676532,0.9986853055655956,91.25,0.5047036489471793,0.14529950618743898,62.5,0.5644390682922676,0.14527203284669668,0.8480000000000001,0.04900000000000002,100.0,-0.03688995470722831,0.07635852642841555,0.11324848113564387,"[19, 49, 22, 40, 46, 53, 60, 62, 49, 29, 49, 6, 64, 21, 21, 21, 31, 51, 5, 21, 76, 73, 22, 79, 1, 42, 8, 49, 21, 76, 31, 62, 22, 7, 42, 49, 38, 68, 74, 30]",1.25,-7.5,0.13127758943010123,0.006750000000000006,False,4,0.05,0.05,0.05,2
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_2,2,random_storage_curve,80,40,1.25,occlusion,0.5,0.0,occ0.5_dnoise0,90.0,0.01617352068424225,70.0,0.013994443416595458,0.8547499999999999,0.04225000000000002,100.0,0.10526453273126307,100.0,100.0,0.9974171496927738,0.9974256843328476,91.25,0.503476794436574,0.1446729429066181,62.5,0.5633577580680139,0.1449059399892576,0.8480000000000001,0.04900000000000002,100.0,-0.03688995470722831,0.0736433115431617,0.11053326625039,"[19, 49, 22, 40, 46, 53, 60, 62, 49, 29, 49, 6, 64, 21, 21, 21, 31, 51, 5, 21, 76, 73, 22, 79, 1, 42, 8, 49, 21, 76, 31, 62, 22, 7, 42, 49, 38, 68, 74, 30]",1.25,-7.5,0.13091149657266216,0.006750000000000006,False,4,0.05,0.1,0.0,1
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_2,2,random_storage_curve,80,40,1.25,occlusion,0.5,0.0,occ0.5_dnoise0,90.0,0.01617352068424225,70.0,0.013994443416595458,0.8547499999999999,0.04225000000000002,100.0,0.10526453273126307,100.0,100.0,0.9946575723588467,0.9946745596826077,91.25,0.5038115832954645,0.14469623900949954,62.5,0.5638178056338802,0.14487521445844323,0.8480000000000001,0.04900000000000002,100.0,-0.03688995470722831,0.07434284096057607,0.11123279566780439,"[19, 49, 22, 40, 46, 53, 60, 62, 49, 29, 49, 6, 64, 21, 21, 21, 31, 51, 5, 21, 76, 73, 22, 79, 1, 42, 8, 49, 21, 76, 31, 62, 22, 7, 42, 49, 38, 68, 74, 30]",1.25,-7.5,0.13088077104184778,0.006750000000000006,False,4,0.05,0.1,0.0,2
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_2,2,random_storage_curve,80,40,1.25,occlusion,0.5,0.0,occ0.5_dnoise0,90.0,0.01617352068424225,70.0,0.013994443416595458,0.8547499999999999,0.04225000000000002,100.0,0.10526453273126307,100.0,100.0,0.9973996222019196,0.9974082201719284,91.25,0.5034640157595277,0.1446685530245304,62.5,0.5633448138250969,0.14490225905319676,0.8480000000000001,0.04900000000000002,100.0,-0.03688995470722831,0.07365171445093822,0.11054166915816654,"[19, 49, 22, 40, 46, 53, 60, 62, 49, 29, 49, 6, 64, 21, 21, 21, 31, 51, 5, 21, 76, 73, 22, 79, 1, 42, 8, 49, 21, 76, 31, 62, 22, 7, 42, 49, 38, 68, 74, 30]",1.25,-7.5,0.1309078156366013,0.006750000000000006,False,4,0.05,0.1,0.05,1
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_2,2,random_storage_curve,80,40,1.25,occlusion,0.5,0.0,occ0.5_dnoise0,90.0,0.01617352068424225,70.0,0.013994443416595458,0.8547499999999999,0.04225000000000002,100.0,0.10526453273126307,100.0,100.0,0.994621641933918,0.994638805091381,91.25,0.5037849528715015,0.14468908347189427,62.5,0.5637901538517326,0.14486705376766623,0.8480000000000001,0.04900000000000002,100.0,-0.03688995470722831,0.07434268910079697,0.11123264380802528,"[19, 49, 22, 40, 46, 53, 60, 62, 49, 29, 49, 6, 64, 21, 21, 21, 31, 51, 5, 21, 76, 73, 22, 79, 1, 42, 8, 49, 21, 76, 31, 62, 22, 7, 42, 49, 38, 68, 74, 30]",1.25,-7.5,0.13087261035107078,0.006750000000000006,False,4,0.05,0.1,0.05,2
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_2,2,random_storage_curve,80,40,1.25,occlusion,0.5,0.0,occ0.5_dnoise0,90.0,0.01617352068424225,70.0,0.013994443416595458,0.8547499999999999,0.04225000000000002,100.0,0.10526453273126307,100.0,100.0,0.999625975638628,0.9996247589588165,91.25,0.5053925501182676,0.14534159004688263,62.5,0.5652199011528865,0.14541118240449577,0.8487500000000001,0.04825000000000002,100.0,-0.03688995470722831,0.07704585644357605,0.11393581115080437,"[19, 49, 22, 40, 46, 53, 60, 62, 49, 29, 49, 6, 64, 21, 21, 21, 31, 51, 5, 21, 76, 73, 22, 64, 1, 42, 8, 49, 21, 76, 31, 62, 22, 7, 42, 49, 38, 68, 74, 30]",1.25,-7.5,0.13141673898790032,0.006000000000000005,False,4,0.1,0.05,0.0,1
