setting_name,model_name,pooling,layer,n_stored,n_probe,decision_noise_std,corruption_mode,noise_std,max_shift,occlusion_frac,n_splits,ident_accuracy_mean,ident_accuracy_std,gen_accuracy_mean,gen_accuracy_std,mean_pairwise_cosine_similarity_mean,mean_pairwise_cosine_similarity_std,mean_pairwise_cosine_distance_mean,mean_pairwise_cosine_distance_std,pairwise_cosine_similarity_std_mean,pairwise_cosine_similarity_std_std,pairwise_cosine_distance_std_mean,pairwise_cosine_distance_std_std
easy_s40,vit_base_patch16_224,cls,layer_0,40,80,0.0,noise_shift,5.0,2,0.0,1,100.0,0.0,6.25,0.0,0.9997748337062173,0.0,0.000225166293782742,0.0,0.00012886277937679947,0.0,0.0001288627793767995,0.0
easy_s40,vit_base_patch16_224,cls,layer_1,40,80,0.0,noise_shift,5.0,2,0.0,1,100.0,0.0,7.5,0.0,0.9979708864712781,0.0,0.0020291135287220734,0.0,0.0009536583623316568,0.0,0.0009536583623316568,0.0
easy_s40,vit_base_patch16_224,cls,layer_2,40,80,0.0,noise_shift,5.0,2,0.0,1,100.0,0.0,10.0,0.0,0.9973409583679321,0.0,0.002659041632067755,0.0,0.0010254837177253813,0.0,0.001025483717725381,0.0
easy_s40,vit_base_patch16_clip_224.openai,cls,layer_0,40,80,0.0,noise_shift,5.0,2,0.0,1,100.0,0.0,11.25,0.0,0.9960617985867736,0.0,0.0039382014132264605,0.0,0.002139910859063002,0.0,0.002139910859063002,0.0
easy_s40,vit_base_patch16_clip_224.openai,cls,layer_1,40,80,0.0,noise_shift,5.0,2,0.0,1,100.0,0.0,7.5,0.0,0.9961507977509034,0.0,0.003849202249096698,0.0,0.0015365469933543423,0.0,0.0015365469933543423,0.0
easy_s40,vit_base_patch16_clip_224.openai,cls,layer_2,40,80,0.0,noise_shift,5.0,2,0.0,1,80.0,0.0,18.75,0.0,0.989797202771371,0.0,0.01020279722862906,0.0,0.003549017828433819,0.0,0.003549017828433819,0.0
