setting_name,model_name,pooling,layer,dam_n,dam_beta,dam_alpha,dam_lmbda,dam_steps_multiplier,n_stored,n_probe,decision_noise_std,corruption_mode,noise_std,max_shift,occlusion_frac,neurons,n_splits,ident_accuracy_mean,ident_accuracy_std,gen_accuracy_mean,gen_accuracy_std,mean_pairwise_cosine_similarity_mean,mean_pairwise_cosine_similarity_std,mean_pairwise_cosine_distance_mean,mean_pairwise_cosine_distance_std,pairwise_cosine_similarity_std_mean,pairwise_cosine_similarity_std_std,pairwise_cosine_distance_std_mean,pairwise_cosine_distance_std_std
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_0,2,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,10.0,3.1622776601683795,4.75,1.8371173070873836,0.9997190523091918,3.425594157573745e-05,0.0002809476908081568,3.4255941575672984e-05,0.00020154916942315512,4.448487019052162e-05,0.00020154916942315512,4.448487019052162e-05
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_1,2,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,18.5,7.176350047203662,6.0,2.29128784747792,0.9977889840939669,0.00012118767044084107,0.0022110159060332577,0.00012118767044080097,0.0010509641689445445,6.897279845760987e-05,0.0010509641689445443,6.89727984576098e-05
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_2,2,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,28.0,9.40744386111339,6.75,3.122498999199199,0.9970827691662294,0.00014074891821752984,0.002917230833770506,0.00014074891821758834,0.0011620966218129753,7.672797009319451e-05,0.0011620966218129753,7.672797009319456e-05
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_3,2,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,75.5,11.113055385446433,9.5,6.254998001598402,0.993479304096781,0.0001994511452275979,0.0065206959032190984,0.00019945114522759526,0.0020924114653250742,0.00015846240807401994,0.0020924114653250742,0.00015846240807401994
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_4,2,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,97.0,2.449489742783178,11.25,3.952847075210474,0.9845521325093841,0.0003512591828552193,0.015447867490615965,0.0003512591828551682,0.00546786595627667,0.00035482652584641815,0.00546786595627667,0.00035482652584641815
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_5,2,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,100.0,0.0,13.75,3.872983346207417,0.9646050147196107,0.0005967401529773369,0.035394985280389354,0.0005967401529773446,0.009740839339293515,0.0003424216643960595,0.009740839339293515,0.0003424216643960595
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_6,2,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,99.5,1.0,14.75,5.326818938165629,0.9368786553846146,0.001318325160826131,0.06312134461538547,0.0013183251608261646,0.016986720749263117,0.000916689322445057,0.016986720749263117,0.000916689322445057
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_7,2,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,99.0,1.224744871391589,19.25,5.099019513592783,0.9489855057135903,0.0013501613239418715,0.05101449428640962,0.0013501613239418355,0.011597312662769433,0.0008690592874781181,0.011597312662769433,0.0008690592874781181
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_8,2,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,97.5,1.5811388300841898,31.5,5.5,0.9543128572355813,0.001350881643168472,0.045687142764418556,0.0013508816431684718,0.008239857533270185,0.0004718368590399577,0.008239857533270185,0.0004718368590399577
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_9,2,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,98.0,1.0,44.25,4.444097208657792,0.9479277940993761,0.001520383981633096,0.05207220590062382,0.0015203839816330376,0.00907123385702295,0.000321529542170967,0.00907123385702295,0.000321529542170967
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_10,2,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,99.0,1.224744871391589,56.0,4.962358310319803,0.8565795773783378,0.005320530238282145,0.143420422621662,0.005320530238282186,0.03522036424691161,0.0027622831080916137,0.03522036424691161,0.0027622831080916146
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_11,2,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,96.0,2.0,55.0,6.892024376045112,0.882872730362809,0.0018093731241169795,0.11712726963719096,0.0018093731241169806,0.023313691583953848,0.0010855856180284607,0.023313691583953848,0.0010855856180284607
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_0,4,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,10.0,3.5355339059327378,4.75,1.6583123951777,0.9997190523091918,3.425594157573745e-05,0.0002809476908081568,3.4255941575672984e-05,0.00020154916942315512,4.448487019052162e-05,0.00020154916942315512,4.448487019052162e-05
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_1,4,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,18.0,7.314369419163897,7.0,3.2210246816812815,0.9977889840939669,0.00012118767044084107,0.0022110159060332577,0.00012118767044080097,0.0010509641689445445,6.897279845760987e-05,0.0010509641689445443,6.89727984576098e-05
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_2,4,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,27.5,9.617692030835672,6.0,1.8371173070873836,0.9970827691662294,0.00014074891821752984,0.002917230833770506,0.00014074891821758834,0.0011620966218129753,7.672797009319451e-05,0.0011620966218129753,7.672797009319456e-05
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_3,4,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,75.5,10.295630140987003,10.0,6.661456297237114,0.993479304096781,0.0001994511452275979,0.0065206959032190984,0.00019945114522759526,0.0020924114653250742,0.00015846240807401994,0.0020924114653250742,0.00015846240807401994
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_4,4,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,97.5,1.5811388300841898,10.5,4.227883631321941,0.9845521325093841,0.0003512591828552193,0.015447867490615965,0.0003512591828551682,0.00546786595627667,0.00035482652584641815,0.00546786595627667,0.00035482652584641815
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_5,4,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,100.0,0.0,13.25,3.6742346141747673,0.9646050147196107,0.0005967401529773369,0.035394985280389354,0.0005967401529773446,0.009740839339293515,0.0003424216643960595,0.009740839339293515,0.0003424216643960595
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_6,4,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,99.5,1.0,14.75,5.777110004145672,0.9368786553846146,0.001318325160826131,0.06312134461538547,0.0013183251608261646,0.016986720749263117,0.000916689322445057,0.016986720749263117,0.000916689322445057
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_7,4,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,99.0,1.224744871391589,19.5,4.974937185533098,0.9489855057135903,0.0013501613239418715,0.05101449428640962,0.0013501613239418355,0.011597312662769433,0.0008690592874781181,0.011597312662769433,0.0008690592874781181
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_8,4,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,97.5,1.5811388300841898,31.5,4.568916720624266,0.9543128572355813,0.001350881643168472,0.045687142764418556,0.0013508816431684718,0.008239857533270185,0.0004718368590399577,0.008239857533270185,0.0004718368590399577
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_9,4,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,98.0,1.0,44.75,4.062019202317978,0.9479277940993761,0.001520383981633096,0.05207220590062382,0.0015203839816330376,0.00907123385702295,0.000321529542170967,0.00907123385702295,0.000321529542170967
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_10,4,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,98.5,1.224744871391589,57.0,4.911720676097125,0.8565795773783378,0.005320530238282145,0.143420422621662,0.005320530238282186,0.03522036424691161,0.0027622831080916137,0.03522036424691161,0.0027622831080916146
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_11,4,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,96.0,2.0,55.25,6.680194607943694,0.882872730362809,0.0018093731241169795,0.11712726963719096,0.0018093731241169806,0.023313691583953848,0.0010855856180284607,0.023313691583953848,0.0010855856180284607
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_0,6,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,10.0,2.7386127875258306,4.75,1.4577379737113252,0.9997190523091918,3.425594157573745e-05,0.0002809476908081568,3.4255941575672984e-05,0.00020154916942315512,4.448487019052162e-05,0.00020154916942315512,4.448487019052162e-05
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_1,6,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,18.5,7.176350047203662,6.0,2.29128784747792,0.9977889840939669,0.00012118767044084107,0.0022110159060332577,0.00012118767044080097,0.0010509641689445445,6.897279845760987e-05,0.0010509641689445443,6.89727984576098e-05
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_2,6,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,27.5,8.660254037844387,6.25,2.23606797749979,0.9970827691662294,0.00014074891821752984,0.002917230833770506,0.00014074891821758834,0.0011620966218129753,7.672797009319451e-05,0.0011620966218129753,7.672797009319456e-05
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_3,6,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,74.0,12.90348790056394,9.75,6.864765108872991,0.993479304096781,0.0001994511452275979,0.0065206959032190984,0.00019945114522759526,0.0020924114653250742,0.00015846240807401994,0.0020924114653250742,0.00015846240807401994
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_4,6,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,97.0,2.449489742783178,10.75,3.758324094593227,0.9845521325093841,0.0003512591828552193,0.015447867490615965,0.0003512591828551682,0.00546786595627667,0.00035482652584641815,0.00546786595627667,0.00035482652584641815
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_5,6,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,100.0,0.0,12.75,3.7416573867739413,0.9646050147196107,0.0005967401529773369,0.035394985280389354,0.0005967401529773446,0.009740839339293515,0.0003424216643960595,0.009740839339293515,0.0003424216643960595
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_6,6,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,99.5,1.0,14.5,6.103277807866851,0.9368786553846146,0.001318325160826131,0.06312134461538547,0.0013183251608261646,0.016986720749263117,0.000916689322445057,0.016986720749263117,0.000916689322445057
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_7,6,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,99.0,1.224744871391589,18.5,4.213074886588179,0.9489855057135903,0.0013501613239418715,0.05101449428640962,0.0013501613239418355,0.011597312662769433,0.0008690592874781181,0.011597312662769433,0.0008690592874781181
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_8,6,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,98.5,1.224744871391589,31.75,5.220153254455275,0.9543128572355813,0.001350881643168472,0.045687142764418556,0.0013508816431684718,0.008239857533270185,0.0004718368590399577,0.008239857533270185,0.0004718368590399577
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_9,6,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,97.0,1.8708286933869707,44.75,3.9843443626273047,0.9479277940993761,0.001520383981633096,0.05207220590062382,0.0015203839816330376,0.00907123385702295,0.000321529542170967,0.00907123385702295,0.000321529542170967
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_10,6,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,98.5,1.224744871391589,56.75,4.227883631321938,0.8565795773783378,0.005320530238282145,0.143420422621662,0.005320530238282186,0.03522036424691161,0.0027622831080916137,0.03522036424691161,0.0027622831080916146
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_11,6,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,96.0,2.0,55.5,6.051859218455103,0.882872730362809,0.0018093731241169795,0.11712726963719096,0.0018093731241169806,0.023313691583953848,0.0010855856180284607,0.023313691583953848,0.0010855856180284607
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_0,8,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,9.0,3.7416573867739413,5.0,1.7677669529663689,0.9997190523091918,3.425594157573745e-05,0.0002809476908081568,3.4255941575672984e-05,0.00020154916942315512,4.448487019052162e-05,0.00020154916942315512,4.448487019052162e-05
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_1,8,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,18.5,7.176350047203662,6.25,2.091650066335189,0.9977889840939669,0.00012118767044084107,0.0022110159060332577,0.00012118767044080097,0.0010509641689445445,6.897279845760987e-05,0.0010509641689445443,6.89727984576098e-05
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_2,8,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,27.5,8.660254037844387,6.25,2.622022120425379,0.9970827691662294,0.00014074891821752984,0.002917230833770506,0.00014074891821758834,0.0011620966218129753,7.672797009319451e-05,0.0011620966218129753,7.672797009319456e-05
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_3,8,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,75.0,10.488088481701517,9.5,6.919176251549024,0.993479304096781,0.0001994511452275979,0.0065206959032190984,0.00019945114522759526,0.0020924114653250742,0.00015846240807401994,0.0020924114653250742,0.00015846240807401994
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_4,8,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,97.0,2.449489742783178,11.25,4.47213595499958,0.9845521325093841,0.0003512591828552193,0.015447867490615965,0.0003512591828551682,0.00546786595627667,0.00035482652584641815,0.00546786595627667,0.00035482652584641815
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_5,8,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,100.0,0.0,13.75,3.872983346207417,0.9646050147196107,0.0005967401529773369,0.035394985280389354,0.0005967401529773446,0.009740839339293515,0.0003424216643960595,0.009740839339293515,0.0003424216643960595
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_6,8,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,99.5,1.0,15.0,5.755432216610669,0.9368786553846146,0.001318325160826131,0.06312134461538547,0.0013183251608261646,0.016986720749263117,0.000916689322445057,0.016986720749263117,0.000916689322445057
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_7,8,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,99.0,1.224744871391589,19.5,3.999999999999999,0.9489855057135903,0.0013501613239418715,0.05101449428640962,0.0013501613239418355,0.011597312662769433,0.0008690592874781181,0.011597312662769433,0.0008690592874781181
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_8,8,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,97.5,1.5811388300841898,31.5,4.636809247747851,0.9543128572355813,0.001350881643168472,0.045687142764418556,0.0013508816431684718,0.008239857533270185,0.0004718368590399577,0.008239857533270185,0.0004718368590399577
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_9,8,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,98.0,1.0,45.0,4.808846015417836,0.9479277940993761,0.001520383981633096,0.05207220590062382,0.0015203839816330376,0.00907123385702295,0.000321529542170967,0.00907123385702295,0.000321529542170967
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_10,8,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,99.0,1.224744871391589,56.5,4.834769901453429,0.8565795773783378,0.005320530238282145,0.143420422621662,0.005320530238282186,0.03522036424691161,0.0027622831080916137,0.03522036424691161,0.0027622831080916146
occ50_dnoise001_s40,vit_base_patch16_224,cls,layer_11,8,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,96.0,2.0,55.75,7.356969484781081,0.882872730362809,0.0018093731241169795,0.11712726963719096,0.0018093731241169806,0.023313691583953848,0.0010855856180284607,0.023313691583953848,0.0010855856180284607
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_0,2,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,6.5,3.391164991562634,7.75,2.0,0.9957507491954367,0.00030145089123956976,0.004249250804563313,0.00030145089123957366,0.0023940519517321813,0.00026352633233108326,0.0023940519517321813,0.0002635263323310835
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_1,2,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,22.0,4.582575694955842,8.5,2.4238399287081647,0.995683611087679,0.00024965615825193267,0.004316388912321263,0.0002496561582518702,0.0018012341466809652,0.0001439703669559048,0.0018012341466809652,0.00014397036695590476
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_2,2,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,67.0,7.483314773547883,8.25,3.122498999199199,0.9882353057694262,0.0007844042475940675,0.011764694230573752,0.0007844042475940701,0.00459574113960259,0.0005310807600709794,0.004595741139602591,0.0005310807600709795
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_3,2,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,93.0,4.0,8.25,2.915475947422651,0.9775938085694287,0.0009315547149273258,0.022406191430571175,0.0009315547149272976,0.007656056534288261,0.000669713451950142,0.007656056534288261,0.0006697134519501415
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_4,2,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,99.5,1.0,9.0,5.5565276927232174,0.9530321868747155,0.0013086894653877507,0.04696781312528442,0.001308689465387735,0.015975238558424382,0.0008760639882816832,0.015975238558424382,0.000876063988281683
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_5,2,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,100.0,0.0,7.75,3.0,0.9184023544395744,0.0018916991773661508,0.08159764556042544,0.001891699177366163,0.023683405703638073,0.0020520879402889745,0.023683405703638073,0.0020520879402889745
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_6,2,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,100.0,0.0,4.75,2.1505813167606567,0.9005990209986777,0.0013660425809356872,0.0994009790013222,0.0013660425809356288,0.02505548536686595,0.0023260031260621105,0.02505548536686595,0.0023260031260621105
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_7,2,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,100.0,0.0,6.75,3.020761493398643,0.9122357749615979,0.0009376772552854401,0.08776422503840206,0.0009376772552854261,0.021041832831305018,0.0013261277917139538,0.021041832831305018,0.0013261277917139538
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_8,2,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,92.5,3.872983346207417,9.5,3.2210246816812815,0.9373754433013053,0.0011181353631716643,0.06262455669869482,0.00111813536317163,0.015125464895040705,0.0008564624679869043,0.015125464895040705,0.0008564624679869035
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_9,2,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,60.0,12.041594578792296,16.5,4.962358310319802,0.9480539580036302,0.0013623210834398944,0.05194604199636976,0.001362321083439929,0.01121800926942352,0.0007104251187678923,0.011218009269423521,0.0007104251187678925
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_10,2,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,45.5,9.924716620639606,32.5,2.7386127875258293,0.8818736406130208,0.00246330735901938,0.11812635938697931,0.0024633073590193517,0.02932461172326395,0.0017782485541474606,0.02932461172326395,0.0017782485541474606
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_11,2,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,56.5,8.455767262643882,58.0,5.733672470589856,0.5541845848425243,0.0016020461895806589,0.44581541515747575,0.0016020461895806303,0.08101910139012815,0.0032105607151920604,0.08101910139012815,0.0032105607151920604
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_0,4,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,6.0,3.0,7.75,1.8371173070873836,0.9957507491954367,0.00030145089123956976,0.004249250804563313,0.00030145089123957366,0.0023940519517321813,0.00026352633233108326,0.0023940519517321813,0.0002635263323310835
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_1,4,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,22.0,4.582575694955842,8.25,2.318404623873926,0.995683611087679,0.00024965615825193267,0.004316388912321263,0.0002496561582518702,0.0018012341466809652,0.0001439703669559048,0.0018012341466809652,0.00014397036695590476
