setting_name,split_label,split_seed,model_name,pooling,layer,n_stored,n_probe,decision_noise_std,corruption_mode,noise_std,max_shift,occlusion_frac,ident_accuracy,gen_accuracy
easy_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_0,80,40,0.0,noise_shift,5.0,2,0.0,100.0,0.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_1,80,40,0.0,noise_shift,5.0,2,0.0,100.0,5.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_2,80,40,0.0,noise_shift,5.0,2,0.0,100.0,2.5
easy_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_3,80,40,0.0,noise_shift,5.0,2,0.0,100.0,5.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_4,80,40,0.0,noise_shift,5.0,2,0.0,98.75,7.5
easy_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_5,80,40,0.0,noise_shift,5.0,2,0.0,98.75,2.5
easy_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_6,80,40,0.0,noise_shift,5.0,2,0.0,100.0,10.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_7,80,40,0.0,noise_shift,5.0,2,0.0,100.0,10.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_8,80,40,0.0,noise_shift,5.0,2,0.0,100.0,27.500000000000004
easy_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_9,80,40,0.0,noise_shift,5.0,2,0.0,100.0,47.5
easy_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_10,80,40,0.0,noise_shift,5.0,2,0.0,100.0,60.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_11,80,40,0.0,noise_shift,5.0,2,0.0,100.0,62.5
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_0,80,40,0.0,noise_shift,5.0,2,0.0,100.0,2.5
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_1,80,40,0.0,noise_shift,5.0,2,0.0,98.75,5.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_2,80,40,0.0,noise_shift,5.0,2,0.0,67.5,2.5
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_3,80,40,0.0,noise_shift,5.0,2,0.0,51.24999999999999,2.5
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_4,80,40,0.0,noise_shift,5.0,2,0.0,20.0,2.5
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_5,80,40,0.0,noise_shift,5.0,2,0.0,11.25,2.5
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_6,80,40,0.0,noise_shift,5.0,2,0.0,10.0,5.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_7,80,40,0.0,noise_shift,5.0,2,0.0,52.5,2.5
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_8,80,40,0.0,noise_shift,5.0,2,0.0,88.75,10.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_9,80,40,0.0,noise_shift,5.0,2,0.0,96.25,12.5
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_10,80,40,0.0,noise_shift,5.0,2,0.0,98.75,32.5
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_11,80,40,0.0,noise_shift,5.0,2,0.0,100.0,57.49999999999999
easy_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_0,80,40,0.0,noise_shift,5.0,2,0.0,100.0,5.0
easy_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_1,80,40,0.0,noise_shift,5.0,2,0.0,100.0,5.0
easy_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_2,80,40,0.0,noise_shift,5.0,2,0.0,98.75,2.5
easy_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_3,80,40,0.0,noise_shift,5.0,2,0.0,97.5,2.5
easy_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_4,80,40,0.0,noise_shift,5.0,2,0.0,96.25,5.0
easy_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_5,80,40,0.0,noise_shift,5.0,2,0.0,98.75,7.5
easy_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_6,80,40,0.0,noise_shift,5.0,2,0.0,98.75,10.0
easy_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_7,80,40,0.0,noise_shift,5.0,2,0.0,100.0,20.0
easy_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_8,80,40,0.0,noise_shift,5.0,2,0.0,100.0,25.0
easy_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_9,80,40,0.0,noise_shift,5.0,2,0.0,100.0,47.5
easy_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_10,80,40,0.0,noise_shift,5.0,2,0.0,100.0,62.5
easy_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_11,80,40,0.0,noise_shift,5.0,2,0.0,100.0,70.0
easy_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_0,80,40,0.0,noise_shift,5.0,2,0.0,98.75,0.0
easy_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_1,80,40,0.0,noise_shift,5.0,2,0.0,95.0,5.0
easy_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_2,80,40,0.0,noise_shift,5.0,2,0.0,56.25,2.5
easy_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_3,80,40,0.0,noise_shift,5.0,2,0.0,42.5,2.5
easy_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_4,80,40,0.0,noise_shift,5.0,2,0.0,15.0,5.0
easy_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_5,80,40,0.0,noise_shift,5.0,2,0.0,10.0,5.0
easy_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_6,80,40,0.0,noise_shift,5.0,2,0.0,10.0,0.0
easy_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_7,80,40,0.0,noise_shift,5.0,2,0.0,70.0,2.5
easy_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_8,80,40,0.0,noise_shift,5.0,2,0.0,87.5,5.0
easy_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_9,80,40,0.0,noise_shift,5.0,2,0.0,96.25,10.0
easy_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_10,80,40,0.0,noise_shift,5.0,2,0.0,98.75,15.0
