setting_name,split_label,split_seed,model_name,pooling,layer,n_stored,n_probe,decision_noise_std,corruption_mode,noise_std,max_shift,occlusion_frac,mean_pairwise_cosine_similarity,mean_pairwise_cosine_distance,pairwise_cosine_similarity_std,pairwise_cosine_distance_std,ident_accuracy,gen_accuracy
occ50_dnoise001_s100,stored_100_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_1,100,20,0.01,occlusion,5.0,2,0.5,0.9957120063356022,0.004287993664397724,0.0018719887596905552,0.001871988759690555,3.0,0.0
occ50_dnoise001_s100,stored_100_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_2,100,20,0.01,occlusion,5.0,2,0.5,0.9883561742292244,0.011643825770775546,0.004572937135003677,0.004572937135003677,7.000000000000001,0.0
occ50_dnoise001_s100,stored_100_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_3,100,20,0.01,occlusion,5.0,2,0.5,0.9773907224038211,0.02260927759617883,0.008003327914126007,0.008003327914126007,12.0,0.0
occ50_dnoise001_s100,stored_100_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_4,100,20,0.01,occlusion,5.0,2,0.5,0.9526052323776519,0.04739476762234804,0.01625345175457508,0.016253451754575085,54.0,0.0
occ50_dnoise001_s100,stored_100_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_5,100,20,0.01,occlusion,5.0,2,0.5,0.9170506851884034,0.08294931481159656,0.02520497161065598,0.02520497161065598,89.0,0.0
occ50_dnoise001_s100,stored_100_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_6,100,20,0.01,occlusion,5.0,2,0.5,0.8990660313670025,0.10093396863299745,0.0258654460958832,0.025865446095883197,94.0,0.0
occ50_dnoise001_s100,stored_100_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_7,100,20,0.01,occlusion,5.0,2,0.5,0.9119115817017669,0.08808841829823305,0.020560705317215825,0.020560705317215825,88.0,5.0
occ50_dnoise001_s100,stored_100_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_8,100,20,0.01,occlusion,5.0,2,0.5,0.9373546785202084,0.06264532147979161,0.014659984047887865,0.014659984047887865,48.0,5.0
occ50_dnoise001_s100,stored_100_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_9,100,20,0.01,occlusion,5.0,2,0.5,0.9483551932714878,0.05164480672851219,0.011256553213006282,0.011256553213006282,28.999999999999996,5.0
occ50_dnoise001_s100,stored_100_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_10,100,20,0.01,occlusion,5.0,2,0.5,0.8825598222988957,0.11744017770110425,0.02901028926747903,0.02901028926747903,25.0,25.0
occ50_dnoise001_s100,stored_100_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_11,100,20,0.01,occlusion,5.0,2,0.5,0.5573217514290317,0.44267824857096816,0.08137207878754207,0.08137207878754207,42.0,55.00000000000001
occ50_dnoise001_s100,stored_100_seed_2,2,vit_base_patch16_224,cls,layer_0,100,20,0.01,occlusion,5.0,2,0.5,0.9997354244653506,0.0002645755346493155,0.00019330169258770087,0.00019330169258770087,1.0,0.0
occ50_dnoise001_s100,stored_100_seed_2,2,vit_base_patch16_224,cls,layer_1,100,20,0.01,occlusion,5.0,2,0.5,0.9977546334567295,0.0022453665432704286,0.0010928484200870068,0.0010928484200870068,2.0,0.0
occ50_dnoise001_s100,stored_100_seed_2,2,vit_base_patch16_224,cls,layer_2,100,20,0.01,occlusion,5.0,2,0.5,0.9970156640862964,0.0029843359137035185,0.0012608919241570453,0.0012608919241570453,2.0,0.0
occ50_dnoise001_s100,stored_100_seed_2,2,vit_base_patch16_224,cls,layer_3,100,20,0.01,occlusion,5.0,2,0.5,0.9934526041121566,0.0065473958878432955,0.0021976893644265936,0.0021976893644265936,3.0,0.0
occ50_dnoise001_s100,stored_100_seed_2,2,vit_base_patch16_224,cls,layer_4,100,20,0.01,occlusion,5.0,2,0.5,0.9845149548453838,0.015485045154616111,0.005712297643523431,0.005712297643523431,10.0,0.0
occ50_dnoise001_s100,stored_100_seed_2,2,vit_base_patch16_224,cls,layer_5,100,20,0.01,occlusion,5.0,2,0.5,0.9650797095463772,0.03492029045362278,0.01006201248597204,0.01006201248597204,41.0,0.0
occ50_dnoise001_s100,stored_100_seed_2,2,vit_base_patch16_224,cls,layer_6,100,20,0.01,occlusion,5.0,2,0.5,0.9377596931891679,0.06224030681083228,0.017512456946899995,0.017512456946899995,61.0,5.0
occ50_dnoise001_s100,stored_100_seed_2,2,vit_base_patch16_224,cls,layer_7,100,20,0.01,occlusion,5.0,2,0.5,0.9503457351526685,0.04965426484733158,0.011610419910507774,0.011610419910507774,32.0,0.0
occ50_dnoise001_s100,stored_100_seed_2,2,vit_base_patch16_224,cls,layer_8,100,20,0.01,occlusion,5.0,2,0.5,0.9556044471633861,0.04439555283661396,0.00807592885929626,0.00807592885929626,28.000000000000004,5.0
occ50_dnoise001_s100,stored_100_seed_2,2,vit_base_patch16_224,cls,layer_9,100,20,0.01,occlusion,5.0,2,0.5,0.949001387107197,0.05099861289280328,0.009290312302033697,0.009290312302033697,22.0,15.0
occ50_dnoise001_s100,stored_100_seed_2,2,vit_base_patch16_224,cls,layer_10,100,20,0.01,occlusion,5.0,2,0.5,0.8570445909428146,0.14295540905718554,0.036640154237597145,0.036640154237597145,67.0,50.0
occ50_dnoise001_s100,stored_100_seed_2,2,vit_base_patch16_224,cls,layer_11,100,20,0.01,occlusion,5.0,2,0.5,0.8811020913993196,0.11889790860068022,0.02273108556309215,0.02273108556309215,69.0,35.0
occ50_dnoise001_s100,stored_100_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_0,100,20,0.01,occlusion,5.0,2,0.5,0.9957509848486709,0.0042490151513290345,0.0024530535367721235,0.0024530535367721235,1.0,0.0
occ50_dnoise001_s100,stored_100_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_1,100,20,0.01,occlusion,5.0,2,0.5,0.9956404324296186,0.004359567570381359,0.0018901611589327288,0.0018901611589327288,2.0,0.0
occ50_dnoise001_s100,stored_100_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_2,100,20,0.01,occlusion,5.0,2,0.5,0.9882819216687792,0.011718078331220908,0.004655954897909944,0.004655954897909944,4.0,0.0
occ50_dnoise001_s100,stored_100_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_3,100,20,0.01,occlusion,5.0,2,0.5,0.9775009954311447,0.022499004568855327,0.008224432123562405,0.008224432123562405,18.0,0.0
occ50_dnoise001_s100,stored_100_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_4,100,20,0.01,occlusion,5.0,2,0.5,0.9537754921268278,0.04622450787317217,0.01594946839885531,0.01594946839885531,59.0,0.0
occ50_dnoise001_s100,stored_100_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_5,100,20,0.01,occlusion,5.0,2,0.5,0.9191138599380212,0.08088614006197885,0.024743754602423153,0.024743754602423156,88.0,0.0
occ50_dnoise001_s100,stored_100_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_6,100,20,0.01,occlusion,5.0,2,0.5,0.9017967541744942,0.09820324582550567,0.02582269419181524,0.02582269419181524,94.0,0.0
occ50_dnoise001_s100,stored_100_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_7,100,20,0.01,occlusion,5.0,2,0.5,0.9129547627164276,0.08704523728357234,0.022077111460793275,0.02207711146079328,86.0,0.0
occ50_dnoise001_s100,stored_100_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_8,100,20,0.01,occlusion,5.0,2,0.5,0.9378731214386823,0.06212687856131769,0.015266531542432517,0.015266531542432517,53.0,0.0
occ50_dnoise001_s100,stored_100_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_9,100,20,0.01,occlusion,5.0,2,0.5,0.9483545046175204,0.0516454953824797,0.011542651399898097,0.011542651399898097,28.999999999999996,0.0
occ50_dnoise001_s100,stored_100_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_10,100,20,0.01,occlusion,5.0,2,0.5,0.8832976726989377,0.11670232730106225,0.02898633666984486,0.02898633666984486,26.0,5.0
occ50_dnoise001_s100,stored_100_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_11,100,20,0.01,occlusion,5.0,2,0.5,0.5586971005693744,0.44130289943062556,0.08210659937256035,0.08210659937256035,43.0,30.0
occ50_dnoise001_s100,stored_100_seed_3,3,vit_base_patch16_224,cls,layer_0,100,20,0.01,occlusion,5.0,2,0.5,0.999730544108006,0.0002694558919939019,0.00018371343524905761,0.00018371343524905761,2.0,0.0
occ50_dnoise001_s100,stored_100_seed_3,3,vit_base_patch16_224,cls,layer_1,100,20,0.01,occlusion,5.0,2,0.5,0.997753635413042,0.002246364586958044,0.0010842847334645279,0.0010842847334645279,2.0,0.0
occ50_dnoise001_s100,stored_100_seed_3,3,vit_base_patch16_224,cls,layer_2,100,20,0.01,occlusion,5.0,2,0.5,0.9970309849254613,0.0029690150745387564,0.0012301226569357648,0.0012301226569357648,2.0,0.0
occ50_dnoise001_s100,stored_100_seed_3,3,vit_base_patch16_224,cls,layer_3,100,20,0.01,occlusion,5.0,2,0.5,0.9934324051213498,0.006567594878650054,0.0021454590987354002,0.0021454590987354002,2.0,0.0
occ50_dnoise001_s100,stored_100_seed_3,3,vit_base_patch16_224,cls,layer_4,100,20,0.01,occlusion,5.0,2,0.5,0.9844321465987976,0.015567853401202262,0.005653598093310924,0.005653598093310924,9.0,0.0
occ50_dnoise001_s100,stored_100_seed_3,3,vit_base_patch16_224,cls,layer_5,100,20,0.01,occlusion,5.0,2,0.5,0.964937880434688,0.035062119565312,0.009956452156265368,0.009956452156265366,35.0,0.0
occ50_dnoise001_s100,stored_100_seed_3,3,vit_base_patch16_224,cls,layer_6,100,20,0.01,occlusion,5.0,2,0.5,0.9375377328134283,0.06246226718657156,0.016950384508585048,0.016950384508585048,57.99999999999999,10.0
occ50_dnoise001_s100,stored_100_seed_3,3,vit_base_patch16_224,cls,layer_7,100,20,0.01,occlusion,5.0,2,0.5,0.9505623999791131,0.049437600020886874,0.011387442416228027,0.011387442416228027,34.0,10.0
occ50_dnoise001_s100,stored_100_seed_3,3,vit_base_patch16_224,cls,layer_8,100,20,0.01,occlusion,5.0,2,0.5,0.9556086834816772,0.04439131651832282,0.008248485546268947,0.008248485546268947,28.000000000000004,5.0
occ50_dnoise001_s100,stored_100_seed_3,3,vit_base_patch16_224,cls,layer_9,100,20,0.01,occlusion,5.0,2,0.5,0.9489084076371481,0.051091592362851775,0.009248982606553886,0.009248982606553886,37.0,15.0
occ50_dnoise001_s100,stored_100_seed_3,3,vit_base_patch16_224,cls,layer_10,100,20,0.01,occlusion,5.0,2,0.5,0.8570556176985933,0.14294438230140666,0.035151442006822034,0.035151442006822034,60.0,40.0
occ50_dnoise001_s100,stored_100_seed_3,3,vit_base_patch16_224,cls,layer_11,100,20,0.01,occlusion,5.0,2,0.5,0.8805371192489367,0.11946288075106329,0.02269471579671941,0.02269471579671941,73.0,40.0
occ50_dnoise001_s100,stored_100_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_0,100,20,0.01,occlusion,5.0,2,0.5,0.9956846849655193,0.0043153150344806225,0.0025134330253459808,0.0025134330253459808,2.0,0.0
occ50_dnoise001_s100,stored_100_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_1,100,20,0.01,occlusion,5.0,2,0.5,0.9956450226808288,0.0043549773191711785,0.0018475387778609815,0.0018475387778609815,2.0,0.0
occ50_dnoise001_s100,stored_100_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_2,100,20,0.01,occlusion,5.0,2,0.5,0.9881541687673054,0.011845831232694521,0.004614826492432604,0.004614826492432604,3.0,5.0
occ50_dnoise001_s100,stored_100_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_3,100,20,0.01,occlusion,5.0,2,0.5,0.977336409014952,0.02266359098504805,0.008063397826695629,0.008063397826695629,16.0,5.0
occ50_dnoise001_s100,stored_100_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_4,100,20,0.01,occlusion,5.0,2,0.5,0.9530370677869885,0.0469629322130117,0.01597057759945615,0.01597057759945615,55.00000000000001,5.0
occ50_dnoise001_s100,stored_100_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_5,100,20,0.01,occlusion,5.0,2,0.5,0.9183587864625511,0.08164121353744898,0.024897549242039966,0.024897549242039962,89.0,5.0
occ50_dnoise001_s100,stored_100_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_6,100,20,0.01,occlusion,5.0,2,0.5,0.9003414953286847,0.09965850467131533,0.026003145865894226,0.026003145865894226,93.0,10.0
occ50_dnoise001_s100,stored_100_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_7,100,20,0.01,occlusion,5.0,2,0.5,0.913022283326477,0.08697771667352294,0.020488721338636454,0.020488721338636454,84.0,10.0
occ50_dnoise001_s100,stored_100_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_8,100,20,0.01,occlusion,5.0,2,0.5,0.9377689167624372,0.06223108323756268,0.014592047160943927,0.014592047160943927,51.0,10.0
occ50_dnoise001_s100,stored_100_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_9,100,20,0.01,occlusion,5.0,2,0.5,0.9485676540864414,0.05143234591355852,0.011186814487117691,0.011186814487117691,28.999999999999996,10.0
occ50_dnoise001_s100,stored_100_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_10,100,20,0.01,occlusion,5.0,2,0.5,0.8826843768056304,0.11731562319436974,0.02971445544559827,0.02971445544559827,27.0,20.0
occ50_dnoise001_s100,stored_100_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_11,100,20,0.01,occlusion,5.0,2,0.5,0.5560393075381891,0.4439606924618109,0.07934516488408613,0.07934516488408613,42.0,55.00000000000001
occ50_dnoise001_s100,stored_100_seed_4,4,vit_base_patch16_224,cls,layer_0,100,20,0.01,occlusion,5.0,2,0.5,0.9997356058493541,0.0002643941506458031,0.0001919264722015779,0.0001919264722015779,0.0,0.0
occ50_dnoise001_s100,stored_100_seed_4,4,vit_base_patch16_224,cls,layer_1,100,20,0.01,occlusion,5.0,2,0.5,0.9978104779483298,0.0021895220516703257,0.0010268039161562149,0.0010268039161562149,1.0,0.0
occ50_dnoise001_s100,stored_100_seed_4,4,vit_base_patch16_224,cls,layer_2,100,20,0.01,occlusion,5.0,2,0.5,0.9971266306626888,0.0028733693373112546,0.0011408058162596852,0.0011408058162596852,1.0,0.0
occ50_dnoise001_s100,stored_100_seed_4,4,vit_base_patch16_224,cls,layer_3,100,20,0.01,occlusion,5.0,2,0.5,0.9937473817961059,0.006252618203894229,0.0019069714316610306,0.0019069714316610304,4.0,0.0
occ50_dnoise001_s100,stored_100_seed_4,4,vit_base_patch16_224,cls,layer_4,100,20,0.01,occlusion,5.0,2,0.5,0.985189210511803,0.014810789488197078,0.0050534611173488125,0.0050534611173488125,8.0,0.0
occ50_dnoise001_s100,stored_100_seed_4,4,vit_base_patch16_224,cls,layer_5,100,20,0.01,occlusion,5.0,2,0.5,0.9655318926000565,0.03446810739994365,0.009541131915404587,0.009541131915404589,38.0,5.0
occ50_dnoise001_s100,stored_100_seed_4,4,vit_base_patch16_224,cls,layer_6,100,20,0.01,occlusion,5.0,2,0.5,0.9378976824157658,0.062102317584234346,0.016619620069783486,0.016619620069783486,57.99999999999999,10.0
occ50_dnoise001_s100,stored_100_seed_4,4,vit_base_patch16_224,cls,layer_7,100,20,0.01,occlusion,5.0,2,0.5,0.9509015210236094,0.049098478976390525,0.010837575842969623,0.010837575842969623,38.0,5.0
occ50_dnoise001_s100,stored_100_seed_4,4,vit_base_patch16_224,cls,layer_8,100,20,0.01,occlusion,5.0,2,0.5,0.9559298357843315,0.0440701642156684,0.00790285981012244,0.00790285981012244,26.0,5.0
occ50_dnoise001_s100,stored_100_seed_4,4,vit_base_patch16_224,cls,layer_9,100,20,0.01,occlusion,5.0,2,0.5,0.9489232087694234,0.05107679123057677,0.009308165627871581,0.009308165627871581,27.0,35.0
occ50_dnoise001_s100,stored_100_seed_4,4,vit_base_patch16_224,cls,layer_10,100,20,0.01,occlusion,5.0,2,0.5,0.8522354287694637,0.14776457123053624,0.037211498010836945,0.037211498010836945,56.99999999999999,50.0
occ50_dnoise001_s100,stored_100_seed_4,4,vit_base_patch16_224,cls,layer_11,100,20,0.01,occlusion,5.0,2,0.5,0.8811112792206628,0.11888872077933711,0.02278674882436805,0.02278674882436805,66.0,45.0
occ50_dnoise001_s100,stored_100_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_0,100,20,0.01,occlusion,5.0,2,0.5,0.995678843644345,0.004321156355654896,0.00251346072104382,0.00251346072104382,4.0,0.0
occ50_dnoise001_s100,stored_100_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_1,100,20,0.01,occlusion,5.0,2,0.5,0.9957552199734739,0.004244780026526199,0.00172826606821753,0.00172826606821753,3.0,0.0
occ50_dnoise001_s100,stored_100_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_2,100,20,0.01,occlusion,5.0,2,0.5,0.9886709555686596,0.011329044431340307,0.004173198393742669,0.004173198393742668,6.0,0.0
occ50_dnoise001_s100,stored_100_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_3,100,20,0.01,occlusion,5.0,2,0.5,0.9780771366816001,0.02192286331839989,0.007632083023326106,0.007632083023326106,15.0,0.0
occ50_dnoise001_s100,stored_100_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_4,100,20,0.01,occlusion,5.0,2,0.5,0.95452188253295,0.045478117467049814,0.015398429968158519,0.015398429968158519,52.0,10.0
occ50_dnoise001_s100,stored_100_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_5,100,20,0.01,occlusion,5.0,2,0.5,0.9209291388500735,0.07907086114992638,0.024197104650482096,0.024197104650482096,86.0,5.0
occ50_dnoise001_s100,stored_100_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_6,100,20,0.01,occlusion,5.0,2,0.5,0.9020771869337112,0.09792281306628889,0.025176055835450507,0.025176055835450507,92.0,5.0
occ50_dnoise001_s100,stored_100_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_7,100,20,0.01,occlusion,5.0,2,0.5,0.9139084184383394,0.08609158156166055,0.02048133125954837,0.02048133125954837,79.0,5.0
occ50_dnoise001_s100,stored_100_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_8,100,20,0.01,occlusion,5.0,2,0.5,0.938186743468496,0.06181325653150405,0.014618921571557163,0.014618921571557163,50.0,5.0
occ50_dnoise001_s100,stored_100_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_9,100,20,0.01,occlusion,5.0,2,0.5,0.9485824483834088,0.05141755161659119,0.011144067049422416,0.011144067049422416,34.0,5.0
occ50_dnoise001_s100,stored_100_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_10,100,20,0.01,occlusion,5.0,2,0.5,0.8835516151485467,0.11644838485145315,0.029305350379777263,0.029305350379777263,28.000000000000004,35.0
