setting_name,split_label,split_seed,model_name,pooling,layer,dam_n,dam_beta,dam_alpha,dam_lmbda,dam_steps_multiplier,n_stored,n_probe,decision_noise_std,corruption_mode,noise_std,max_shift,occlusion_frac,neurons,mean_pairwise_cosine_similarity,mean_pairwise_cosine_distance,pairwise_cosine_similarity_std,pairwise_cosine_distance_std,ident_accuracy,gen_accuracy
occ50_dnoise001_s40,stored_40_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_3,8,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,0.9793441984582786,0.020655801541721447,0.006438713804467857,0.006438713804467857,85.0,13.750000000000002
occ50_dnoise001_s40,stored_40_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_4,8,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,0.9547792473683249,0.04522075263167515,0.015501738767785716,0.015501738767785716,100.0,20.0
occ50_dnoise001_s40,stored_40_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_5,8,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,0.9187969608301677,0.0812030391698323,0.02564169914381401,0.025641699143814006,100.0,12.5
occ50_dnoise001_s40,stored_40_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_6,8,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,0.9000825534315983,0.09991744656840157,0.02512828050939872,0.02512828050939872,100.0,8.75
occ50_dnoise001_s40,stored_40_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_7,8,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,0.9118475690989707,0.08815243090102934,0.020370944695166156,0.020370944695166156,100.0,13.750000000000002
occ50_dnoise001_s40,stored_40_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_8,8,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,0.9378855164382123,0.06211448356178777,0.014618819838717809,0.014618819838717809,95.0,16.25
occ50_dnoise001_s40,stored_40_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_9,8,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,0.9480067216163658,0.051993278383634225,0.010985257453341462,0.010985257453341462,82.5,25.0
occ50_dnoise001_s40,stored_40_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_10,8,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,0.8820625456561755,0.1179374543438246,0.028417166916793118,0.028417166916793118,50.0,35.0
occ50_dnoise001_s40,stored_40_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_11,8,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,0.553661573409393,0.4463384265906069,0.08444983207927717,0.08444983207927717,65.0,57.49999999999999
occ50_dnoise001_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_0,2,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,0.9996831065972192,0.00031689340278073113,0.00024657614363836816,0.00024657614363836816,15.0,7.5
occ50_dnoise001_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_1,2,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,0.9976179364460642,0.0023820635539358137,0.0011547042203526052,0.0011547042203526054,22.5,10.0
occ50_dnoise001_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_2,2,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,0.9969202573288691,0.0030797426711308955,0.0012413207947665266,0.0012413207947665266,25.0,7.5
