category,split_label,split_seed,split_mode,model_name,pooling,layer,n_stored,n_probe,chance_accuracy,corruption_mode,corruption_label,noise_std,max_shift,occlusion_frac,mask_frac,n_chunks,affine_strength,decision_noise_std,ident_accuracy,ident_avg_target_sim,ident_avg_margin,gen_accuracy,gen_avg_target_sim,gen_avg_margin,gen_avg_retrieved_human_similarity,gen_avg_human_similarity_regret,gen_same_concept_accuracy,human_rdm_spearman,exact_accuracy,clean_reextract_accuracy,exact_avg_target_sim,clean_reextract_avg_target_sim
fruits,fold_1,1,balanced_exemplar_folds,vit_base_patch16_224,mean_tokens,layer_0,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,7.5,0.9306811206042767,-0.02417580857872963,5.0,0.9495175465941429,-0.02928432673215866,0.2895,0.5185555550000001,7.5,0.24912685388439104,100.0,100.0,1.000000038743019,1.000000038743019
fruits,fold_1,1,balanced_exemplar_folds,vit_base_patch16_224,mean_tokens,layer_11,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,68.75,0.8625203460454941,0.018406315147876738,50.0,0.8723654896020889,-0.012694890797138213,0.7270000000000001,0.081055555,80.0,0.33812198540930416,100.0,100.0,1.0000000402331353,1.0000000402331353
fruits,fold_1,1,balanced_exemplar_folds,vit_base_patch16_224,mean_tokens,layer_6,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,83.75,0.7490588285028934,0.03099215105175972,15.0,0.7715851932764053,-0.06372601687908172,0.46900000000000003,0.339055555,25.0,0.3793423417379676,100.0,100.0,1.00000002682209,1.00000002682209
fruits,fold_2,2,balanced_exemplar_folds,vit_base_patch16_224,mean_tokens,layer_0,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,8.75,0.9301611185073853,-0.022126907110214235,5.0,0.9439765170216561,-0.03494955897331238,0.30347222250000006,0.5113333325,7.5,0.24912685388439104,100.0,100.0,1.0000000312924384,1.0000000312924384
fruits,fold_2,2,balanced_exemplar_folds,vit_base_patch16_224,mean_tokens,layer_11,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,66.25,0.8556278005242348,0.01386517658829689,50.0,0.8801058053970336,-0.009874287247657775,0.71575,0.099055555,82.5,0.33812198540930416,100.0,100.0,1.0000000402331353,1.0000000402331353
fruits,fold_2,2,balanced_exemplar_folds,vit_base_patch16_224,mean_tokens,layer_6,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,77.5,0.7494974218308925,0.02863781675696373,12.5,0.758440075814724,-0.07650038003921508,0.4088333325,0.4059722225,15.0,0.3793423417379676,100.0,100.0,1.000000037252903,1.000000037252903
fruits,fold_0,0,balanced_exemplar_folds,convnext_tiny,auto,layer_0,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,1.25,0.9796204425394535,-0.010660458356142044,0.0,0.9916162475943565,-0.004620996117591858,0.21575000000000003,0.58375,2.5,0.18964198467740265,100.0,100.0,1.000000064074993,1.000000064074993
fruits,fold_0,0,balanced_exemplar_folds,convnext_tiny,auto,layer_2,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,1.25,0.9992042146623135,-0.00021468624472618104,0.0,0.9992574170231819,-0.00022943615913391114,0.21275000000000005,0.58675,0.0,0.37771508526430986,100.0,100.0,1.000000062584877,1.000000062584877
fruits,fold_0,0,balanced_exemplar_folds,convnext_tiny,auto,layer_3,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,78.75,0.7905553329735995,0.052620815113186836,42.5,0.7354856505990028,-0.041934142261743544,0.71,0.0895,82.5,0.2977464267259311,100.0,100.0,1.000000035762787,1.000000035762787
fruits,fold_1,1,balanced_exemplar_folds,convnext_tiny,auto,layer_0,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,2.5,0.9797296293079854,-0.009616880863904952,2.5,0.99154764264822,-0.004751169681549072,0.238,0.570055555,2.5,0.18964198467740265,100.0,100.0,1.0000000670552254,1.0000000670552254
fruits,fold_1,1,balanced_exemplar_folds,convnext_tiny,auto,layer_2,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,2.5,0.999193836003542,-0.00022293254733085632,0.0,0.9993174433708191,-0.00019102692604064942,0.19375000000000003,0.614305555,0.0,0.37771508526430986,100.0,100.0,1.0000000566244125,1.0000000566244125
fruits,fold_1,1,balanced_exemplar_folds,convnext_tiny,auto,layer_3,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,81.25,0.7879490196704865,0.053216155245900156,52.5,0.7456085495650768,-0.03390331566333771,0.716305555,0.09175000000000001,77.5,0.2977464267259311,100.0,100.0,1.0000000432133676,1.0000000432133676
fruits,fold_2,2,balanced_exemplar_folds,convnext_tiny,auto,layer_0,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,3.75,0.9789435535669326,-0.010909827798604966,0.0,0.9912401974201203,-0.00530637800693512,0.26075,0.554055555,2.5,0.18964198467740265,100.0,100.0,1.0000000655651093,1.0000000655651093
fruits,fold_2,2,balanced_exemplar_folds,convnext_tiny,auto,layer_2,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,2.5,0.9992031291127205,-6.984621286392212e-05,2.5,0.9992371365427971,-0.0002441003918647766,0.231194445,0.58361111,5.0,0.37771508526430986,100.0,100.0,1.0000000596046448,1.0000000596046448
fruits,fold_2,2,balanced_exemplar_folds,convnext_tiny,auto,layer_3,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,78.75,0.7878678064793349,0.03893607966601849,52.5,0.7707441926002503,-0.018059941381216048,0.6887222224999999,0.1260833325,75.0,0.2977464267259311,100.0,100.0,1.000000049173832,1.000000049173832
