setting_name,split_label,split_seed,model_name,pooling,layer,n_stored,n_probe,decision_noise_std,corruption_mode,noise_std,max_shift,occlusion_frac,ident_accuracy,gen_accuracy
occ50_dnoise001_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_11,40,80,0.01,occlusion,5.0,2,0.5,90.0,42.5
occ50_dnoise001_s40,stored_40_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_0,40,80,0.01,occlusion,5.0,2,0.5,7.5,1.25
occ50_dnoise001_s40,stored_40_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_1,40,80,0.01,occlusion,5.0,2,0.5,5.0,1.25
occ50_dnoise001_s40,stored_40_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_2,40,80,0.01,occlusion,5.0,2,0.5,12.5,1.25
occ50_dnoise001_s40,stored_40_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_3,40,80,0.01,occlusion,5.0,2,0.5,27.500000000000004,1.25
occ50_dnoise001_s40,stored_40_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_4,40,80,0.01,occlusion,5.0,2,0.5,82.5,3.75
occ50_dnoise001_s40,stored_40_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_5,40,80,0.01,occlusion,5.0,2,0.5,97.5,2.5
occ50_dnoise001_s40,stored_40_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_6,40,80,0.01,occlusion,5.0,2,0.5,100.0,3.75
occ50_dnoise001_s40,stored_40_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_7,40,80,0.01,occlusion,5.0,2,0.5,95.0,3.75
occ50_dnoise001_s40,stored_40_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_8,40,80,0.01,occlusion,5.0,2,0.5,85.0,5.0
occ50_dnoise001_s40,stored_40_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_9,40,80,0.01,occlusion,5.0,2,0.5,57.49999999999999,6.25
occ50_dnoise001_s40,stored_40_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_10,40,80,0.01,occlusion,5.0,2,0.5,50.0,15.0
occ50_dnoise001_s40,stored_40_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_11,40,80,0.01,occlusion,5.0,2,0.5,60.0,46.25
occ50_dnoise001_s40,stored_40_seed_2,2,vit_base_patch16_224,cls,layer_0,40,80,0.01,occlusion,5.0,2,0.5,2.5,3.75
occ50_dnoise001_s40,stored_40_seed_2,2,vit_base_patch16_224,cls,layer_1,40,80,0.01,occlusion,5.0,2,0.5,5.0,3.75
occ50_dnoise001_s40,stored_40_seed_2,2,vit_base_patch16_224,cls,layer_2,40,80,0.01,occlusion,5.0,2,0.5,5.0,3.75
occ50_dnoise001_s40,stored_40_seed_2,2,vit_base_patch16_224,cls,layer_3,40,80,0.01,occlusion,5.0,2,0.5,10.0,3.75
occ50_dnoise001_s40,stored_40_seed_2,2,vit_base_patch16_224,cls,layer_4,40,80,0.01,occlusion,5.0,2,0.5,20.0,3.75
occ50_dnoise001_s40,stored_40_seed_2,2,vit_base_patch16_224,cls,layer_5,40,80,0.01,occlusion,5.0,2,0.5,55.00000000000001,3.75
occ50_dnoise001_s40,stored_40_seed_2,2,vit_base_patch16_224,cls,layer_6,40,80,0.01,occlusion,5.0,2,0.5,75.0,8.75
occ50_dnoise001_s40,stored_40_seed_2,2,vit_base_patch16_224,cls,layer_7,40,80,0.01,occlusion,5.0,2,0.5,57.49999999999999,7.5
occ50_dnoise001_s40,stored_40_seed_2,2,vit_base_patch16_224,cls,layer_8,40,80,0.01,occlusion,5.0,2,0.5,50.0,8.75
occ50_dnoise001_s40,stored_40_seed_2,2,vit_base_patch16_224,cls,layer_9,40,80,0.01,occlusion,5.0,2,0.5,50.0,20.0
occ50_dnoise001_s40,stored_40_seed_2,2,vit_base_patch16_224,cls,layer_10,40,80,0.01,occlusion,5.0,2,0.5,75.0,45.0
occ50_dnoise001_s40,stored_40_seed_2,2,vit_base_patch16_224,cls,layer_11,40,80,0.01,occlusion,5.0,2,0.5,82.5,42.5
occ50_dnoise001_s40,stored_40_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_0,40,80,0.01,occlusion,5.0,2,0.5,5.0,3.75
occ50_dnoise001_s40,stored_40_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_1,40,80,0.01,occlusion,5.0,2,0.5,7.5,3.75
occ50_dnoise001_s40,stored_40_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_2,40,80,0.01,occlusion,5.0,2,0.5,15.0,3.75
occ50_dnoise001_s40,stored_40_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_3,40,80,0.01,occlusion,5.0,2,0.5,30.0,2.5
occ50_dnoise001_s40,stored_40_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_4,40,80,0.01,occlusion,5.0,2,0.5,75.0,3.75
occ50_dnoise001_s40,stored_40_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_5,40,80,0.01,occlusion,5.0,2,0.5,90.0,3.75
occ50_dnoise001_s40,stored_40_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_6,40,80,0.01,occlusion,5.0,2,0.5,97.5,6.25
occ50_dnoise001_s40,stored_40_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_7,40,80,0.01,occlusion,5.0,2,0.5,90.0,3.75
occ50_dnoise001_s40,stored_40_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_8,40,80,0.01,occlusion,5.0,2,0.5,72.5,1.25
occ50_dnoise001_s40,stored_40_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_9,40,80,0.01,occlusion,5.0,2,0.5,45.0,3.75
occ50_dnoise001_s40,stored_40_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_10,40,80,0.01,occlusion,5.0,2,0.5,42.5,16.25
occ50_dnoise001_s40,stored_40_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_11,40,80,0.01,occlusion,5.0,2,0.5,57.49999999999999,52.5
occ50_dnoise001_s40,stored_40_seed_3,3,vit_base_patch16_224,cls,layer_0,40,80,0.01,occlusion,5.0,2,0.5,0.0,2.5
occ50_dnoise001_s40,stored_40_seed_3,3,vit_base_patch16_224,cls,layer_1,40,80,0.01,occlusion,5.0,2,0.5,0.0,2.5
occ50_dnoise001_s40,stored_40_seed_3,3,vit_base_patch16_224,cls,layer_2,40,80,0.01,occlusion,5.0,2,0.5,0.0,1.25
occ50_dnoise001_s40,stored_40_seed_3,3,vit_base_patch16_224,cls,layer_3,40,80,0.01,occlusion,5.0,2,0.5,2.5,1.25
occ50_dnoise001_s40,stored_40_seed_3,3,vit_base_patch16_224,cls,layer_4,40,80,0.01,occlusion,5.0,2,0.5,20.0,1.25
occ50_dnoise001_s40,stored_40_seed_3,3,vit_base_patch16_224,cls,layer_5,40,80,0.01,occlusion,5.0,2,0.5,52.5,5.0
occ50_dnoise001_s40,stored_40_seed_3,3,vit_base_patch16_224,cls,layer_6,40,80,0.01,occlusion,5.0,2,0.5,82.5,6.25
occ50_dnoise001_s40,stored_40_seed_3,3,vit_base_patch16_224,cls,layer_7,40,80,0.01,occlusion,5.0,2,0.5,60.0,10.0
occ50_dnoise001_s40,stored_40_seed_3,3,vit_base_patch16_224,cls,layer_8,40,80,0.01,occlusion,5.0,2,0.5,55.00000000000001,11.25
occ50_dnoise001_s40,stored_40_seed_3,3,vit_base_patch16_224,cls,layer_9,40,80,0.01,occlusion,5.0,2,0.5,55.00000000000001,17.5
occ50_dnoise001_s40,stored_40_seed_3,3,vit_base_patch16_224,cls,layer_10,40,80,0.01,occlusion,5.0,2,0.5,70.0,48.75
occ50_dnoise001_s40,stored_40_seed_3,3,vit_base_patch16_224,cls,layer_11,40,80,0.01,occlusion,5.0,2,0.5,85.0,47.5
occ50_dnoise001_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_0,40,80,0.01,occlusion,5.0,2,0.5,0.0,2.5
occ50_dnoise001_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_1,40,80,0.01,occlusion,5.0,2,0.5,0.0,2.5
occ50_dnoise001_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_2,40,80,0.01,occlusion,5.0,2,0.5,15.0,1.25
occ50_dnoise001_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_3,40,80,0.01,occlusion,5.0,2,0.5,25.0,2.5
occ50_dnoise001_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_4,40,80,0.01,occlusion,5.0,2,0.5,75.0,1.25
occ50_dnoise001_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_5,40,80,0.01,occlusion,5.0,2,0.5,95.0,5.0
occ50_dnoise001_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_6,40,80,0.01,occlusion,5.0,2,0.5,97.5,5.0
occ50_dnoise001_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_7,40,80,0.01,occlusion,5.0,2,0.5,92.5,5.0
occ50_dnoise001_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_8,40,80,0.01,occlusion,5.0,2,0.5,72.5,2.5
occ50_dnoise001_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_9,40,80,0.01,occlusion,5.0,2,0.5,42.5,8.75
occ50_dnoise001_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_10,40,80,0.01,occlusion,5.0,2,0.5,30.0,30.0
occ50_dnoise001_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_11,40,80,0.01,occlusion,5.0,2,0.5,52.5,63.74999999999999
occ50_dnoise001_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_0,40,80,0.01,occlusion,5.0,2,0.5,0.0,2.5
occ50_dnoise001_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_1,40,80,0.01,occlusion,5.0,2,0.5,2.5,1.25
occ50_dnoise001_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_2,40,80,0.01,occlusion,5.0,2,0.5,2.5,1.25
occ50_dnoise001_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_3,40,80,0.01,occlusion,5.0,2,0.5,5.0,1.25
occ50_dnoise001_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_4,40,80,0.01,occlusion,5.0,2,0.5,12.5,1.25
occ50_dnoise001_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_5,40,80,0.01,occlusion,5.0,2,0.5,42.5,1.25
occ50_dnoise001_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_6,40,80,0.01,occlusion,5.0,2,0.5,57.49999999999999,6.25
occ50_dnoise001_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_7,40,80,0.01,occlusion,5.0,2,0.5,35.0,7.5
occ50_dnoise001_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_8,40,80,0.01,occlusion,5.0,2,0.5,30.0,8.75
occ50_dnoise001_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_9,40,80,0.01,occlusion,5.0,2,0.5,35.0,18.75
occ50_dnoise001_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_10,40,80,0.01,occlusion,5.0,2,0.5,67.5,46.25
occ50_dnoise001_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_11,40,80,0.01,occlusion,5.0,2,0.5,80.0,47.5
occ50_dnoise001_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_0,40,80,0.01,occlusion,5.0,2,0.5,2.5,1.25
occ50_dnoise001_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_1,40,80,0.01,occlusion,5.0,2,0.5,5.0,1.25
occ50_dnoise001_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_2,40,80,0.01,occlusion,5.0,2,0.5,5.0,2.5
occ50_dnoise001_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_3,40,80,0.01,occlusion,5.0,2,0.5,20.0,2.5
occ50_dnoise001_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_4,40,80,0.01,occlusion,5.0,2,0.5,60.0,2.5
occ50_dnoise001_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_5,40,80,0.01,occlusion,5.0,2,0.5,90.0,1.25
occ50_dnoise001_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_6,40,80,0.01,occlusion,5.0,2,0.5,95.0,3.75
occ50_dnoise001_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_7,40,80,0.01,occlusion,5.0,2,0.5,87.5,2.5
occ50_dnoise001_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_8,40,80,0.01,occlusion,5.0,2,0.5,60.0,3.75
occ50_dnoise001_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_9,40,80,0.01,occlusion,5.0,2,0.5,27.500000000000004,7.5
occ50_dnoise001_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_10,40,80,0.01,occlusion,5.0,2,0.5,27.500000000000004,21.25
occ50_dnoise001_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_11,40,80,0.01,occlusion,5.0,2,0.5,50.0,55.00000000000001
