setting_name,split_label,split_seed,model_name,pooling,layer,n_stored,n_probe,decision_noise_std,corruption_mode,noise_std,max_shift,occlusion_frac,mean_pairwise_cosine_similarity,mean_pairwise_cosine_distance,pairwise_cosine_similarity_std,pairwise_cosine_distance_std,ident_accuracy,gen_accuracy
occ50_dnoise001_s80,stored_80_seed_2,2,vit_base_patch16_224,cls,layer_6,80,40,0.01,occlusion,5.0,2,0.5,0.9368565229026171,0.06314347709738295,0.01742689839047235,0.01742689839047235,58.75,7.5
occ50_dnoise001_s80,stored_80_seed_2,2,vit_base_patch16_224,cls,layer_7,80,40,0.01,occlusion,5.0,2,0.5,0.9502621598025032,0.04973784019749696,0.011373693632040847,0.011373693632040847,38.75,10.0
occ50_dnoise001_s80,stored_80_seed_2,2,vit_base_patch16_224,cls,layer_8,80,40,0.01,occlusion,5.0,2,0.5,0.9558057803609181,0.04419421963908172,0.008029758139228139,0.008029758139228139,32.5,12.5
occ50_dnoise001_s80,stored_80_seed_2,2,vit_base_patch16_224,cls,layer_9,80,40,0.01,occlusion,5.0,2,0.5,0.9494791149045199,0.05052088509548018,0.009423703619693802,0.009423703619693802,33.75,20.0
occ50_dnoise001_s80,stored_80_seed_2,2,vit_base_patch16_224,cls,layer_10,80,40,0.01,occlusion,5.0,2,0.5,0.8598622692520731,0.14013773074792696,0.03734883057514481,0.03734883057514481,56.25,52.5
occ50_dnoise001_s80,stored_80_seed_2,2,vit_base_patch16_224,cls,layer_11,80,40,0.01,occlusion,5.0,2,0.5,0.8817113565574303,0.1182886434425698,0.024581563510728526,0.024581563510728526,67.5,60.0
occ50_dnoise001_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_0,80,40,0.01,occlusion,5.0,2,0.5,0.9960726726043386,0.003927327395661327,0.0022380712649185744,0.0022380712649185744,2.5,5.0
occ50_dnoise001_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_1,80,40,0.01,occlusion,5.0,2,0.5,0.9957862907629631,0.004213709237036902,0.0018631682601198561,0.0018631682601198563,2.5,5.0
occ50_dnoise001_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_2,80,40,0.01,occlusion,5.0,2,0.5,0.9883577442624899,0.011642255737509962,0.004708343756724662,0.004708343756724662,10.0,5.0
occ50_dnoise001_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_3,80,40,0.01,occlusion,5.0,2,0.5,0.9774112779613127,0.022588722038687403,0.008417952245903765,0.008417952245903765,17.5,5.0
occ50_dnoise001_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_4,80,40,0.01,occlusion,5.0,2,0.5,0.9533500136244194,0.04664998637558075,0.016140915352336305,0.016140915352336305,56.25,0.0
occ50_dnoise001_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_5,80,40,0.01,occlusion,5.0,2,0.5,0.9185656743752276,0.08143432562477246,0.02427745952117608,0.02427745952117608,90.0,5.0
occ50_dnoise001_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_6,80,40,0.01,occlusion,5.0,2,0.5,0.9001650184283968,0.09983498157160312,0.025482245687647297,0.0254822456876473,91.25,5.0
occ50_dnoise001_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_7,80,40,0.01,occlusion,5.0,2,0.5,0.9112270438289896,0.08877295617101051,0.022297007812489066,0.022297007812489066,90.0,2.5
occ50_dnoise001_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_8,80,40,0.01,occlusion,5.0,2,0.5,0.9369841170585975,0.06301588294140263,0.01582858753211525,0.01582858753211525,55.00000000000001,5.0
occ50_dnoise001_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_9,80,40,0.01,occlusion,5.0,2,0.5,0.94863887243224,0.051361127567760075,0.011912855774378115,0.011912855774378115,30.0,7.5
occ50_dnoise001_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_10,80,40,0.01,occlusion,5.0,2,0.5,0.8855887377653374,0.11441126223466261,0.028601557100212827,0.028601557100212827,32.5,20.0
occ50_dnoise001_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_11,80,40,0.01,occlusion,5.0,2,0.5,0.5639473038088425,0.4360526961911575,0.08310723964382596,0.08310723964382596,43.75,55.00000000000001
occ50_dnoise001_s80,stored_80_seed_3,3,vit_base_patch16_224,cls,layer_0,80,40,0.01,occlusion,5.0,2,0.5,0.9997433623115164,0.0002566376884836469,0.00017777350560998568,0.00017777350560998568,1.25,0.0
occ50_dnoise001_s80,stored_80_seed_3,3,vit_base_patch16_224,cls,layer_1,80,40,0.01,occlusion,5.0,2,0.5,0.9978346059271473,0.0021653940728524968,0.0010469616710937263,0.0010469616710937263,1.25,0.0
occ50_dnoise001_s80,stored_80_seed_3,3,vit_base_patch16_224,cls,layer_2,80,40,0.01,occlusion,5.0,2,0.5,0.9971321644388882,0.0028678355611118033,0.0011771031435078828,0.0011771031435078828,1.25,0.0
occ50_dnoise001_s80,stored_80_seed_3,3,vit_base_patch16_224,cls,layer_3,80,40,0.01,occlusion,5.0,2,0.5,0.9935707279038709,0.006429272096129051,0.0021761124122593985,0.0021761124122593985,1.25,0.0
occ50_dnoise001_s80,stored_80_seed_3,3,vit_base_patch16_224,cls,layer_4,80,40,0.01,occlusion,5.0,2,0.5,0.9847827214911952,0.015217278508804763,0.0056764013007260875,0.005676401300726087,12.5,0.0
