setting_name,split_label,split_seed,model_name,pooling,layer,n_stored,n_probe,decision_noise_std,corruption_mode,noise_std,max_shift,occlusion_frac,ident_accuracy,gen_accuracy
hard_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_0,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,1.25,0.0
hard_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_1,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,0.0,0.0
hard_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_2,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,1.25,0.0
hard_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_3,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,2.5,0.0
hard_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_4,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,7.5,0.0
hard_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_5,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,26.25,0.0
hard_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_6,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,37.5,2.5
hard_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_7,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,26.25,5.0
hard_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_8,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,22.5,5.0
hard_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_9,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,25.0,20.0
hard_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_10,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,62.5,57.49999999999999
hard_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_11,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,67.5,50.0
hard_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_0,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,1.25,0.0
hard_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_1,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,1.25,0.0
hard_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_2,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,3.75,0.0
hard_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_3,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,8.75,0.0
hard_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_4,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,8.75,0.0
hard_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_5,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,10.0,0.0
hard_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_6,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,11.25,5.0
hard_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_7,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,17.5,5.0
hard_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_8,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,22.5,0.0
hard_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_9,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,12.5,5.0
hard_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_10,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,18.75,25.0
hard_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_11,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,31.25,62.5
hard_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_0,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,2.5,2.5
hard_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_1,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,2.5,0.0
hard_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_2,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,2.5,0.0
hard_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_3,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,5.0,2.5
hard_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_4,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,7.5,5.0
hard_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_5,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,18.75,5.0
hard_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_6,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,37.5,7.5
hard_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_7,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,25.0,10.0
hard_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_8,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,20.0,15.0
hard_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_9,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,26.25,22.5
hard_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_10,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,62.5,62.5
hard_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_11,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,63.74999999999999,65.0
hard_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_0,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,2.5,0.0
hard_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_1,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,2.5,0.0
hard_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_2,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,6.25,0.0
hard_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_3,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,6.25,2.5
hard_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_4,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,11.25,5.0
hard_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_5,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,8.75,2.5
hard_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_6,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,6.25,0.0
hard_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_7,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,27.500000000000004,0.0
hard_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_8,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,21.25,0.0
hard_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_9,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,16.25,7.5
hard_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_10,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,22.5,20.0
hard_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_11,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,41.25,57.49999999999999
hard_s80,stored_80_seed_2,2,vit_base_patch16_224,cls,layer_0,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,2.5,7.5
hard_s80,stored_80_seed_2,2,vit_base_patch16_224,cls,layer_1,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,2.5,5.0
hard_s80,stored_80_seed_2,2,vit_base_patch16_224,cls,layer_2,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,2.5,5.0
hard_s80,stored_80_seed_2,2,vit_base_patch16_224,cls,layer_3,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,3.75,5.0
hard_s80,stored_80_seed_2,2,vit_base_patch16_224,cls,layer_4,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,8.75,7.5
hard_s80,stored_80_seed_2,2,vit_base_patch16_224,cls,layer_5,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,23.75,5.0
hard_s80,stored_80_seed_2,2,vit_base_patch16_224,cls,layer_6,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,38.75,7.5
hard_s80,stored_80_seed_2,2,vit_base_patch16_224,cls,layer_7,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,26.25,10.0
hard_s80,stored_80_seed_2,2,vit_base_patch16_224,cls,layer_8,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,22.5,12.5
hard_s80,stored_80_seed_2,2,vit_base_patch16_224,cls,layer_9,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,27.500000000000004,20.0
hard_s80,stored_80_seed_2,2,vit_base_patch16_224,cls,layer_10,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,57.49999999999999,52.5
hard_s80,stored_80_seed_2,2,vit_base_patch16_224,cls,layer_11,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,66.25,60.0
hard_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_0,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,2.5,5.0
hard_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_1,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,2.5,5.0
hard_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_2,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,7.5,5.0
hard_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_3,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,6.25,5.0
hard_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_4,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,8.75,0.0
hard_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_5,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,8.75,5.0
hard_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_6,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,10.0,5.0
hard_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_7,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,16.25,2.5
hard_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_8,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,17.5,5.0
hard_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_9,80,40,0.01,noise_shift_occlusion,5.0,2,0.5,20.0,7.5
