category,split_label,split_seed,split_mode,model_name,pooling,layer,n_stored,n_probe,chance_accuracy,corruption_mode,corruption_label,noise_std,max_shift,occlusion_frac,mask_frac,n_chunks,affine_strength,decision_noise_std,ident_accuracy,ident_avg_target_sim,ident_avg_margin,gen_accuracy,gen_avg_target_sim,gen_avg_margin,gen_avg_retrieved_human_similarity,gen_avg_human_similarity_regret,gen_same_concept_accuracy,human_rdm_spearman,exact_accuracy,clean_reextract_accuracy,exact_avg_target_sim,clean_reextract_avg_target_sim
fruits,fold_1,1,balanced_exemplar_folds,vit_base_patch16_224,mean_tokens,layer_6,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,83.75,0.7490588247799578,0.030992161224055386,15.0,0.7715851785679868,-0.06372603004783009,0.46900000000000003,0.339055555,25.0,0.37934279661768106,100.0,100.0,1.000000021605685,1.000000021605685
fruits,fold_2,2,balanced_exemplar_folds,vit_base_patch16_224,mean_tokens,layer_0,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,8.75,0.9301611053762503,-0.02212691318231767,5.0,0.943976507426245,-0.03494956937353999,0.30347222250000006,0.5113333325,7.5,0.2491273523623435,100.0,100.0,1.0000000290562654,1.0000000290562654
fruits,fold_2,2,balanced_exemplar_folds,vit_base_patch16_224,mean_tokens,layer_11,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,66.25,0.8556278007920752,0.013865175695275789,50.0,0.8801058143625818,-0.009874287835166886,0.71575,0.099055555,82.5,0.33812324222519313,100.0,100.0,1.000000033526614,1.000000033526614
fruits,fold_2,2,balanced_exemplar_folds,vit_base_patch16_224,mean_tokens,layer_6,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,77.5,0.7494974134191271,0.028637813866517398,12.5,0.7584400741648489,-0.07650038338381233,0.4088333325,0.4059722225,15.0,0.37934279661768106,100.0,100.0,1.000000028311208,1.000000028311208
fruits,fold_0,0,balanced_exemplar_folds,convnext_tiny,auto,layer_0,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,1.25,0.9796204276548692,-0.010660493467439485,0.0,0.9916162444646677,-0.0046209991160993,0.21575000000000003,0.58375,2.5,0.18964198467740265,100.0,100.0,1.0000000342716724,1.0000000342716724
fruits,fold_0,0,balanced_exemplar_folds,convnext_tiny,auto,layer_2,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,1.25,0.999204213874551,-0.00021469451758115293,0.0,0.9992574020925673,-0.00022946894466177036,0.21275000000000005,0.58675,0.0,0.37771650462440576,100.0,100.0,1.0000000558783566,1.0000000558783566
fruits,fold_0,0,balanced_exemplar_folds,convnext_tiny,auto,layer_3,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,78.75,0.7905553308959272,0.052620814163945574,42.5,0.7354856409279477,-0.041934140171901946,0.71,0.0895,82.5,0.2977470615311246,100.0,100.0,1.000000026076033,1.000000026076033
fruits,fold_1,1,balanced_exemplar_folds,convnext_tiny,auto,layer_0,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,2.5,0.9797296231957361,-0.009616930963963186,2.5,0.9915476349447495,-0.00475116389488324,0.238,0.570055555,2.5,0.18964198467740265,100.0,100.0,1.0000000402321372,1.0000000402321372
fruits,fold_1,1,balanced_exemplar_folds,convnext_tiny,auto,layer_2,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,2.5,0.9991938396946802,-0.00022293113287665117,0.0,0.9993174537741639,-0.00019100308824898936,0.19375000000000003,0.614305555,0.0,0.37771650462440576,100.0,100.0,1.0000000469376598,1.0000000469376598
fruits,fold_1,1,balanced_exemplar_folds,convnext_tiny,auto,layer_3,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,81.25,0.7879490204835895,0.053216157986090994,52.5,0.7456085379840813,-0.033903308870322384,0.716305555,0.09175000000000001,77.5,0.2977470615311246,100.0,100.0,1.0000000260760329,1.0000000260760329
fruits,fold_2,2,balanced_exemplar_folds,convnext_tiny,auto,layer_0,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,3.75,0.9789435513175464,-0.010909827329149292,0.0,0.9912401776689432,-0.005306393111535454,0.26075,0.554055555,2.5,0.18964198467740265,100.0,100.0,1.0000000357617889,1.0000000357617889
fruits,fold_2,2,balanced_exemplar_folds,convnext_tiny,auto,layer_2,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,2.5,0.9992031231120612,-6.985368296922728e-05,2.5,0.999237133525577,-0.00024409891816009054,0.231194445,0.58361111,5.0,0.37771650462440576,100.0,100.0,1.0000000447024862,1.0000000447024862
fruits,fold_2,2,balanced_exemplar_folds,convnext_tiny,auto,layer_3,80,40,1.25,noise_shift_occlusion,noise5_shift2_occ0.5_dnoise0.01,5.0,2,0.5,0.3,6,0.05,0.01,78.75,0.7878678043016049,0.038936086386126265,52.5,0.7707441839701016,-0.0180599359600384,0.6887222224999999,0.1260833325,75.0,0.2977470615311246,100.0,100.0,1.0000000283112072,1.0000000283112072
