setting_name,split_label,split_seed,model_name,pooling,layer,dam_n,dam_beta,dam_alpha,dam_lmbda,dam_steps_multiplier,n_stored,n_probe,decision_noise_std,corruption_mode,noise_std,max_shift,occlusion_frac,neurons,mean_pairwise_cosine_similarity,mean_pairwise_cosine_distance,pairwise_cosine_similarity_std,pairwise_cosine_distance_std,ident_accuracy,gen_accuracy
easy_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_0,6,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.99973059700318,0.0002694029968200553,0.0001994058583444682,0.0001994058583444682,100.0,0.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_1,6,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9977653709955641,0.0022346290044360333,0.001065972607687873,0.0010659726076878732,100.0,5.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_2,6,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9970482717241967,0.0029517282758031948,0.0012199411229808377,0.0012199411229808377,100.0,5.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_3,6,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9934830235354996,0.006516976464500437,0.002169520091799863,0.002169520091799863,95.0,7.5
easy_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_4,6,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9846066523088003,0.015393347691199736,0.005529756995565557,0.005529756995565557,97.5,7.5
easy_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_5,6,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9649345743527975,0.03506542564720259,0.010101479776820809,0.010101479776820809,98.75,2.5
easy_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_6,6,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9371923684863389,0.06280763151366107,0.017275671598059608,0.017275671598059605,98.75,7.5
easy_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_7,6,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9494741265543784,0.05052587344562164,0.011758468141307375,0.011758468141307375,100.0,10.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_8,6,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9546773962328361,0.04532260376716392,0.008576085973975711,0.008576085973975711,100.0,20.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_9,6,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.948219208116985,0.051780791883014966,0.00962909844335825,0.00962909844335825,100.0,50.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_10,6,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.8530090026943087,0.1469909973056912,0.0364411172661316,0.0364411172661316,100.0,57.49999999999999
easy_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_11,6,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.881036275217115,0.11896372478288508,0.02383691321229146,0.02383691321229146,100.0,62.5
easy_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_0,8,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.99973059700318,0.0002694029968200553,0.0001994058583444682,0.0001994058583444682,100.0,0.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_1,8,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9977653709955641,0.0022346290044360333,0.001065972607687873,0.0010659726076878732,100.0,5.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_2,8,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9970482717241967,0.0029517282758031948,0.0012199411229808377,0.0012199411229808377,100.0,5.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_3,8,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9934830235354996,0.006516976464500437,0.002169520091799863,0.002169520091799863,95.0,5.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_4,8,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9846066523088003,0.015393347691199736,0.005529756995565557,0.005529756995565557,97.5,7.5
easy_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_5,8,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9649345743527975,0.03506542564720259,0.010101479776820809,0.010101479776820809,98.75,5.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_6,8,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9371923684863389,0.06280763151366107,0.017275671598059608,0.017275671598059605,98.75,7.5
easy_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_7,8,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9494741265543784,0.05052587344562164,0.011758468141307375,0.011758468141307375,100.0,10.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_8,8,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9546773962328361,0.04532260376716392,0.008576085973975711,0.008576085973975711,100.0,17.5
easy_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_9,8,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.948219208116985,0.051780791883014966,0.00962909844335825,0.00962909844335825,100.0,50.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_10,8,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.8530090026943087,0.1469909973056912,0.0364411172661316,0.0364411172661316,100.0,60.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_11,8,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.881036275217115,0.11896372478288508,0.02383691321229146,0.02383691321229146,100.0,65.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_0,2,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9957039617851003,0.004296038214899554,0.0025645600050321032,0.0025645600050321032,100.0,2.5
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_1,2,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9956279237403514,0.004372076259648708,0.0018852585128285816,0.0018852585128285814,98.75,5.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_2,2,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9883527810213063,0.011647218978693688,0.004566830493825779,0.004566830493825779,55.00000000000001,7.5
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_3,2,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9774881653027494,0.02251183469725068,0.00788650624206971,0.00788650624206971,33.75,5.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_4,2,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9535691759614017,0.04643082403859831,0.015769077800522877,0.015769077800522877,12.5,5.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_5,2,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9189416878798485,0.08105831212015158,0.02336620818555723,0.02336620818555723,11.25,5.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_6,2,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9004041981029196,0.09959580189708045,0.024680968682924954,0.024680968682924954,8.75,5.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_7,2,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9112428062101068,0.0887571937898933,0.02152632485302781,0.02152632485302781,30.0,5.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_8,2,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9366333697151409,0.06336663028485914,0.015433050906008603,0.015433050906008603,77.5,7.5
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_9,2,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9470902424611092,0.05290975753889076,0.01170228886846556,0.011702288868465562,95.0,10.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_10,2,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.8825059547268608,0.1174940452731393,0.029307387927535507,0.029307387927535507,98.75,27.500000000000004
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_11,2,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.5585098777987391,0.44149012220126094,0.07957550213839165,0.07957550213839165,100.0,60.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_0,4,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9957039617851003,0.004296038214899554,0.0025645600050321032,0.0025645600050321032,100.0,5.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_1,4,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9956279237403514,0.004372076259648708,0.0018852585128285816,0.0018852585128285814,98.75,5.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_2,4,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9883527810213063,0.011647218978693688,0.004566830493825779,0.004566830493825779,57.49999999999999,7.5
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_3,4,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9774881653027494,0.02251183469725068,0.00788650624206971,0.00788650624206971,35.0,5.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_4,4,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9535691759614017,0.04643082403859831,0.015769077800522877,0.015769077800522877,12.5,5.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_5,4,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9189416878798485,0.08105831212015158,0.02336620818555723,0.02336620818555723,11.25,5.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_6,4,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9004041981029196,0.09959580189708045,0.024680968682924954,0.024680968682924954,8.75,5.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_7,4,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9112428062101068,0.0887571937898933,0.02152632485302781,0.02152632485302781,30.0,2.5
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_8,4,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9366333697151409,0.06336663028485914,0.015433050906008603,0.015433050906008603,77.5,7.5
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_9,4,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9470902424611092,0.05290975753889076,0.01170228886846556,0.011702288868465562,95.0,10.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_10,4,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.8825059547268608,0.1174940452731393,0.029307387927535507,0.029307387927535507,98.75,27.500000000000004
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_11,4,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.5585098777987391,0.44149012220126094,0.07957550213839165,0.07957550213839165,100.0,57.49999999999999
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_0,6,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9957039617851003,0.004296038214899554,0.0025645600050321032,0.0025645600050321032,100.0,5.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_1,6,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9956279237403514,0.004372076259648708,0.0018852585128285816,0.0018852585128285814,98.75,5.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_2,6,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9883527810213063,0.011647218978693688,0.004566830493825779,0.004566830493825779,56.25,7.5
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_3,6,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9774881653027494,0.02251183469725068,0.00788650624206971,0.00788650624206971,31.25,5.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_4,6,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9535691759614017,0.04643082403859831,0.015769077800522877,0.015769077800522877,12.5,5.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_5,6,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9189416878798485,0.08105831212015158,0.02336620818555723,0.02336620818555723,11.25,5.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_6,6,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9004041981029196,0.09959580189708045,0.024680968682924954,0.024680968682924954,10.0,5.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_7,6,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9112428062101068,0.0887571937898933,0.02152632485302781,0.02152632485302781,30.0,5.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_8,6,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9366333697151409,0.06336663028485914,0.015433050906008603,0.015433050906008603,76.25,7.5
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_9,6,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9470902424611092,0.05290975753889076,0.01170228886846556,0.011702288868465562,95.0,10.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_10,6,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.8825059547268608,0.1174940452731393,0.029307387927535507,0.029307387927535507,98.75,27.500000000000004
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_11,6,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.5585098777987391,0.44149012220126094,0.07957550213839165,0.07957550213839165,100.0,57.49999999999999
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_0,8,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9957039617851003,0.004296038214899554,0.0025645600050321032,0.0025645600050321032,100.0,2.5
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_1,8,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9956279237403514,0.004372076259648708,0.0018852585128285816,0.0018852585128285814,98.75,5.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_2,8,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9883527810213063,0.011647218978693688,0.004566830493825779,0.004566830493825779,52.5,7.5
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_3,8,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9774881653027494,0.02251183469725068,0.00788650624206971,0.00788650624206971,35.0,5.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_4,8,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9535691759614017,0.04643082403859831,0.015769077800522877,0.015769077800522877,12.5,5.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_5,8,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9189416878798485,0.08105831212015158,0.02336620818555723,0.02336620818555723,11.25,5.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_6,8,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9004041981029196,0.09959580189708045,0.024680968682924954,0.024680968682924954,8.75,5.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_7,8,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9112428062101068,0.0887571937898933,0.02152632485302781,0.02152632485302781,30.0,2.5
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_8,8,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9366333697151409,0.06336663028485914,0.015433050906008603,0.015433050906008603,76.25,7.5
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_9,8,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9470902424611092,0.05290975753889076,0.01170228886846556,0.011702288868465562,95.0,10.0
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_10,8,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.8825059547268608,0.1174940452731393,0.029307387927535507,0.029307387927535507,98.75,27.500000000000004
easy_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_11,8,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.5585098777987391,0.44149012220126094,0.07957550213839165,0.07957550213839165,100.0,60.0
easy_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_0,2,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9997555785148808,0.00024442148511912194,0.00018724779942516144,0.00018724779942516144,100.0,5.0
easy_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_1,2,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9978574874286406,0.002142512571359526,0.0010864825186794414,0.0010864825186794414,100.0,7.5
easy_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_2,2,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9971104389232409,0.0028895610767591456,0.0012736176249240007,0.0012736176249240007,98.75,7.5
easy_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_3,2,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9935897569380255,0.00641024306197454,0.0021959149655069376,0.0021959149655069376,93.75,7.5
easy_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_4,2,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9846291064708349,0.015370893529165134,0.0057776809616672566,0.0057776809616672566,96.25,10.0
easy_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_5,2,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9648592491942247,0.03514075080577514,0.010422907569468624,0.010422907569468624,98.75,5.0
easy_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_6,2,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9373775771229025,0.06262242287709754,0.017310847697939686,0.017310847697939686,98.75,12.5
easy_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_7,2,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9500706773946982,0.04992932260530183,0.0114453321185385,0.0114453321185385,100.0,20.0
easy_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_8,2,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9551498563971514,0.044850143602848495,0.008419743844191127,0.008419743844191127,100.0,27.500000000000004
easy_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_9,2,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.9482610299006516,0.05173897009934829,0.009186350161843547,0.009186350161843547,100.0,40.0
easy_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_10,2,0.02,0.1,0.05,2,80,40,0.0,noise_shift,5.0,2,0.0,768,0.8567304953634486,0.14326950463655144,0.037498267398276906,0.037498267398276906,100.0,65.0
