setting_name,split_label,split_seed,model_name,pooling,layer,dam_n,dam_beta,dam_alpha,dam_lmbda,dam_steps_multiplier,n_stored,n_probe,decision_noise_std,corruption_mode,noise_std,max_shift,occlusion_frac,neurons,ident_accuracy,gen_accuracy
hard_s40,stored_40_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_6,8,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5.0,8.75
hard_s40,stored_40_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_7,8,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,27.500000000000004,13.750000000000002
hard_s40,stored_40_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_8,8,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,47.5,16.25
hard_s40,stored_40_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_9,8,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,62.5,25.0
hard_s40,stored_40_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_10,8,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,37.5,35.0
hard_s40,stored_40_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_11,8,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,60.0,57.49999999999999
hard_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_0,2,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,12.5,7.5
hard_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_1,2,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,20.0,10.0
hard_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_2,2,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,25.0,7.5
hard_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_3,2,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,55.00000000000001,7.5
hard_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_4,2,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,70.0,11.25
hard_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_5,2,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,92.5,12.5
hard_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_6,2,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,90.0,13.750000000000002
hard_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_7,2,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,92.5,16.25
hard_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_8,2,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,97.5,27.500000000000004
hard_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_9,2,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,97.5,42.5
hard_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_10,2,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,100.0,51.24999999999999
hard_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_11,2,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,90.0,51.24999999999999
