setting_name,model_name,pooling,layer,dam_n,dam_beta,dam_alpha,dam_lmbda,dam_steps_multiplier,n_stored,n_probe,decision_noise_std,corruption_mode,noise_std,max_shift,occlusion_frac,neurons,n_splits,ident_accuracy_mean,ident_accuracy_std,gen_accuracy_mean,gen_accuracy_std
occ50_s40,vit_base_patch16_224,cls,layer_11,8,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,95.5,1.8708286933869707,56.5,6.490377492873586
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_0,2,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,6.5,3.391164991562634,7.75,1.8371173070873836
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_1,2,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,23.0,4.0,8.5,2.4238399287081647
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_2,2,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,67.5,7.905694150420948,9.0,2.8939592256975564
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_3,2,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,92.0,4.0,8.25,3.221024681681282
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_4,2,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,99.5,1.0,9.5,5.894913061275798
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_5,2,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,100.0,0.0,7.25,2.5495097567963922
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_6,2,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,100.0,0.0,4.75,2.1505813167606567
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_7,2,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,100.0,0.0,7.0,2.806243040080456
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_8,2,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,92.0,4.0,9.75,3.7416573867739413
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_9,2,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,60.0,12.247448713915889,18.25,3.7583240945932266
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_10,2,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,46.5,11.022703842524301,31.75,3.6742346141747655
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_11,2,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,58.5,8.602325267042627,59.5,5.623610939600999
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_0,4,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,6.5,3.391164991562634,8.25,2.318404623873926
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_1,4,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,24.0,3.391164991562634,8.25,2.318404623873926
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_2,4,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,66.5,9.695359714832659,9.0,3.1024184114977142
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_3,4,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,93.0,4.0,7.5,3.354101966249685
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_4,4,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,99.5,1.0,9.25,4.782781617427248
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_5,4,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,100.0,0.0,7.25,2.669269563007828
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_6,4,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,100.0,0.0,5.75,2.9154759474226504
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_7,4,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,100.0,0.0,6.75,2.9154759474226504
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_8,4,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,93.5,2.0,9.75,4.138236339311712
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_9,4,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,60.5,12.884098726725123,18.0,3.588175023601831
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_10,4,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,44.5,8.717797887081348,32.25,3.6571847095819483
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_11,4,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,57.0,7.314369419163897,58.25,5.1599418601375735
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_0,6,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,6.0,3.0,7.5,1.7677669529663689
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_1,6,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,24.0,3.391164991562634,8.0,2.03100960115899
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_2,6,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,67.5,6.892024376045108,9.5,3.409545424246464
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_3,6,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,93.0,4.0,8.0,3.3166247903554003
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_4,6,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,99.5,1.0,8.75,5.70087712549569
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_5,6,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,100.0,0.0,7.75,3.0
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_6,6,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,100.0,0.0,5.25,2.4238399287081647
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_7,6,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,100.0,0.0,6.25,1.9364916731037085
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_8,6,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,93.0,2.9154759474226504,10.0,4.401704215414752
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_9,6,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,62.0,12.083045973594574,18.0,3.020761493398643
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_10,6,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,47.0,9.66953980290686,32.5,4.541475531146238
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_11,6,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,57.5,8.944271909999157,58.75,6.020797289396147
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_0,8,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,6.5,3.391164991562634,8.0,2.03100960115899
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_1,8,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,24.0,3.391164991562634,8.25,3.020761493398643
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_2,8,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,67.5,7.905694150420948,9.0,2.7838821814150108
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_3,8,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,93.0,4.0,8.5,3.2015621187164247
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_4,8,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,99.5,1.0,9.75,5.830951894845301
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_5,8,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,100.0,0.0,7.5,2.7386127875258306
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_6,8,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,100.0,0.0,5.5,2.449489742783178
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_7,8,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,100.0,0.0,6.75,1.695582495781317
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_8,8,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,92.0,2.9154759474226504,10.0,3.2596012026013246
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_9,8,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,61.5,11.247221879201991,18.25,3.588175023601831
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_10,8,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,46.5,10.67707825203131,32.5,4.107919181288746
occ50_s40,vit_base_patch16_clip_224.openai,cls,layer_11,8,0.02,0.1,0.05,2,40,80,0.0,occlusion,5.0,2,0.5,768,5,57.0,6.782329983125268,59.25,5.037360419902474
