kind,setting_name,model_name,dam_n,distance_rank,layer,mean_pairwise_cosine_distance_mean,gen_accuracy_mean,ident_accuracy_mean
dam,easy_s100,vit_base_patch16_224,8,6,layer_8,0.04449748044247949,30.0,100.0
dam,easy_s100,vit_base_patch16_224,8,7,layer_7,0.04964470258915671,20.0,100.0
dam,easy_s100,vit_base_patch16_224,8,8,layer_9,0.051193839748998084,40.0,100.0
dam,easy_s100,vit_base_patch16_224,8,9,layer_6,0.0626209219816901,15.0,99.2
dam,easy_s100,vit_base_patch16_224,8,10,layer_11,0.11951961507753886,46.0,100.0
dam,easy_s100,vit_base_patch16_224,8,11,layer_10,0.14492244818354916,46.0,100.0
dam,easy_s100,vit_base_patch16_clip_224.openai,2,0,layer_0,0.004252440860461804,1.0,100.0
dam,easy_s100,vit_base_patch16_clip_224.openai,2,1,layer_1,0.00430998090247493,3.0,96.0
dam,easy_s100,vit_base_patch16_clip_224.openai,2,2,layer_2,0.011651046164301165,6.0,51.2
dam,easy_s100,vit_base_patch16_clip_224.openai,2,3,layer_3,0.022430769792225223,8.0,27.8
dam,easy_s100,vit_base_patch16_clip_224.openai,2,4,layer_4,0.04665607010750842,10.0,12.8
dam,easy_s100,vit_base_patch16_clip_224.openai,2,5,layer_9,0.051638793314766784,16.0,93.4
dam,easy_s100,vit_base_patch16_clip_224.openai,2,6,layer_8,0.06228683225574373,7.0,76.6
dam,easy_s100,vit_base_patch16_clip_224.openai,2,7,layer_5,0.08126832736545943,10.0,11.0
dam,easy_s100,vit_base_patch16_clip_224.openai,2,8,layer_7,0.08714186143016948,5.0,31.4
dam,easy_s100,vit_base_patch16_clip_224.openai,2,9,layer_6,0.09948490749061586,7.0,9.2
dam,easy_s100,vit_base_patch16_clip_224.openai,2,10,layer_10,0.11717078842833739,26.0,99.8
dam,easy_s100,vit_base_patch16_clip_224.openai,2,11,layer_11,0.4426367970112068,47.0,100.0
dam,easy_s100,vit_base_patch16_clip_224.openai,4,0,layer_0,0.004252440860461804,1.0,100.0
dam,easy_s100,vit_base_patch16_clip_224.openai,4,1,layer_1,0.00430998090247493,3.0,96.0
dam,easy_s100,vit_base_patch16_clip_224.openai,4,2,layer_2,0.011651046164301165,6.0,51.4
dam,easy_s100,vit_base_patch16_clip_224.openai,4,3,layer_3,0.022430769792225223,7.0,27.0
dam,easy_s100,vit_base_patch16_clip_224.openai,4,4,layer_4,0.04665607010750842,10.0,12.6
