category,split_label,split_seed,split_mode,model_name,pooling,layer,anchor_kind,n_stored,n_probe,chance_accuracy,ident_accuracy_baseline,ident_avg_margin_baseline,gen_accuracy_baseline,gen_avg_margin_baseline,gen_avg_retrieved_human_similarity_baseline,gen_avg_human_similarity_regret_baseline,gen_same_concept_accuracy_baseline,human_rdm_spearman_baseline,exact_accuracy_dam,clean_reextract_accuracy_dam,exact_avg_target_sim_dam,clean_reextract_avg_target_sim_dam,ident_accuracy_dam,ident_avg_target_sim_dam,ident_avg_margin_dam,gen_accuracy_dam,gen_avg_target_sim_dam,gen_avg_margin_dam,gen_avg_retrieved_human_similarity_dam,gen_avg_human_similarity_regret_dam,gen_same_concept_accuracy_dam,probe_rdm_spearman_pre,probe_rdm_spearman_post,probe_rdm_spearman_delta,gen_winners_dam,ident_accuracy_delta,gen_accuracy_delta,gen_avg_margin_delta,gen_avg_human_similarity_regret_delta,qualifying_win,dam_stage,dam_n,dam_beta,dam_alpha,dam_lmbda,dam_steps_multiplier
fruits,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,80,40,1.25,100.0,0.05433581423375879,37.5,-0.013614848964474412,0.683,0.1165,85.0,0.2637852824986545,100.0,100.0,0.9991982226428073,0.9991915062121889,100.0,0.9820010808937905,0.39264809619414115,40.0,0.4590727805645125,-0.09949377641989758,0.7154999999999999,0.08399999999999999,87.5,0.15745345522040902,0.4393393673772254,0.28188591215681635,"[1, 3, 58, 6, 12, 10, 12, 15, 16, 19, 20, 23, 25, 68, 29, 31, 33, 34, 36, 39, 37, 42, 45, 47, 48, 50, 53, 55, 57, 59, 60, 62, 64, 67, 69, 70, 6, 74, 76, 79]",0.0,2.5,-0.08587892745542317,-0.032500000000000015,False,A,2,0.05,0.05,0.0,1
fruits,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,80,40,1.25,100.0,0.05433581423375879,37.5,-0.013614848964474412,0.683,0.1165,85.0,0.2637852824986545,100.0,100.0,0.9983509321343842,0.9983761662025821,100.0,0.9814278065084661,0.39010351574331825,40.0,0.46094177913906076,-0.09930707287817417,0.7154999999999999,0.08399999999999999,87.5,0.15745345522040902,0.44122094535743517,0.2837674901370262,"[1, 3, 58, 6, 12, 10, 12, 15, 16, 19, 20, 23, 25, 68, 29, 31, 33, 34, 36, 39, 37, 42, 45, 47, 48, 50, 53, 55, 57, 59, 60, 62, 64, 67, 69, 70, 6, 74, 76, 79]",0.0,2.5,-0.08569222391369975,-0.032500000000000015,False,A,2,0.05,0.05,0.0,2
fruits,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,80,40,1.25,100.0,0.05433581423375879,37.5,-0.013614848964474412,0.683,0.1165,85.0,0.2637852824986545,100.0,100.0,0.9991934064237755,0.9991866587468431,100.0,0.9819961372419556,0.3926456224020719,40.0,0.45906971045578826,-0.09949405731275154,0.7154999999999999,0.08399999999999999,87.5,0.15745345522040902,0.43935250093298506,0.28189904571257607,"[1, 3, 58, 6, 12, 10, 12, 15, 16, 19, 20, 23, 25, 68, 29, 31, 33, 34, 36, 39, 37, 42, 45, 47, 48, 50, 53, 55, 57, 59, 60, 62, 64, 67, 69, 70, 6, 74, 76, 79]",0.0,2.5,-0.08587920834827713,-0.032500000000000015,False,A,2,0.05,0.05,0.05,1
fruits,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,80,40,1.25,100.0,0.05433581423375879,37.5,-0.013614848964474412,0.683,0.1165,85.0,0.2637852824986545,100.0,100.0,0.9983412855245908,0.9983666645006259,100.0,0.9814181375430113,0.39009899639964773,40.0,0.46093628849680013,-0.09930589358111234,0.7154999999999999,0.08399999999999999,87.5,0.15745345522040902,0.4412036490465263,0.2837501938261173,"[1, 3, 58, 6, 12, 10, 12, 15, 16, 19, 20, 23, 25, 68, 29, 31, 33, 34, 36, 39, 37, 42, 45, 47, 48, 50, 53, 55, 57, 59, 60, 62, 64, 67, 69, 70, 6, 74, 76, 79]",0.0,2.5,-0.08569104461663793,-0.032500000000000015,False,A,2,0.05,0.05,0.05,2
fruits,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,80,40,1.25,100.0,0.05433581423375879,37.5,-0.013614848964474412,0.683,0.1165,85.0,0.2637852824986545,100.0,100.0,0.9968236797325314,0.9967978758837415,100.0,0.979824090230785,0.3893478967979788,40.0,0.45984817275173356,-0.09974073463317971,0.7154999999999999,0.08399999999999999,87.5,0.15745345522040902,0.4408098827760107,0.28335642755560164,"[1, 3, 58, 6, 12, 10, 12, 15, 16, 19, 20, 23, 25, 68, 29, 31, 33, 34, 36, 39, 37, 42, 45, 47, 48, 50, 53, 55, 57, 59, 60, 62, 64, 67, 69, 70, 6, 74, 76, 79]",0.0,2.5,-0.0861258856687053,-0.032500000000000015,False,A,2,0.05,0.1,0.0,1
fruits,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,80,40,1.25,100.0,0.05433581423375879,37.5,-0.013614848964474412,0.683,0.1165,85.0,0.2637852824986545,100.0,100.0,0.9935515246104352,0.9936432818553325,100.0,0.977130933440403,0.3836557087285061,40.0,0.4627013854695729,-0.09927653788652666,0.7154999999999999,0.08399999999999999,87.5,0.15745345522040902,0.44506571156318175,0.28761225634277277,"[1, 3, 58, 6, 12, 10, 12, 15, 16, 19, 20, 23, 25, 68, 29, 31, 33, 34, 36, 39, 37, 42, 45, 47, 48, 50, 53, 55, 57, 59, 60, 62, 64, 67, 69, 70, 6, 74, 76, 79]",0.0,2.5,-0.08566168892205224,-0.032500000000000015,False,A,2,0.05,0.1,0.0,2
fruits,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,80,40,1.25,100.0,0.05433581423375879,37.5,-0.013614848964474412,0.683,0.1165,85.0,0.2637852824986545,100.0,100.0,0.9968045901305708,0.9967786642599552,100.0,0.979804728433533,0.38933909933366595,40.0,0.45983726743097336,-0.0997402022755272,0.7154999999999999,0.08399999999999999,87.5,0.15745345522040902,0.44077153228708255,0.28331807706667356,"[1, 3, 58, 6, 12, 10, 12, 15, 16, 19, 20, 23, 25, 68, 29, 31, 33, 34, 36, 39, 37, 42, 45, 47, 48, 50, 53, 55, 57, 59, 60, 62, 64, 67, 69, 70, 6, 74, 76, 79]",0.0,2.5,-0.08612535331105278,-0.032500000000000015,False,A,2,0.05,0.1,0.05,1
fruits,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,80,40,1.25,100.0,0.05433581423375879,37.5,-0.013614848964474412,0.683,0.1165,85.0,0.2637852824986545,100.0,100.0,0.9935137572334757,0.9936060547355297,100.0,0.9770934148504121,0.3836392989877476,40.0,0.4626808638162405,-0.09927274741460766,0.7154999999999999,0.08399999999999999,87.5,0.15745345522040902,0.44506173859930076,0.28760828337889177,"[1, 3, 58, 6, 12, 10, 12, 15, 16, 19, 20, 23, 25, 68, 29, 31, 33, 34, 36, 39, 37, 42, 45, 47, 48, 50, 53, 55, 57, 59, 60, 62, 64, 67, 69, 70, 6, 74, 76, 79]",0.0,2.5,-0.08565789845013325,-0.032500000000000015,False,A,2,0.05,0.1,0.05,2
fruits,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,80,40,1.25,100.0,0.05433581423375879,37.5,-0.013614848964474412,0.683,0.1165,85.0,0.2637852824986545,100.0,100.0,0.9994230997260889,0.9994158395191157,100.0,0.9824885696716483,0.3906253936747879,40.0,0.46145958800173775,-0.09971328386396125,0.7154999999999999,0.08399999999999999,87.5,0.15745345522040902,0.4406463206610737,0.2831928654406647,"[1, 3, 58, 6, 12, 10, 12, 15, 16, 19, 20, 23, 25, 68, 29, 31, 33, 34, 36, 39, 37, 42, 45, 47, 48, 50, 53, 55, 57, 59, 60, 62, 64, 67, 69, 70, 6, 74, 76, 79]",0.0,2.5,-0.08609843489948683,-0.032500000000000015,False,A,2,0.1,0.05,0.0,1
fruits,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,80,40,1.25,100.0,0.05433581423375879,37.5,-0.013614848964474412,0.683,0.1165,85.0,0.2637852824986545,100.0,100.0,0.9987008654499185,0.9987115836422099,100.0,0.9822814431240369,0.385969031036958,40.0,0.46566743613238754,-0.09982269704130944,0.7154999999999999,0.08399999999999999,87.5,0.15745345522040902,0.4437896816032994,0.28633622638289036,"[1, 3, 58, 6, 12, 10, 12, 15, 16, 19, 20, 23, 25, 68, 29, 31, 33, 34, 36, 39, 37, 42, 45, 47, 48, 50, 53, 55, 57, 59, 60, 62, 64, 67, 69, 70, 6, 74, 76, 79]",0.0,2.5,-0.08620784807683503,-0.032500000000000015,False,A,2,0.1,0.05,0.0,2
fruits,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,80,40,1.25,100.0,0.05433581423375879,37.5,-0.013614848964474412,0.683,0.1165,85.0,0.2637852824986545,100.0,100.0,0.9994161422744519,0.9994088124284696,100.0,0.9824812266185935,0.3906215884481322,40.0,0.4614543688975698,-0.09971407953060155,0.7154999999999999,0.08399999999999999,87.5,0.15745345522040902,0.44066651445201044,0.28321305923160145,"[1, 3, 58, 6, 12, 10, 12, 15, 16, 19, 20, 23, 25, 68, 29, 31, 33, 34, 36, 39, 37, 42, 45, 47, 48, 50, 53, 55, 57, 59, 60, 62, 64, 67, 69, 70, 6, 74, 76, 79]",0.0,2.5,-0.08609923056612713,-0.032500000000000015,False,A,2,0.1,0.05,0.05,1
fruits,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,80,40,1.25,100.0,0.05433581423375879,37.5,-0.013614848964474412,0.683,0.1165,85.0,0.2637852824986545,100.0,100.0,0.9986870513015719,0.998698028251454,100.0,0.9822674090355058,0.38596211776045675,40.0,0.4656583144709332,-0.09982080256946038,0.7154999999999999,0.08399999999999999,87.5,0.15745345522040902,0.4437693486320993,0.2863158934116903,"[1, 3, 58, 6, 12, 10, 12, 15, 16, 19, 20, 23, 25, 68, 29, 31, 33, 34, 36, 39, 37, 42, 45, 47, 48, 50, 53, 55, 57, 59, 60, 62, 64, 67, 69, 70, 6, 74, 76, 79]",0.0,2.5,-0.08620595360498597,-0.032500000000000015,False,A,2,0.1,0.05,0.05,2
fruits,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,80,40,1.25,100.0,0.05433581423375879,37.5,-0.013614848964474412,0.683,0.1165,85.0,0.2637852824986545,100.0,100.0,0.9977407068626143,0.9977133789426329,100.0,0.9812419526936225,0.385492019851434,40.0,0.46476154291438887,-0.10020319875687278,0.7154999999999999,0.08399999999999999,87.5,0.15745345522040902,0.44368983874347356,0.2862363835230646,"[1, 3, 58, 6, 12, 10, 12, 15, 16, 19, 20, 23, 25, 68, 29, 31, 33, 34, 36, 39, 37, 42, 45, 47, 48, 50, 53, 55, 57, 59, 60, 62, 64, 67, 69, 70, 6, 74, 76, 79]",0.0,2.5,-0.08658834979239836,-0.032500000000000015,False,A,2,0.1,0.1,0.0,1
fruits,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,80,40,1.25,100.0,0.05433581423375879,37.5,-0.013614848964474412,0.683,0.1165,85.0,0.2637852824986545,100.0,100.0,0.9950179062355513,0.9950593515014787,100.0,0.9795307363973789,0.37578604802484816,40.0,0.47234874315610764,-0.10075987521698777,0.7154999999999999,0.08399999999999999,87.5,0.15745345522040902,0.44956156304087314,0.29210810782046415,"[1, 3, 58, 6, 12, 10, 12, 15, 16, 19, 20, 23, 25, 68, 29, 31, 33, 34, 36, 39, 37, 42, 45, 47, 48, 50, 53, 55, 57, 59, 60, 62, 64, 67, 69, 70, 6, 74, 76, 79]",0.0,2.5,-0.08714502625251336,-0.032500000000000015,False,A,2,0.1,0.1,0.0,2
fruits,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,80,40,1.25,100.0,0.05433581423375879,37.5,-0.013614848964474412,0.683,0.1165,85.0,0.2637852824986545,100.0,100.0,0.9977134305358885,0.9976858453981269,100.0,0.9812137444349556,0.38547871780516013,40.0,0.46474337099386903,-0.10020321163469295,0.7154999999999999,0.08399999999999999,87.5,0.15745345522040902,0.44367570562036807,0.2862222503999591,"[1, 3, 58, 6, 12, 10, 12, 15, 16, 19, 20, 23, 25, 68, 29, 31, 33, 34, 36, 39, 37, 42, 45, 47, 48, 50, 53, 55, 57, 59, 60, 62, 64, 67, 69, 70, 6, 74, 76, 79]",0.0,2.5,-0.08658836267021854,-0.032500000000000015,False,A,2,0.1,0.1,0.05,1
fruits,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,80,40,1.25,100.0,0.05433581423375879,37.5,-0.013614848964474412,0.683,0.1165,85.0,0.2637852824986545,100.0,100.0,0.9949651561135602,0.9950075602130706,100.0,0.9794776979518,0.3757616309282123,40.0,0.4723152319330179,-0.10075423130204489,0.7154999999999999,0.08399999999999999,87.5,0.15745345522040902,0.4495487964148987,0.29209534119448965,"[1, 3, 58, 6, 12, 10, 12, 15, 16, 19, 20, 23, 25, 68, 29, 31, 33, 34, 36, 39, 37, 42, 45, 47, 48, 50, 53, 55, 57, 59, 60, 62, 64, 67, 69, 70, 6, 74, 76, 79]",0.0,2.5,-0.08713938233757047,-0.032500000000000015,False,A,2,0.1,0.1,0.05,2
fruits,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,80,40,1.25,100.0,0.05433581423375879,37.5,-0.013614848964474412,0.683,0.1165,85.0,0.2637852824986545,100.0,100.0,0.9992682244489371,0.9992613869841674,100.0,0.9828727996468014,0.38636161192815827,40.0,0.46600699383288935,-0.10006852743626578,0.7154999999999999,0.08399999999999999,87.5,0.15745345522040902,0.44361188514324723,0.28615842992283824,"[1, 3, 58, 6, 12, 10, 12, 15, 16, 19, 20, 23, 25, 68, 29, 31, 33, 34, 36, 39, 37, 42, 45, 47, 48, 50, 53, 55, 57, 59, 60, 62, 64, 67, 69, 70, 6, 74, 76, 79]",0.0,2.5,-0.08645367847179136,-0.032500000000000015,False,A,2,0.2,0.05,0.0,1
fruits,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,80,40,1.25,100.0,0.05433581423375879,37.5,-0.013614848964474412,0.683,0.1165,85.0,0.2637852824986545,100.0,100.0,0.9979656182308354,0.997943617136164,100.0,0.9825476914910913,0.3773195335290682,40.0,0.47455302385961556,-0.10114086897713584,0.7147499999999999,0.08474999999999999,87.5,0.15745345522040902,0.44772835652855264,0.2902749013081436,"[1, 3, 58, 6, 12, 10, 12, 15, 16, 19, 20, 23, 25, 68, 29, 31, 33, 34, 36, 39, 37, 42, 45, 47, 48, 50, 53, 55, 57, 59, 61, 62, 64, 67, 69, 70, 6, 74, 76, 79]",0.0,2.5,-0.08752602001266142,-0.031750000000000014,False,A,2,0.2,0.05,0.0,2
fruits,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,80,40,1.25,100.0,0.05433581423375879,37.5,-0.013614848964474412,0.683,0.1165,85.0,0.2637852824986545,100.0,100.0,0.9992646932124097,0.9992576900712311,100.0,0.9828681594290242,0.386357389941266,40.0,0.46600019112222046,-0.1000711709654338,0.7154999999999999,0.08399999999999999,87.5,0.15745345522040902,0.4435378792013994,0.28608442398099043,"[1, 3, 58, 6, 12, 10, 12, 15, 16, 19, 20, 23, 25, 68, 29, 31, 33, 34, 36, 39, 37, 42, 45, 47, 48, 50, 53, 55, 57, 59, 60, 62, 64, 67, 69, 70, 6, 74, 76, 79]",0.0,2.5,-0.08645632200095939,-0.032500000000000015,False,A,2,0.2,0.05,0.05,1
fruits,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,80,40,1.25,100.0,0.05433581423375879,37.5,-0.013614848964474412,0.683,0.1165,85.0,0.2637852824986545,100.0,100.0,0.9979588995166399,0.9979371976660655,100.0,0.9825398991617419,0.37731356180059983,40.0,0.47454231374786787,-0.10113897311453819,0.7147499999999999,0.08474999999999999,87.5,0.15745345522040902,0.44779164559012263,0.29033819036971364,"[1, 3, 58, 6, 12, 10, 12, 15, 16, 19, 20, 23, 25, 68, 29, 31, 33, 34, 36, 39, 37, 42, 45, 47, 48, 50, 53, 55, 57, 59, 61, 62, 64, 67, 69, 70, 6, 74, 76, 79]",0.0,2.5,-0.08752412415006378,-0.031750000000000014,False,A,2,0.2,0.05,0.05,2
fruits,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,80,40,1.25,100.0,0.05433581423375879,37.5,-0.013614848964474412,0.683,0.1165,85.0,0.2637852824986545,100.0,100.0,0.9971731242744408,0.9971476496875278,100.0,0.9817329729158046,0.3770555326762602,40.0,0.4736886185278667,-0.10132681333183861,0.7147499999999999,0.08474999999999999,87.5,0.15745345522040902,0.4488995331391287,0.2914460779187197,"[1, 3, 58, 6, 12, 10, 12, 15, 16, 19, 20, 23, 25, 68, 29, 31, 33, 34, 36, 39, 37, 42, 45, 47, 48, 50, 53, 55, 57, 59, 61, 62, 64, 67, 69, 70, 6, 74, 76, 79]",0.0,2.5,-0.0877119643673642,-0.031750000000000014,False,A,2,0.2,0.1,0.0,1
fruits,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,80,40,1.25,100.0,0.05433581423375879,37.5,-0.013614848964474412,0.683,0.1165,85.0,0.2637852824986545,100.0,100.0,0.9923439087522702,0.9922706467871951,100.0,0.9786993619046875,0.3584957770881957,40.0,0.48935868196089355,-0.10310048963147792,0.7147499999999999,0.08474999999999999,87.5,0.15745345522040902,0.45383772479924434,0.29638426957883535,"[1, 3, 58, 6, 12, 10, 12, 15, 16, 19, 20, 23, 25, 68, 29, 31, 33, 34, 36, 39, 37, 42, 45, 47, 48, 50, 53, 55, 57, 59, 61, 62, 64, 67, 69, 70, 6, 74, 76, 79]",0.0,2.5,-0.0894856406670035,-0.031750000000000014,False,A,2,0.2,0.1,0.0,2
fruits,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,80,40,1.25,100.0,0.05433581423375879,37.5,-0.013614848964474412,0.683,0.1165,85.0,0.2637852824986545,100.0,100.0,0.9971599215912228,0.9971339114087965,100.0,0.9817165495174344,0.3770426993311153,40.0,0.4736668108690113,-0.1013300497935619,0.7147499999999999,0.08474999999999999,87.5,0.15745345522040902,0.44891933469477785,0.29146587947436886,"[1, 3, 58, 6, 12, 10, 12, 15, 16, 19, 20, 23, 25, 68, 29, 31, 33, 34, 36, 39, 37, 42, 45, 47, 48, 50, 53, 55, 57, 59, 61, 62, 64, 67, 69, 70, 6, 74, 76, 79]",0.0,2.5,-0.08771520082908749,-0.031750000000000014,False,A,2,0.2,0.1,0.05,1
fruits,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,80,40,1.25,100.0,0.05433581423375879,37.5,-0.013614848964474412,0.683,0.1165,85.0,0.2637852824986545,100.0,100.0,0.9923210048926692,0.9922488496487649,100.0,0.9786737512215,0.35847754517282093,40.0,0.4893222769631893,-0.10309580147784667,0.7147499999999999,0.08474999999999999,87.5,0.15745345522040902,0.4536965580539552,0.29624310283354616,"[1, 3, 58, 6, 12, 10, 12, 15, 16, 19, 20, 23, 25, 68, 29, 31, 33, 34, 36, 39, 37, 42, 45, 47, 48, 50, 53, 55, 57, 59, 61, 62, 64, 67, 69, 70, 6, 74, 76, 79]",0.0,2.5,-0.08948095251337225,-0.031750000000000014,False,A,2,0.2,0.1,0.05,2
fruits,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,80,40,1.25,100.0,0.05433581423375879,37.5,-0.013614848964474412,0.683,0.1165,85.0,0.2637852824986545,100.0,100.0,0.9993131784898093,0.9993080696574193,100.0,0.9822025550557244,0.393601912218932,40.0,0.45784770945077735,-0.09969300908062104,0.7154999999999999,0.08399999999999999,87.5,0.15745345522040902,0.4383166328438863,0.28086317762347723,"[1, 3, 58, 6, 12, 10, 12, 15, 16, 19, 20, 23, 25, 68, 29, 31, 33, 34, 36, 39, 37, 42, 45, 47, 48, 50, 53, 55, 57, 59, 60, 62, 64, 67, 69, 70, 6, 74, 76, 79]",0.0,2.5,-0.08607816011614662,-0.032500000000000015,False,A,4,0.05,0.05,0.0,1
fruits,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,80,40,1.25,100.0,0.05433581423375879,37.5,-0.013614848964474412,0.683,0.1165,85.0,0.2637852824986545,100.0,100.0,0.9985786226683059,0.9986027967079834,100.0,0.9817914120181103,0.39208039558097674,40.0,0.4584158308760814,-0.09963042261037472,0.7154999999999999,0.08399999999999999,87.5,0.15745345522040902,0.43936412881135034,0.28191067359094135,"[1, 3, 58, 6, 12, 10, 12, 15, 16, 19, 20, 23, 25, 68, 29, 31, 33, 34, 36, 39, 37, 42, 45, 47, 48, 50, 53, 55, 57, 59, 60, 62, 64, 67, 69, 70, 6, 74, 76, 79]",0.0,2.5,-0.0860155736459003,-0.032500000000000015,False,A,4,0.05,0.05,0.0,2
fruits,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,80,40,1.25,100.0,0.05433581423375879,37.5,-0.013614848964474412,0.683,0.1165,85.0,0.2637852824986545,100.0,100.0,0.9993085882270026,0.9993034538053507,100.0,0.9821977385820165,0.39359963586433794,40.0,0.4578443836553602,-0.09969317428230687,0.7154999999999999,0.08399999999999999,87.5,0.15745345522040902,0.4383235665515513,0.28087011133114226,"[1, 3, 58, 6, 12, 10, 12, 15, 16, 19, 20, 23, 25, 68, 29, 31, 33, 34, 36, 39, 37, 42, 45, 47, 48, 50, 53, 55, 57, 59, 60, 62, 64, 67, 69, 70, 6, 74, 76, 79]",0.0,2.5,-0.08607832531783245,-0.032500000000000015,False,A,4,0.05,0.05,0.05,1
fruits,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,80,40,1.25,100.0,0.05433581423375879,37.5,-0.013614848964474412,0.683,0.1165,85.0,0.2637852824986545,100.0,100.0,0.9985692105251627,0.9985935485550739,100.0,0.981781692868482,0.39207649227901653,40.0,0.45840950786669554,-0.09962894143293118,0.7154999999999999,0.08399999999999999,87.5,0.15745345522040902,0.43939293912586347,0.2819394839054544,"[1, 3, 58, 6, 12, 10, 12, 15, 16, 19, 20, 23, 25, 68, 29, 31, 33, 34, 36, 39, 37, 42, 45, 47, 48, 50, 53, 55, 57, 59, 60, 62, 64, 67, 69, 70, 6, 74, 76, 79]",0.0,2.5,-0.08601409246845676,-0.032500000000000015,False,A,4,0.05,0.05,0.05,2
fruits,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,80,40,1.25,100.0,0.05433581423375879,37.5,-0.013614848964474412,0.683,0.1165,85.0,0.2637852824986545,100.0,100.0,0.9972165959289793,0.9971963594793142,100.0,0.9803276576776458,0.39137815083061855,40.0,0.4572246987099618,-0.10009163972111339,0.7154999999999999,0.08399999999999999,87.5,0.15745345522040902,0.4379111248202445,0.28045766959983554,"[1, 3, 58, 6, 12, 10, 12, 15, 16, 19, 20, 23, 25, 68, 29, 31, 33, 34, 36, 39, 37, 42, 45, 47, 48, 50, 53, 55, 57, 59, 60, 62, 64, 67, 69, 70, 6, 74, 76, 79]",0.0,2.5,-0.08647679075663897,-0.032500000000000015,False,A,4,0.05,0.1,0.0,1
fruits,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,80,40,1.25,100.0,0.05433581423375879,37.5,-0.013614848964474412,0.683,0.1165,85.0,0.2637852824986545,100.0,100.0,0.9941851555969997,0.9942785913381897,100.0,0.9778600957630752,0.3879310012959206,40.0,0.45712609121492187,-0.09971816317939043,0.7154999999999999,0.08399999999999999,87.5,0.15745345522040902,0.4408330373107314,0.28337958209032243,"[1, 3, 58, 6, 12, 10, 12, 15, 16, 19, 20, 23, 25, 68, 29, 31, 33, 34, 36, 39, 37, 42, 45, 47, 48, 50, 53, 55, 57, 59, 60, 62, 64, 67, 69, 70, 6, 74, 76, 79]",0.0,2.5,-0.08610331421491602,-0.032500000000000015,False,A,4,0.05,0.1,0.0,2
fruits,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,80,40,1.25,100.0,0.05433581423375879,37.5,-0.013614848964474412,0.683,0.1165,85.0,0.2637852824986545,100.0,100.0,0.9971979947133086,0.9971776433315135,100.0,0.9803084320052114,0.39137001185514253,40.0,0.4572126861115103,-0.1000907192335155,0.7154999999999999,0.08399999999999999,87.5,0.15745345522040902,0.4379155659359205,0.2804621107155115,"[1, 3, 58, 6, 12, 10, 12, 15, 16, 19, 20, 23, 25, 68, 29, 31, 33, 34, 36, 39, 37, 42, 45, 47, 48, 50, 53, 55, 57, 59, 60, 62, 64, 67, 69, 70, 6, 74, 76, 79]",0.0,2.5,-0.08647587026904108,-0.032500000000000015,False,A,4,0.05,0.1,0.05,1
fruits,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,80,40,1.25,100.0,0.05433581423375879,37.5,-0.013614848964474412,0.683,0.1165,85.0,0.2637852824986545,100.0,100.0,0.9941466051330672,0.9942405907806077,100.0,0.9778207700029025,0.38791617071418766,40.0,0.4571021480707991,-0.09971284345822652,0.7154999999999999,0.08399999999999999,87.5,0.15745345522040902,0.4407938137819695,0.2833403585615605,"[1, 3, 58, 6, 12, 10, 12, 15, 16, 19, 20, 23, 25, 68, 29, 31, 33, 34, 36, 39, 37, 42, 45, 47, 48, 50, 53, 55, 57, 59, 60, 62, 64, 67, 69, 70, 6, 74, 76, 79]",0.0,2.5,-0.0860979944937521,-0.032500000000000015,False,A,4,0.05,0.1,0.05,2
fruits,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,80,40,1.25,100.0,0.05433581423375879,37.5,-0.013614848964474412,0.683,0.1165,85.0,0.2637852824986545,100.0,100.0,0.9996541164704776,0.9996516249340317,100.0,0.9829091774158348,0.39250376430486206,40.0,0.45905299835905977,-0.10013701647099582,0.7154999999999999,0.08399999999999999,87.5,0.15745345522040902,0.4387305043360802,0.2812770491156712,"[1, 3, 58, 6, 12, 10, 12, 15, 16, 19, 20, 23, 25, 68, 29, 31, 33, 34, 36, 39, 37, 42, 45, 47, 48, 50, 53, 55, 57, 59, 60, 62, 64, 67, 69, 70, 6, 74, 76, 79]",0.0,2.5,-0.0865221675065214,-0.032500000000000015,False,A,4,0.1,0.05,0.0,1
fruits,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,80,40,1.25,100.0,0.05433581423375879,37.5,-0.013614848964474412,0.683,0.1165,85.0,0.2637852824986545,100.0,100.0,0.9992410556012196,0.999254037943607,100.0,0.9831400546804432,0.38983444216963975,40.0,0.4607525852200213,-0.10055939557599228,0.7154999999999999,0.08399999999999999,87.5,0.15745345522040902,0.43992159637706635,0.2824681411566573,"[1, 3, 58, 6, 12, 10, 12, 15, 16, 19, 20, 23, 25, 68, 29, 31, 33, 34, 36, 39, 37, 42, 45, 47, 48, 50, 53, 55, 57, 59, 60, 62, 64, 67, 69, 70, 6, 74, 76, 79]",0.0,2.5,-0.08694454661151786,-0.032500000000000015,False,A,4,0.1,0.05,0.0,2
