category,split_label,split_seed,split_mode,model_name,pooling,layer,anchor_kind,n_stored,n_probe,chance_accuracy,ident_accuracy_baseline,ident_avg_margin_baseline,gen_accuracy_baseline,gen_avg_margin_baseline,gen_avg_retrieved_human_similarity_baseline,gen_avg_human_similarity_regret_baseline,gen_same_concept_accuracy_baseline,human_rdm_spearman_baseline,exact_accuracy_dam,clean_reextract_accuracy_dam,exact_avg_target_sim_dam,clean_reextract_avg_target_sim_dam,ident_accuracy_dam,ident_avg_target_sim_dam,ident_avg_margin_dam,gen_accuracy_dam,gen_avg_target_sim_dam,gen_avg_margin_dam,gen_avg_retrieved_human_similarity_dam,gen_avg_human_similarity_regret_dam,gen_same_concept_accuracy_dam,probe_rdm_spearman_pre,probe_rdm_spearman_post,probe_rdm_spearman_delta,gen_winners_dam,ident_accuracy_delta,gen_accuracy_delta,gen_avg_margin_delta,gen_avg_human_similarity_regret_delta,qualifying_win,dam_stage,dam_n,dam_beta,dam_alpha,dam_lmbda,dam_steps_multiplier
vegetables,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,78,39,1.2820512820512822,100.0,0.05725554697549424,43.58974358974359,-0.008016227747013072,0.7215384615384616,0.09846153846153845,79.48717948717949,0.30382727361018574,100.0,100.0,0.9994040589325149,0.9993953469060182,100.0,0.9805881411354477,0.36228646032580336,46.15384615384615,0.5880830446507493,-0.04345641190172938,0.7458974358974358,0.07410256410256409,82.05128205128204,0.27015941273887617,0.4207903957701041,0.1506309830312279,"[0, 2, 20, 7, 8, 11, 13, 15, 17, 19, 20, 22, 24, 26, 28, 27, 33, 35, 36, 39, 66, 42, 16, 47, 49, 50, 53, 54, 57, 59, 60, 1, 65, 67, 27, 73, 73, 74, 77]",0.0,2.564102564102562,-0.03544018415471631,-0.024358974358974356,False,A,2,0.1,0.05,0.05,1
vegetables,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,78,39,1.2820512820512822,100.0,0.05725554697549424,43.58974358974359,-0.008016227747013072,0.7215384615384616,0.09846153846153845,79.48717948717949,0.30382727361018574,100.0,100.0,0.9986018081061349,0.9985869401569553,100.0,0.9803935630014394,0.3570285116202939,46.15384615384615,0.5927879990234611,-0.044417392612217506,0.7458974358974358,0.07410256410256409,82.05128205128204,0.27015941273887617,0.42205488029507743,0.15189546755620126,"[0, 2, 20, 7, 8, 11, 13, 15, 17, 19, 20, 22, 24, 26, 28, 27, 33, 35, 36, 39, 66, 42, 16, 47, 49, 50, 53, 54, 57, 59, 60, 1, 65, 67, 27, 73, 73, 74, 77]",0.0,2.564102564102562,-0.036401164865204436,-0.024358974358974356,False,A,2,0.1,0.05,0.05,2
vegetables,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,78,39,1.2820512820512822,100.0,0.05725554697549424,43.58974358974359,-0.008016227747013072,0.7215384615384616,0.09846153846153845,79.48717948717949,0.30382727361018574,100.0,100.0,0.9976974705239229,0.9976653690131507,100.0,0.9794118762680883,0.35676770450936346,46.15384615384615,0.5925693860690295,-0.04401051310547962,0.7458974358974358,0.07410256410256409,82.05128205128204,0.27015941273887617,0.4188882752928908,0.14872886255401463,"[0, 2, 20, 7, 8, 11, 13, 15, 17, 19, 20, 22, 24, 26, 28, 27, 33, 35, 36, 39, 66, 42, 16, 47, 49, 50, 53, 54, 57, 59, 60, 1, 65, 67, 27, 73, 73, 74, 77]",0.0,2.564102564102562,-0.03599428535846655,-0.024358974358974356,False,A,2,0.1,0.1,0.0,1
vegetables,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,78,39,1.2820512820512822,100.0,0.05725554697549424,43.58974358974359,-0.008016227747013072,0.7215384615384616,0.09846153846153845,79.48717948717949,0.30382727361018574,100.0,100.0,0.9946883467999356,0.9946393912169518,100.0,0.9775872015838244,0.3457829552322997,46.15384615384615,0.6007582596971753,-0.0458284953009471,0.7364102564102563,0.08358974358974357,82.05128205128204,0.27015941273887617,0.41890686913444747,0.1487474563955713,"[0, 2, 20, 7, 8, 11, 13, 15, 17, 19, 20, 22, 24, 26, 28, 57, 33, 35, 36, 39, 66, 42, 16, 47, 49, 50, 53, 54, 57, 59, 60, 1, 65, 67, 27, 73, 73, 74, 77]",0.0,2.564102564102562,-0.03781226755393403,-0.01487179487179488,False,A,2,0.1,0.1,0.0,2
vegetables,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,78,39,1.2820512820512822,100.0,0.05725554697549424,43.58974358974359,-0.008016227747013072,0.7215384615384616,0.09846153846153845,79.48717948717949,0.30382727361018574,100.0,100.0,0.9976723981315482,0.997640037563928,100.0,0.9793857735522494,0.3567581040726543,46.15384615384615,0.5925531630947548,-0.04401012681940601,0.7458974358974358,0.07410256410256409,82.05128205128204,0.27015941273887617,0.4188718654898662,0.14871245275099004,"[0, 2, 20, 7, 8, 11, 13, 15, 17, 19, 20, 22, 24, 26, 28, 27, 33, 35, 36, 39, 66, 42, 16, 47, 49, 50, 53, 54, 57, 59, 60, 1, 65, 67, 27, 73, 73, 74, 77]",0.0,2.564102564102562,-0.03599389907239294,-0.024358974358974356,False,A,2,0.1,0.1,0.05,1
vegetables,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,78,39,1.2820512820512822,100.0,0.05725554697549424,43.58974358974359,-0.008016227747013072,0.7215384615384616,0.09846153846153845,79.48717948717949,0.30382727361018574,100.0,100.0,0.9946403985191674,0.9945911473764707,100.0,0.9775390771563582,0.3457654394307772,46.15384615384615,0.6007239216405298,-0.045832203113304555,0.7364102564102563,0.08358974358974357,82.05128205128204,0.27015941273887617,0.41889966771009857,0.1487402549712224,"[0, 2, 20, 7, 8, 11, 13, 15, 17, 19, 20, 22, 24, 26, 28, 57, 33, 35, 36, 39, 66, 42, 16, 47, 49, 50, 53, 54, 57, 59, 60, 1, 65, 67, 27, 73, 73, 74, 77]",0.0,2.564102564102562,-0.037815975366291485,-0.01487179487179488,False,A,2,0.1,0.1,0.05,2
vegetables,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,78,39,1.2820512820512822,100.0,0.05725554697549424,43.58974358974359,-0.008016227747013072,0.7215384615384616,0.09846153846153845,79.48717948717949,0.30382727361018574,100.0,100.0,0.9990158177080616,0.9989988542267838,100.0,0.9808237195861178,0.35728648800775453,46.15384615384615,0.5934737941094641,-0.04398284525125216,0.7458974358974358,0.07410256410256409,82.05128205128204,0.27015941273887617,0.4206606963467377,0.15050128360786152,"[0, 2, 20, 7, 8, 11, 13, 15, 17, 19, 20, 22, 24, 26, 28, 27, 33, 35, 36, 39, 66, 42, 16, 47, 49, 50, 53, 54, 57, 59, 60, 1, 65, 67, 27, 73, 73, 74, 77]",0.0,2.564102564102562,-0.03596661750423909,-0.024358974358974356,False,A,2,0.2,0.05,0.0,1
vegetables,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,78,39,1.2820512820512822,100.0,0.05725554697549424,43.58974358974359,-0.008016227747013072,0.7215384615384616,0.09846153846153845,79.48717948717949,0.30382727361018574,100.0,100.0,0.9971742008140262,0.9971759983039993,100.0,0.9801238885876153,0.34673692377916576,46.15384615384615,0.6027848088097042,-0.04550068699538471,0.7458974358974358,0.07410256410256409,82.05128205128204,0.27015941273887617,0.42008173429452117,0.149922321555645,"[0, 2, 20, 7, 8, 11, 13, 15, 17, 19, 20, 22, 24, 26, 28, 27, 33, 35, 36, 39, 66, 42, 16, 47, 49, 50, 53, 54, 57, 59, 60, 1, 65, 67, 27, 73, 73, 74, 77]",0.0,2.564102564102562,-0.03748445924837164,-0.024358974358974356,False,A,2,0.2,0.05,0.0,2
vegetables,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,78,39,1.2820512820512822,100.0,0.05725554697549424,43.58974358974359,-0.008016227747013072,0.7215384615384616,0.09846153846153845,79.48717948717949,0.30382727361018574,100.0,100.0,0.9990142292910366,0.9989972471998044,100.0,0.9808213343367135,0.35728582592270064,46.15384615384615,0.5934718030269067,-0.04398374169806295,0.7458974358974358,0.07410256410256409,82.05128205128204,0.27015941273887617,0.4206202621198606,0.15046084938098442,"[0, 2, 20, 7, 8, 11, 13, 15, 17, 19, 20, 22, 24, 26, 28, 27, 33, 35, 36, 39, 66, 42, 16, 47, 49, 50, 53, 54, 57, 59, 60, 1, 65, 67, 27, 73, 73, 74, 77]",0.0,2.564102564102562,-0.03596751395104988,-0.024358974358974356,False,A,2,0.2,0.05,0.05,1
vegetables,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,78,39,1.2820512820512822,100.0,0.05725554697549424,43.58974358974359,-0.008016227747013072,0.7215384615384616,0.09846153846153845,79.48717948717949,0.30382727361018574,100.0,100.0,0.9971718497317346,0.99717292153817,100.0,0.9801207423294307,0.3467351081105962,46.15384615384615,0.6027783339124295,-0.04550472790944203,0.7458974358974358,0.07410256410256409,82.05128205128204,0.27015941273887617,0.42008658935314985,0.14992717661427368,"[0, 2, 20, 7, 8, 11, 13, 15, 17, 19, 20, 22, 24, 26, 28, 27, 33, 35, 36, 39, 66, 42, 16, 47, 49, 50, 53, 54, 57, 59, 60, 1, 65, 67, 27, 73, 73, 74, 77]",0.0,2.564102564102562,-0.03748850016242896,-0.024358974358974356,False,A,2,0.2,0.05,0.05,2
vegetables,fold_0,0,balanced_exemplar_folds,vit_base_patch16_224,cls,layer_11,retrieval,78,39,1.2820512820512822,100.0,0.05725554697549424,43.58974358974359,-0.008016227747013072,0.7215384615384616,0.09846153846153845,79.48717948717949,0.30382727361018574,100.0,100.0,0.9961636470050513,0.9961013604700344,100.0,0.9791016524454209,0.34664492315353296,46.15384615384615,0.6025631752685349,-0.04498772290292669,0.7458974358974358,0.07410256410256409,82.05128205128204,0.27015941273887617,0.416358347036832,0.14619893429795583,"[0, 2, 20, 7, 8, 11, 13, 15, 17, 19, 20, 22, 24, 26, 28, 27, 33, 35, 36, 39, 66, 42, 16, 47, 49, 50, 53, 54, 57, 59, 60, 1, 65, 67, 27, 73, 73, 74, 77]",0.0,2.564102564102562,-0.03697149515591362,-0.024358974358974356,False,A,2,0.2,0.1,0.0,1
