kind,setting_name,model_name,dam_n,distance_rank,layer,mean_pairwise_cosine_distance_mean,gen_accuracy_mean,ident_accuracy_mean
dam,occ50_s100,vit_base_patch16_224,2,3,layer_3,0.006475148791499919,10.0,59.6
dam,occ50_s100,vit_base_patch16_224,2,4,layer_4,0.015369928560235635,15.0,94.0
dam,occ50_s100,vit_base_patch16_224,2,5,layer_5,0.03493279448471803,13.0,99.4
dam,occ50_s100,vit_base_patch16_224,2,6,layer_8,0.04449748044247949,30.0,96.4
dam,occ50_s100,vit_base_patch16_224,2,7,layer_7,0.04964470258915671,22.0,98.8
dam,occ50_s100,vit_base_patch16_224,2,8,layer_9,0.051193839748998084,37.0,95.0
dam,occ50_s100,vit_base_patch16_224,2,9,layer_6,0.0626209219816901,15.0,97.4
dam,occ50_s100,vit_base_patch16_224,2,10,layer_11,0.11951961507753886,45.0,92.4
dam,occ50_s100,vit_base_patch16_224,2,11,layer_10,0.14492244818354916,46.0,94.6
dam,occ50_s100,vit_base_patch16_224,4,0,layer_0,0.00026786750904296737,3.0,5.0
dam,occ50_s100,vit_base_patch16_224,4,1,layer_1,0.0022256761867849905,4.0,9.4
dam,occ50_s100,vit_base_patch16_224,4,2,layer_2,0.002943069928222179,5.0,12.8
dam,occ50_s100,vit_base_patch16_224,4,3,layer_3,0.006475148791499919,9.0,59.8
dam,occ50_s100,vit_base_patch16_224,4,4,layer_4,0.015369928560235635,12.0,93.6
dam,occ50_s100,vit_base_patch16_224,4,5,layer_5,0.03493279448471803,13.0,99.4
dam,occ50_s100,vit_base_patch16_224,4,6,layer_8,0.04449748044247949,30.0,96.4
dam,occ50_s100,vit_base_patch16_224,4,7,layer_7,0.04964470258915671,20.0,98.8
dam,occ50_s100,vit_base_patch16_224,4,8,layer_9,0.051193839748998084,38.0,94.8
dam,occ50_s100,vit_base_patch16_224,4,9,layer_6,0.0626209219816901,14.0,97.0
dam,occ50_s100,vit_base_patch16_224,4,10,layer_11,0.11951961507753886,46.0,92.0
dam,occ50_s100,vit_base_patch16_224,4,11,layer_10,0.14492244818354916,44.0,95.2
dam,occ50_s100,vit_base_patch16_224,6,0,layer_0,0.00026786750904296737,3.0,5.4
dam,occ50_s100,vit_base_patch16_224,6,1,layer_1,0.0022256761867849905,4.0,9.2
dam,occ50_s100,vit_base_patch16_224,6,2,layer_2,0.002943069928222179,5.0,13.6
dam,occ50_s100,vit_base_patch16_224,6,3,layer_3,0.006475148791499919,7.0,59.6
dam,occ50_s100,vit_base_patch16_224,6,4,layer_4,0.015369928560235635,13.0,93.6
dam,occ50_s100,vit_base_patch16_224,6,5,layer_5,0.03493279448471803,13.0,99.4
dam,occ50_s100,vit_base_patch16_224,6,6,layer_8,0.04449748044247949,29.0,96.4
dam,occ50_s100,vit_base_patch16_224,6,7,layer_7,0.04964470258915671,20.0,98.8
dam,occ50_s100,vit_base_patch16_224,6,8,layer_9,0.051193839748998084,40.0,95.0
dam,occ50_s100,vit_base_patch16_224,6,9,layer_6,0.0626209219816901,15.0,97.4
dam,occ50_s100,vit_base_patch16_224,6,10,layer_11,0.11951961507753886,45.0,91.8
dam,occ50_s100,vit_base_patch16_224,6,11,layer_10,0.14492244818354916,47.0,94.8
dam,occ50_s100,vit_base_patch16_224,8,0,layer_0,0.00026786750904296737,3.0,5.6
dam,occ50_s100,vit_base_patch16_224,8,1,layer_1,0.0022256761867849905,5.0,9.8
dam,occ50_s100,vit_base_patch16_224,8,2,layer_2,0.002943069928222179,5.0,14.0
dam,occ50_s100,vit_base_patch16_224,8,3,layer_3,0.006475148791499919,9.0,59.2
dam,occ50_s100,vit_base_patch16_224,8,4,layer_4,0.015369928560235635,15.0,92.8
dam,occ50_s100,vit_base_patch16_224,8,5,layer_5,0.03493279448471803,13.0,99.4
dam,occ50_s100,vit_base_patch16_224,8,6,layer_8,0.04449748044247949,30.0,96.6
dam,occ50_s100,vit_base_patch16_224,8,7,layer_7,0.04964470258915671,20.0,98.8
dam,occ50_s100,vit_base_patch16_224,8,8,layer_9,0.051193839748998084,40.0,95.0
dam,occ50_s100,vit_base_patch16_224,8,9,layer_6,0.0626209219816901,15.0,97.2
dam,occ50_s100,vit_base_patch16_224,8,10,layer_11,0.11951961507753886,46.0,91.2
dam,occ50_s100,vit_base_patch16_224,8,11,layer_10,0.14492244818354916,46.0,95.0
dam,occ50_s100,vit_base_patch16_clip_224.openai,2,0,layer_0,0.004252440860461804,1.0,2.6
dam,occ50_s100,vit_base_patch16_clip_224.openai,2,1,layer_1,0.00430998090247493,3.0,10.8
dam,occ50_s100,vit_base_patch16_clip_224.openai,2,2,layer_2,0.011651046164301165,6.0,52.2
dam,occ50_s100,vit_base_patch16_clip_224.openai,2,3,layer_3,0.022430769792225223,8.0,88.2
dam,occ50_s100,vit_base_patch16_clip_224.openai,2,4,layer_4,0.04665607010750842,10.0,99.0
dam,occ50_s100,vit_base_patch16_clip_224.openai,2,5,layer_9,0.051638793314766784,16.0,47.2
dam,occ50_s100,vit_base_patch16_clip_224.openai,2,6,layer_8,0.06228683225574373,7.0,84.4
dam,occ50_s100,vit_base_patch16_clip_224.openai,2,7,layer_5,0.08126832736545943,10.0,100.0
dam,occ50_s100,vit_base_patch16_clip_224.openai,2,8,layer_7,0.08714186143016948,5.0,99.4
dam,occ50_s100,vit_base_patch16_clip_224.openai,2,9,layer_6,0.09948490749061586,7.0,100.0
dam,occ50_s100,vit_base_patch16_clip_224.openai,2,10,layer_10,0.11717078842833739,26.0,36.0
dam,occ50_s100,vit_base_patch16_clip_224.openai,2,11,layer_11,0.4426367970112068,47.0,45.0
dam,occ50_s100,vit_base_patch16_clip_224.openai,4,0,layer_0,0.004252440860461804,1.0,2.6
dam,occ50_s100,vit_base_patch16_clip_224.openai,4,1,layer_1,0.00430998090247493,3.0,12.0
dam,occ50_s100,vit_base_patch16_clip_224.openai,4,2,layer_2,0.011651046164301165,6.0,52.8
dam,occ50_s100,vit_base_patch16_clip_224.openai,4,3,layer_3,0.022430769792225223,7.0,88.0
dam,occ50_s100,vit_base_patch16_clip_224.openai,4,4,layer_4,0.04665607010750842,10.0,99.2
dam,occ50_s100,vit_base_patch16_clip_224.openai,4,5,layer_9,0.051638793314766784,18.0,47.2
dam,occ50_s100,vit_base_patch16_clip_224.openai,4,6,layer_8,0.06228683225574373,7.0,85.2
dam,occ50_s100,vit_base_patch16_clip_224.openai,4,7,layer_5,0.08126832736545943,10.0,100.0
dam,occ50_s100,vit_base_patch16_clip_224.openai,4,8,layer_7,0.08714186143016948,5.0,99.4
dam,occ50_s100,vit_base_patch16_clip_224.openai,4,9,layer_6,0.09948490749061586,7.0,100.0
dam,occ50_s100,vit_base_patch16_clip_224.openai,4,10,layer_10,0.11717078842833739,25.0,34.8
dam,occ50_s100,vit_base_patch16_clip_224.openai,4,11,layer_11,0.4426367970112068,48.0,45.4
dam,occ50_s100,vit_base_patch16_clip_224.openai,6,0,layer_0,0.004252440860461804,1.0,3.0
dam,occ50_s100,vit_base_patch16_clip_224.openai,6,1,layer_1,0.00430998090247493,3.0,12.2
dam,occ50_s100,vit_base_patch16_clip_224.openai,6,2,layer_2,0.011651046164301165,6.0,51.2
dam,occ50_s100,vit_base_patch16_clip_224.openai,6,3,layer_3,0.022430769792225223,8.0,87.8
dam,occ50_s100,vit_base_patch16_clip_224.openai,6,4,layer_4,0.04665607010750842,11.0,99.0
dam,occ50_s100,vit_base_patch16_clip_224.openai,6,5,layer_9,0.051638793314766784,18.0,47.6
dam,occ50_s100,vit_base_patch16_clip_224.openai,6,6,layer_8,0.06228683225574373,7.0,84.6
dam,occ50_s100,vit_base_patch16_clip_224.openai,6,7,layer_5,0.08126832736545943,10.0,100.0
dam,occ50_s100,vit_base_patch16_clip_224.openai,6,8,layer_7,0.08714186143016948,5.0,99.0
dam,occ50_s100,vit_base_patch16_clip_224.openai,6,9,layer_6,0.09948490749061586,7.0,100.0
dam,occ50_s100,vit_base_patch16_clip_224.openai,6,10,layer_10,0.11717078842833739,26.0,34.8
dam,occ50_s100,vit_base_patch16_clip_224.openai,6,11,layer_11,0.4426367970112068,48.0,45.6
dam,occ50_s100,vit_base_patch16_clip_224.openai,8,0,layer_0,0.004252440860461804,1.0,2.8
dam,occ50_s100,vit_base_patch16_clip_224.openai,8,1,layer_1,0.00430998090247493,3.0,11.8
dam,occ50_s100,vit_base_patch16_clip_224.openai,8,2,layer_2,0.011651046164301165,6.0,52.4
dam,occ50_s100,vit_base_patch16_clip_224.openai,8,3,layer_3,0.022430769792225223,7.0,88.0
dam,occ50_s100,vit_base_patch16_clip_224.openai,8,4,layer_4,0.04665607010750842,11.0,99.0
dam,occ50_s100,vit_base_patch16_clip_224.openai,8,5,layer_9,0.051638793314766784,17.0,47.0
dam,occ50_s100,vit_base_patch16_clip_224.openai,8,6,layer_8,0.06228683225574373,7.0,85.2
dam,occ50_s100,vit_base_patch16_clip_224.openai,8,7,layer_5,0.08126832736545943,10.0,99.8
dam,occ50_s100,vit_base_patch16_clip_224.openai,8,8,layer_7,0.08714186143016948,6.0,99.4
dam,occ50_s100,vit_base_patch16_clip_224.openai,8,9,layer_6,0.09948490749061586,7.0,100.0
dam,occ50_s100,vit_base_patch16_clip_224.openai,8,10,layer_10,0.11717078842833739,25.0,34.6
dam,occ50_s100,vit_base_patch16_clip_224.openai,8,11,layer_11,0.4426367970112068,48.0,45.4
