scale_c,n,K,ident_accuracy,gen_accuracy,diff_ident_minus_gen,tradeoff_label
1.4190476190476191,5,5,86.66666666666667,45.33333333333333,41.33333333333334,Ident+
1.4190476190476191,5,10,96.66666666666667,50.0,46.66666666666667,Ident+
1.4190476190476191,5,20,71.66666666666667,62.66666666666667,9.0,Balanced
1.4190476190476191,5,30,71.11111111111111,60.0,11.111111111111114,Ident+
1.5238095238095237,5,5,100.0,40.0,60.0,Ident+
1.5238095238095237,5,10,83.33333333333334,58.666666666666664,24.66666666666668,Ident+
1.5238095238095237,5,20,93.33333333333333,56.00000000000001,37.33333333333332,Ident+
1.5238095238095237,5,30,72.22222222222221,52.666666666666664,19.55555555555555,Ident+
1.6285714285714286,5,5,100.0,45.33333333333333,54.66666666666667,Ident+
1.6285714285714286,5,10,96.66666666666667,51.33333333333333,45.33333333333334,Ident+
1.6285714285714286,5,20,93.33333333333333,53.333333333333336,39.99999999999999,Ident+
1.6285714285714286,5,30,76.66666666666667,56.00000000000001,20.666666666666664,Ident+
1.7333333333333334,5,5,100.0,49.333333333333336,50.666666666666664,Ident+
1.7333333333333334,5,10,90.0,54.0,36.0,Ident+
1.7333333333333334,5,20,91.66666666666666,48.0,43.66666666666666,Ident+
1.7333333333333334,5,30,94.44444444444444,54.0,40.44444444444444,Ident+
1.8380952380952382,5,5,100.0,45.33333333333333,54.66666666666667,Ident+
1.8380952380952382,5,10,100.0,46.666666666666664,53.333333333333336,Ident+
1.8380952380952382,5,20,95.0,49.333333333333336,45.666666666666664,Ident+
1.8380952380952382,5,30,93.33333333333333,51.33333333333333,42.0,Ident+
1.9428571428571428,5,5,93.33333333333333,43.333333333333336,49.99999999999999,Ident+
1.9428571428571428,5,10,100.0,34.0,66.0,Ident+
1.9428571428571428,5,20,90.0,46.666666666666664,43.333333333333336,Ident+
1.9428571428571428,5,30,95.55555555555556,49.333333333333336,46.22222222222222,Ident+
2.0476190476190474,5,5,93.33333333333333,44.666666666666664,48.666666666666664,Ident+
2.0476190476190474,5,10,93.33333333333333,36.666666666666664,56.666666666666664,Ident+
2.0476190476190474,5,20,96.66666666666667,45.33333333333333,51.33333333333334,Ident+
2.0476190476190474,5,30,95.55555555555556,47.333333333333336,48.22222222222222,Ident+
2.1523809523809527,5,5,100.0,44.0,56.0,Ident+
2.1523809523809527,5,10,100.0,40.0,60.0,Ident+
2.1523809523809527,5,20,95.0,48.66666666666667,46.33333333333333,Ident+
2.1523809523809527,5,30,94.44444444444444,42.0,52.44444444444444,Ident+
