category,split_label,split_seed,split_mode,model_name,pooling,layer,n_stored,n_probe,chance_accuracy,corruption_mode,corruption_label,noise_std,max_shift,occlusion_frac,mask_frac,n_chunks,affine_strength,decision_noise_std,ident_accuracy,ident_avg_target_sim,ident_avg_margin,gen_accuracy,gen_avg_target_sim,gen_avg_margin,gen_avg_retrieved_human_similarity,gen_avg_human_similarity_regret,gen_same_concept_accuracy,human_rdm_spearman,exact_accuracy,clean_reextract_accuracy,exact_avg_target_sim,clean_reextract_avg_target_sim
animals,stored_80_seed_0,0,random_storage_curve,vit_base_patch16_224,cls,layer_6,80,40,1.25,noise_shift,noise5_shift2_dnoise0,5.0,2,0.3,0.3,6,0.05,0.0,100.0,0.9890529565513134,0.026943816989660262,10.0,0.9451825767755508,-0.02162352055311203,0.46325000000000005,0.44749999999999995,nan,0.28781926605807334,100.0,100.0,1.0000000417232513,1.0000000417232513
animals,stored_80_seed_1,1,random_storage_curve,vit_base_patch16_224,cls,layer_0,80,40,1.25,noise_shift,noise5_shift2_dnoise0,5.0,2,0.3,0.3,6,0.05,0.0,100.0,0.9999941520392894,5.188286304473877e-05,5.0,0.9997187241911888,-0.0002116471529006958,0.23099999999999996,0.67925,nan,0.14354816418179295,100.0,100.0,1.000000038743019,1.000000038743019
animals,stored_80_seed_1,1,random_storage_curve,vit_base_patch16_224,cls,layer_11,80,40,1.25,noise_shift,noise5_shift2_dnoise0,5.0,2,0.3,0.3,6,0.05,0.0,100.0,0.9958707183599472,0.042304177582263944,70.0,0.942026610672474,0.009674730896949767,0.86425,0.046,nan,0.10526453273126307,100.0,100.0,1.000000062584877,1.000000062584877
animals,stored_80_seed_1,1,random_storage_curve,vit_base_patch16_224,cls,layer_6,80,40,1.25,noise_shift,noise5_shift2_dnoise0,5.0,2,0.3,0.3,6,0.05,0.0,98.75,0.9881623163819313,0.02533392086625099,10.0,0.9443408235907554,-0.021280302107334136,0.47174999999999995,0.4385,nan,0.28781926605807334,100.0,100.0,1.000000038743019,1.000000038743019
animals,stored_80_seed_2,2,random_storage_curve,vit_base_patch16_224,cls,layer_0,80,40,1.25,noise_shift,noise5_shift2_dnoise0,5.0,2,0.3,0.3,6,0.05,0.0,100.0,0.9999936990439892,5.065351724624634e-05,2.5,0.9997546911239624,-0.00018352717161178588,0.32025000000000003,0.57675,nan,0.14354816418179295,100.0,100.0,1.000000035762787,1.000000035762787
animals,stored_80_seed_2,2,random_storage_curve,vit_base_patch16_224,cls,layer_11,80,40,1.25,noise_shift,noise5_shift2_dnoise0,5.0,2,0.3,0.3,6,0.05,0.0,100.0,0.9958626821637153,0.04188454374670982,70.0,0.9464424878358841,0.013994443416595458,0.8547499999999999,0.04225000000000002,nan,0.10526453273126307,100.0,100.0,1.0000000521540642,1.0000000521540642
animals,stored_80_seed_2,2,random_storage_curve,vit_base_patch16_224,cls,layer_6,80,40,1.25,noise_shift,noise5_shift2_dnoise0,5.0,2,0.3,0.3,6,0.05,0.0,98.75,0.9885692790150642,0.025483503937721252,12.5,0.9492240935564041,-0.017878332734107973,0.47456249999999994,0.4224375,nan,0.28781926605807334,100.0,100.0,1.0000000476837159,1.0000000476837159
animals,stored_80_seed_3,3,random_storage_curve,vit_base_patch16_224,cls,layer_0,80,40,1.25,noise_shift,noise5_shift2_dnoise0,5.0,2,0.3,0.3,6,0.05,0.0,100.0,0.9999938122928143,5.133375525474548e-05,0.0,0.9997755631804466,-0.00016431361436843872,0.255375,0.673875,nan,0.14354816418179295,100.0,100.0,1.00000002682209,1.00000002682209
animals,stored_80_seed_3,3,random_storage_curve,vit_base_patch16_224,cls,layer_11,80,40,1.25,noise_shift,noise5_shift2_dnoise0,5.0,2,0.3,0.3,6,0.05,0.0,100.0,0.9957789599895477,0.04448881596326828,55.00000000000001,0.9478201568126678,0.008794569969177246,0.8877500000000002,0.04149999999999998,nan,0.10526453273126307,100.0,100.0,1.0000000551342965,1.0000000551342965
animals,stored_80_seed_3,3,random_storage_curve,vit_base_patch16_224,cls,layer_6,80,40,1.25,noise_shift,noise5_shift2_dnoise0,5.0,2,0.3,0.3,6,0.05,0.0,98.75,0.9890505537390709,0.026291913539171218,12.5,0.9499521210789681,-0.017513883113861085,0.537125,0.392125,nan,0.28781926605807334,100.0,100.0,1.0000000417232513,1.0000000417232513
